,庫房,料號,品名,數量,帳務日期,週,工作日,年
26,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/30,1,TRUE,2019
27,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/30,1,TRUE,2019
28,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/30,1,TRUE,2019
29,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/30,1,TRUE,2019
30,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/30,1,TRUE,2019
31,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/31,1,TRUE,2019
32,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/31,1,TRUE,2019
33,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/31,1,TRUE,2019
34,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/31,1,TRUE,2019
35,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/31,1,TRUE,2019
36,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/12/31,1,TRUE,2019
37,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
38,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
39,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
40,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
41,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
42,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
43,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
44,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
45,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
46,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/1/7,2,TRUE,2019
47,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/7,2,TRUE,2019
48,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/1/8,2,TRUE,2019
49,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/8,2,TRUE,2019
50,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/8,2,TRUE,2019
51,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,4,2019/1/8,2,TRUE,2019
52,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/8,2,TRUE,2019
53,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/8,2,TRUE,2019
54,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/8,2,TRUE,2019
55,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/1/8,2,TRUE,2019
56,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,4,2019/1/8,2,TRUE,2019
57,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/8,2,TRUE,2019
58,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/8,2,TRUE,2019
59,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/8,2,TRUE,2019
60,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/9,2,TRUE,2019
61,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/9,2,TRUE,2019
62,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/9,2,TRUE,2019
63,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/9,2,TRUE,2019
64,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/9,2,TRUE,2019
65,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/9,2,TRUE,2019
66,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/9,2,TRUE,2019
67,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/10,2,TRUE,2019
68,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/10,2,TRUE,2019
69,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/10,2,TRUE,2019
70,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/10,2,TRUE,2019
71,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/10,2,TRUE,2019
72,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/10,2,TRUE,2019
73,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,5,2019/1/10,2,TRUE,2019
74,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/11,2,TRUE,2019
75,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/11,2,TRUE,2019
76,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/11,2,TRUE,2019
77,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/12,2,FALSE,2019
78,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/14,3,TRUE,2019
79,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/14,3,TRUE,2019
80,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/1/14,3,TRUE,2019
81,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/14,3,TRUE,2019
82,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/14,3,TRUE,2019
83,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/14,3,TRUE,2019
84,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/14,3,TRUE,2019
85,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/14,3,TRUE,2019
86,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/15,3,TRUE,2019
87,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/15,3,TRUE,2019
88,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/15,3,TRUE,2019
89,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/15,3,TRUE,2019
90,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/15,3,TRUE,2019
91,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
92,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
93,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
94,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
95,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
96,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
97,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
98,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/16,3,TRUE,2019
99,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
100,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
101,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
102,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
103,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
104,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
105,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
106,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
107,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
108,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
109,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
110,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/17,3,TRUE,2019
111,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/18,3,TRUE,2019
112,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/18,3,TRUE,2019
113,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/18,3,TRUE,2019
114,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/18,3,TRUE,2019
115,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/1/18,3,TRUE,2019
116,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/18,3,TRUE,2019
117,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/19,3,FALSE,2019
118,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/19,3,FALSE,2019
119,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/19,3,FALSE,2019
120,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/20,3,FALSE,2019
121,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/20,3,FALSE,2019
122,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/20,3,FALSE,2019
123,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/20,3,FALSE,2019
124,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/20,3,FALSE,2019
125,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/21,4,TRUE,2019
126,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/1/21,4,TRUE,2019
127,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/21,4,TRUE,2019
128,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/21,4,TRUE,2019
129,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/21,4,TRUE,2019
130,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/21,4,TRUE,2019
131,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/21,4,TRUE,2019
132,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/22,4,TRUE,2019
133,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/22,4,TRUE,2019
134,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/22,4,TRUE,2019
135,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/22,4,TRUE,2019
136,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/22,4,TRUE,2019
137,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/22,4,TRUE,2019
138,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/22,4,TRUE,2019
139,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/23,4,TRUE,2019
140,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/1/23,4,TRUE,2019
141,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/23,4,TRUE,2019
142,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/23,4,TRUE,2019
143,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/23,4,TRUE,2019
144,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/23,4,TRUE,2019
145,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/23,4,TRUE,2019
146,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/23,4,TRUE,2019
147,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/23,4,TRUE,2019
148,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/24,4,TRUE,2019
149,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/24,4,TRUE,2019
150,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/24,4,TRUE,2019
151,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/24,4,TRUE,2019
152,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/24,4,TRUE,2019
153,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/24,4,TRUE,2019
154,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/24,4,TRUE,2019
155,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/25,4,TRUE,2019
156,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/25,4,TRUE,2019
157,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/25,4,TRUE,2019
158,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/25,4,TRUE,2019
159,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/25,4,TRUE,2019
160,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/25,4,TRUE,2019
161,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/26,4,FALSE,2019
162,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/27,4,FALSE,2019
163,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/27,4,FALSE,2019
164,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/28,5,TRUE,2019
165,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/28,5,TRUE,2019
166,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/28,5,TRUE,2019
167,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/28,5,TRUE,2019
168,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/28,5,TRUE,2019
169,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/29,5,TRUE,2019
170,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/29,5,TRUE,2019
171,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/29,5,TRUE,2019
172,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/30,5,TRUE,2019
173,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/30,5,TRUE,2019
174,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/1/31,5,TRUE,2019
175,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/31,5,TRUE,2019
176,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/31,5,TRUE,2019
177,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/1/31,5,TRUE,2019
178,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/1,5,TRUE,2019
179,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/1,5,TRUE,2019
180,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/1,5,TRUE,2019
181,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/1,5,TRUE,2019
182,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/3,5,TRUE,2019
183,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/3,5,TRUE,2019
184,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/3,5,TRUE,2019
185,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/4,6,FALSE,2019
186,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/4,6,FALSE,2019
187,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/5,6,FALSE,2019
188,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/5,6,FALSE,2019
189,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/5,6,FALSE,2019
190,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,5,2019/2/5,6,FALSE,2019
191,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/2/6,6,FALSE,2019
192,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/6,6,FALSE,2019
193,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/2/7,6,FALSE,2019
194,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/7,6,FALSE,2019
195,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/7,6,FALSE,2019
196,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/7,6,FALSE,2019
197,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/7,6,FALSE,2019
198,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/7,6,FALSE,2019
199,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/7,6,FALSE,2019
200,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/8,6,FALSE,2019
201,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/8,6,FALSE,2019
202,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/8,6,FALSE,2019
203,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/8,6,FALSE,2019
204,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/9,6,FALSE,2019
205,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/9,6,FALSE,2019
206,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/9,6,FALSE,2019
207,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/10,6,FALSE,2019
208,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/10,6,FALSE,2019
209,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/10,6,FALSE,2019
210,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/10,6,FALSE,2019
211,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/11,7,TRUE,2019
212,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/11,7,TRUE,2019
213,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/11,7,TRUE,2019
214,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/11,7,TRUE,2019
215,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/11,7,TRUE,2019
216,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/11,7,TRUE,2019
217,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/12,7,TRUE,2019
218,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/12,7,TRUE,2019
219,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/12,7,TRUE,2019
220,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/12,7,TRUE,2019
221,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/12,7,TRUE,2019
222,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/12,7,TRUE,2019
223,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/12,7,TRUE,2019
224,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/12,7,TRUE,2019
225,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/13,7,TRUE,2019
226,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/13,7,TRUE,2019
227,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/13,7,TRUE,2019
228,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/13,7,TRUE,2019
229,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/13,7,TRUE,2019
230,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/13,7,TRUE,2019
231,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/13,7,TRUE,2019
232,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
233,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
234,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
235,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
236,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
237,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
238,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
239,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,3,2019/2/14,7,TRUE,2019
240,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,5,2019/2/14,7,TRUE,2019
241,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
242,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
243,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/14,7,TRUE,2019
244,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/15,7,TRUE,2019
245,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/15,7,TRUE,2019
246,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/15,7,TRUE,2019
247,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/15,7,TRUE,2019
248,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/16,7,FALSE,2019
249,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/16,7,FALSE,2019
250,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/16,7,FALSE,2019
251,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,4,2019/2/16,7,FALSE,2019
252,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/17,7,FALSE,2019
253,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/17,7,FALSE,2019
254,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/18,8,TRUE,2019
255,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/18,8,TRUE,2019
256,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,4,2019/2/18,8,TRUE,2019
257,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/18,8,TRUE,2019
258,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2,2019/2/18,8,TRUE,2019
259,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/18,8,TRUE,2019
260,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/18,8,TRUE,2019
261,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/19,8,TRUE,2019
262,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1,2019/2/19,8,TRUE,2019
