	庫房	料號	品名	數量	帳務日期	週	工作日	年
82	DLN5	A04411285	全拋式採血器	2	2019/1/8	2	TRUE	2019
83	DLN5	A04411285	全拋式採血器	5	2019/1/8	2	TRUE	2019
84	DLN5	A04411285	全拋式採血器	4	2019/1/8	2	TRUE	2019
85	DLN5	A04411285	全拋式採血器	2	2019/1/8	2	TRUE	2019
86	DLN5	A04411285	全拋式採血器	2	2019/1/8	2	TRUE	2019
87	DLN5	A04411285	全拋式採血器	4	2019/1/8	2	TRUE	2019
88	DLN5	A04411285	全拋式採血器	4	2019/1/8	2	TRUE	2019
89	DLN5	A04411285	全拋式採血器	1	2019/1/8	2	TRUE	2019
90	DLN5	A04411285	全拋式採血器	2	2019/1/9	2	TRUE	2019
91	DLN5	A04411285	全拋式採血器	1	2019/1/9	2	TRUE	2019
92	DLN5	A04411285	全拋式採血器	1	2019/1/9	2	TRUE	2019
93	DLN5	A04411285	全拋式採血器	4	2019/1/9	2	TRUE	2019
94	DLN5	A04411285	全拋式採血器	2	2019/1/9	2	TRUE	2019
95	DLN5	A04411285	全拋式採血器	4	2019/1/9	2	TRUE	2019
96	DLN5	A04411285	全拋式採血器	2	2019/1/9	2	TRUE	2019
97	DLN5	A04411285	全拋式採血器	1	2019/1/9	2	TRUE	2019
98	DLN5	A04411285	全拋式採血器	2	2019/1/9	2	TRUE	2019
99	DLN5	A04411285	全拋式採血器	1	2019/1/9	2	TRUE	2019
100	DLN5	A04411285	全拋式採血器	4	2019/1/9	2	TRUE	2019
101	DLN5	A04411285	全拋式採血器	4	2019/1/9	2	TRUE	2019
102	DLN5	A04411285	全拋式採血器	4	2019/1/10	2	TRUE	2019
103	DLN5	A04411285	全拋式採血器	4	2019/1/10	2	TRUE	2019
104	DLN5	A04411285	全拋式採血器	1	2019/1/10	2	TRUE	2019
105	DLN5	A04411285	全拋式採血器	2	2019/1/10	2	TRUE	2019
106	DLN5	A04411285	全拋式採血器	2	2019/1/10	2	TRUE	2019
107	DLN5	A04411285	全拋式採血器	1	2019/1/10	2	TRUE	2019
108	DLN5	A04411285	全拋式採血器	2	2019/1/10	2	TRUE	2019
109	DLN5	A04411285	全拋式採血器	2	2019/1/10	2	TRUE	2019
110	DLN5	A04411285	全拋式採血器	1	2019/1/10	2	TRUE	2019
111	DLN5	A04411285	全拋式採血器	1	2019/1/10	2	TRUE	2019
112	DLN5	A04411285	全拋式採血器	2	2019/1/10	2	TRUE	2019
113	DLN5	A04411285	全拋式採血器	4	2019/1/11	2	TRUE	2019
114	DLN5	A04411285	全拋式採血器	2	2019/1/11	2	TRUE	2019
115	DLN5	A04411285	全拋式採血器	1	2019/1/11	2	TRUE	2019
116	DLN5	A04411285	全拋式採血器	2	2019/1/11	2	TRUE	2019
117	DLN5	A04411285	全拋式採血器	2	2019/1/11	2	TRUE	2019
118	DLN5	A04411285	全拋式採血器	4	2019/1/11	2	TRUE	2019
119	DLN5	A04411285	全拋式採血器	4	2019/1/11	2	TRUE	2019
120	DLN5	A04411285	全拋式採血器	1	2019/1/11	2	TRUE	2019
121	DLN5	A04411285	全拋式採血器	2	2019/1/11	2	TRUE	2019
122	DLN5	A04411285	全拋式採血器	2	2019/1/11	2	TRUE	2019
123	DLN5	A04411285	全拋式採血器	2	2019/1/12	2	FALSE	2019
124	DLN5	A04411285	全拋式採血器	4	2019/1/12	2	FALSE	2019
125	DLN5	A04411285	全拋式採血器	2	2019/1/12	2	FALSE	2019
126	DLN5	A04411285	全拋式採血器	2	2019/1/12	2	FALSE	2019
127	DLN5	A04411285	全拋式採血器	2	2019/1/12	2	FALSE	2019
128	DLN5	A04411285	全拋式採血器	4	2019/1/12	2	FALSE	2019
129	DLN5	A04411285	全拋式採血器	1	2019/1/12	2	FALSE	2019
130	DLN5	A04411285	全拋式採血器	2	2019/1/12	2	FALSE	2019
131	DLN5	A04411285	全拋式採血器	2	2019/1/12	2	FALSE	2019
132	DLN5	A04411285	全拋式採血器	2	2019/1/13	2	FALSE	2019
133	DLN5	A04411285	全拋式採血器	2	2019/1/13	2	FALSE	2019
134	DLN5	A04411285	全拋式採血器	3	2019/1/13	2	FALSE	2019
135	DLN5	A04411285	全拋式採血器	4	2019/1/13	2	FALSE	2019
136	DLN5	A04411285	全拋式採血器	2	2019/1/13	2	FALSE	2019
137	DLN5	A04411285	全拋式採血器	2	2019/1/13	2	FALSE	2019
138	DLN5	A04411285	全拋式採血器	4	2019/1/13	2	FALSE	2019
139	DLN5	A04411285	全拋式採血器	2	2019/1/13	2	FALSE	2019
140	DLN5	A04411285	全拋式採血器	1	2019/1/14	3	TRUE	2019
141	DLN5	A04411285	全拋式採血器	2	2019/1/14	3	TRUE	2019
142	DLN5	A04411285	全拋式採血器	3	2019/1/14	3	TRUE	2019
143	DLN5	A04411285	全拋式採血器	1	2019/1/14	3	TRUE	2019
144	DLN5	A04411285	全拋式採血器	2	2019/1/14	3	TRUE	2019
145	DLN5	A04411285	全拋式採血器	4	2019/1/14	3	TRUE	2019
146	DLN5	A04411285	全拋式採血器	4	2019/1/14	3	TRUE	2019
147	DLN5	A04411285	全拋式採血器	1	2019/1/14	3	TRUE	2019
148	DLN5	A04411285	全拋式採血器	1	2019/1/14	3	TRUE	2019
149	DLN5	A04411285	全拋式採血器	2	2019/1/14	3	TRUE	2019
150	DLN5	A04411285	全拋式採血器	1	2019/1/14	3	TRUE	2019
151	DLN5	A04411285	全拋式採血器	1	2019/1/15	3	TRUE	2019
152	DLN5	A04411285	全拋式採血器	1	2019/1/15	3	TRUE	2019
153	DLN5	A04411285	全拋式採血器	4	2019/1/15	3	TRUE	2019
154	DLN5	A04411285	全拋式採血器	2	2019/1/15	3	TRUE	2019
155	DLN5	A04411285	全拋式採血器	2	2019/1/15	3	TRUE	2019
156	DLN5	A04411285	全拋式採血器	1	2019/1/15	3	TRUE	2019
157	DLN5	A04411285	全拋式採血器	4	2019/1/15	3	TRUE	2019
158	DLN5	A04411285	全拋式採血器	2	2019/1/15	3	TRUE	2019
159	DLN5	A04411285	全拋式採血器	2	2019/1/15	3	TRUE	2019
160	DLN5	A04411285	全拋式採血器	2	2019/1/15	3	TRUE	2019
161	DLN5	A04411285	全拋式採血器	4	2019/1/15	3	TRUE	2019
162	DLN5	A04411285	全拋式採血器	2	2019/1/16	3	TRUE	2019
163	DLN5	A04411285	全拋式採血器	1	2019/1/16	3	TRUE	2019
164	DLN5	A04411285	全拋式採血器	1	2019/1/16	3	TRUE	2019
165	DLN5	A04411285	全拋式採血器	2	2019/1/16	3	TRUE	2019
166	DLN5	A04411285	全拋式採血器	2	2019/1/16	3	TRUE	2019
167	DLN5	A04411285	全拋式採血器	1	2019/1/16	3	TRUE	2019
168	DLN5	A04411285	全拋式採血器	2	2019/1/16	3	TRUE	2019
169	DLN5	A04411285	全拋式採血器	4	2019/1/16	3	TRUE	2019
170	DLN5	A04411285	全拋式採血器	1	2019/1/16	3	TRUE	2019
171	DLN5	A04411285	全拋式採血器	4	2019/1/16	3	TRUE	2019
172	DLN5	A04411285	全拋式採血器	3	2019/1/16	3	TRUE	2019
173	DLN5	A04411285	全拋式採血器	4	2019/1/17	3	TRUE	2019
174	DLN5	A04411285	全拋式採血器	4	2019/1/17	3	TRUE	2019
175	DLN5	A04411285	全拋式採血器	4	2019/1/17	3	TRUE	2019
176	DLN5	A04411285	全拋式採血器	2	2019/1/17	3	TRUE	2019
177	DLN5	A04411285	全拋式採血器	2	2019/1/17	3	TRUE	2019
178	DLN5	A04411285	全拋式採血器	2	2019/1/17	3	TRUE	2019
179	DLN5	A04411285	全拋式採血器	2	2019/1/17	3	TRUE	2019
180	DLN5	A04411285	全拋式採血器	4	2019/1/17	3	TRUE	2019
181	DLN5	A04411285	全拋式採血器	1	2019/1/17	3	TRUE	2019
182	DLN5	A04411285	全拋式採血器	2	2019/1/17	3	TRUE	2019
183	DLN5	A04411285	全拋式採血器	1	2019/1/17	3	TRUE	2019
184	DLN5	A04411285	全拋式採血器	2	2019/1/17	3	TRUE	2019
185	DLN5	A04411285	全拋式採血器	2	2019/1/17	3	TRUE	2019
186	DLN5	A04411285	全拋式採血器	1	2019/1/18	3	TRUE	2019
187	DLN5	A04411285	全拋式採血器	1	2019/1/18	3	TRUE	2019
188	DLN5	A04411285	全拋式採血器	1	2019/1/18	3	TRUE	2019
189	DLN5	A04411285	全拋式採血器	1	2019/1/18	3	TRUE	2019
190	DLN5	A04411285	全拋式採血器	1	2019/1/18	3	TRUE	2019
191	DLN5	A04411285	全拋式採血器	4	2019/1/18	3	TRUE	2019
192	DLN5	A04411285	全拋式採血器	2	2019/1/18	3	TRUE	2019
193	DLN5	A04411285	全拋式採血器	2	2019/1/18	3	TRUE	2019
194	DLN5	A04411285	全拋式採血器	2	2019/1/18	3	TRUE	2019
195	DLN5	A04411285	全拋式採血器	2	2019/1/18	3	TRUE	2019
196	DLN5	A04411285	全拋式採血器	2	2019/1/18	3	TRUE	2019
197	DLN5	A04411285	全拋式採血器	1	2019/1/18	3	TRUE	2019
198	DLN5	A04411285	全拋式採血器	1	2019/1/18	3	TRUE	2019
199	DLN5	A04411285	全拋式採血器	2	2019/1/19	3	FALSE	2019
200	DLN5	A04411285	全拋式採血器	2	2019/1/19	3	FALSE	2019
201	DLN5	A04411285	全拋式採血器	2	2019/1/19	3	FALSE	2019
202	DLN5	A04411285	全拋式採血器	2	2019/1/19	3	FALSE	2019
203	DLN5	A04411285	全拋式採血器	1	2019/1/19	3	FALSE	2019
204	DLN5	A04411285	全拋式採血器	2	2019/1/19	3	FALSE	2019
205	DLN5	A04411285	全拋式採血器	2	2019/1/19	3	FALSE	2019
206	DLN5	A04411285	全拋式採血器	4	2019/1/19	3	FALSE	2019
207	DLN5	A04411285	全拋式採血器	4	2019/1/20	3	FALSE	2019
208	DLN5	A04411285	全拋式採血器	2	2019/1/20	3	FALSE	2019
209	DLN5	A04411285	全拋式採血器	2	2019/1/20	3	FALSE	2019
210	DLN5	A04411285	全拋式採血器	2	2019/1/20	3	FALSE	2019
211	DLN5	A04411285	全拋式採血器	1	2019/1/20	3	FALSE	2019
212	DLN5	A04411285	全拋式採血器	2	2019/1/20	3	FALSE	2019
213	DLN5	A04411285	全拋式採血器	2	2019/1/20	3	FALSE	2019
214	DLN5	A04411285	全拋式採血器	2	2019/1/20	3	FALSE	2019
215	DLN5	A04411285	全拋式採血器	2	2019/1/21	4	TRUE	2019
216	DLN5	A04411285	全拋式採血器	1	2019/1/21	4	TRUE	2019
217	DLN5	A04411285	全拋式採血器	2	2019/1/21	4	TRUE	2019
218	DLN5	A04411285	全拋式採血器	2	2019/1/21	4	TRUE	2019
219	DLN5	A04411285	全拋式採血器	2	2019/1/21	4	TRUE	2019
220	DLN5	A04411285	全拋式採血器	2	2019/1/21	4	TRUE	2019
221	DLN5	A04411285	全拋式採血器	1	2019/1/21	4	TRUE	2019
222	DLN5	A04411285	全拋式採血器	1	2019/1/21	4	TRUE	2019
223	DLN5	A04411285	全拋式採血器	4	2019/1/21	4	TRUE	2019
224	DLN5	A04411285	全拋式採血器	1	2019/1/21	4	TRUE	2019
225	DLN5	A04411285	全拋式採血器	4	2019/1/22	4	TRUE	2019
226	DLN5	A04411285	全拋式採血器	2	2019/1/22	4	TRUE	2019
227	DLN5	A04411285	全拋式採血器	2	2019/1/22	4	TRUE	2019
228	DLN5	A04411285	全拋式採血器	2	2019/1/22	4	TRUE	2019
229	DLN5	A04411285	全拋式採血器	4	2019/1/22	4	TRUE	2019
230	DLN5	A04411285	全拋式採血器	2	2019/1/22	4	TRUE	2019
231	DLN5	A04411285	全拋式採血器	1	2019/1/22	4	TRUE	2019
232	DLN5	A04411285	全拋式採血器	1	2019/1/22	4	TRUE	2019
233	DLN5	A04411285	全拋式採血器	4	2019/1/23	4	TRUE	2019
234	DLN5	A04411285	全拋式採血器	1	2019/1/23	4	TRUE	2019
235	DLN5	A04411285	全拋式採血器	1	2019/1/23	4	TRUE	2019
236	DLN5	A04411285	全拋式採血器	2	2019/1/23	4	TRUE	2019
237	DLN5	A04411285	全拋式採血器	4	2019/1/23	4	TRUE	2019
238	DLN5	A04411285	全拋式採血器	1	2019/1/23	4	TRUE	2019
239	DLN5	A04411285	全拋式採血器	1	2019/1/23	4	TRUE	2019
240	DLN5	A04411285	全拋式採血器	1	2019/1/23	4	TRUE	2019
241	DLN5	A04411285	全拋式採血器	1	2019/1/23	4	TRUE	2019
242	DLN5	A04411285	全拋式採血器	1	2019/1/24	4	TRUE	2019
243	DLN5	A04411285	全拋式採血器	1	2019/1/24	4	TRUE	2019
244	DLN5	A04411285	全拋式採血器	2	2019/1/24	4	TRUE	2019
245	DLN5	A04411285	全拋式採血器	1	2019/1/24	4	TRUE	2019
246	DLN5	A04411285	全拋式採血器	1	2019/1/24	4	TRUE	2019
247	DLN5	A04411285	全拋式採血器	1	2019/1/24	4	TRUE	2019
248	DLN5	A04411285	全拋式採血器	2	2019/1/24	4	TRUE	2019
249	DLN5	A04411285	全拋式採血器	2	2019/1/24	4	TRUE	2019
250	DLN5	A04411285	全拋式採血器	2	2019/1/24	4	TRUE	2019
251	DLN5	A04411285	全拋式採血器	4	2019/1/24	4	TRUE	2019
252	DLN5	A04411285	全拋式採血器	2	2019/1/25	4	TRUE	2019
253	DLN5	A04411285	全拋式採血器	4	2019/1/25	4	TRUE	2019
254	DLN5	A04411285	全拋式採血器	6	2019/1/25	4	TRUE	2019
255	DLN5	A04411285	全拋式採血器	1	2019/1/25	4	TRUE	2019
256	DLN5	A04411285	全拋式採血器	2	2019/1/25	4	TRUE	2019
257	DLN5	A04411285	全拋式採血器	2	2019/1/25	4	TRUE	2019
258	DLN5	A04411285	全拋式採血器	4	2019/1/26	4	FALSE	2019
259	DLN5	A04411285	全拋式採血器	2	2019/1/26	4	FALSE	2019
260	DLN5	A04411285	全拋式採血器	2	2019/1/26	4	FALSE	2019
261	DLN5	A04411285	全拋式採血器	4	2019/1/26	4	FALSE	2019
262	DLN5	A04411285	全拋式採血器	2	2019/1/26	4	FALSE	2019
263	DLN5	A04411285	全拋式採血器	3	2019/1/26	4	FALSE	2019
264	DLN5	A04411285	全拋式採血器	4	2019/1/27	4	FALSE	2019
265	DLN5	A04411285	全拋式採血器	4	2019/1/27	4	FALSE	2019
266	DLN5	A04411285	全拋式採血器	1	2019/1/27	4	FALSE	2019
267	DLN5	A04411285	全拋式採血器	1	2019/1/27	4	FALSE	2019
268	DLN5	A04411285	全拋式採血器	2	2019/1/27	4	FALSE	2019
269	DLN5	A04411285	全拋式採血器	2	2019/1/27	4	FALSE	2019
270	DLN5	A04411285	全拋式採血器	4	2019/1/27	4	FALSE	2019
271	DLN5	A04411285	全拋式採血器	1	2019/1/28	5	TRUE	2019
272	DLN5	A04411285	全拋式採血器	2	2019/1/28	5	TRUE	2019
273	DLN5	A04411285	全拋式採血器	4	2019/1/28	5	TRUE	2019
274	DLN5	A04411285	全拋式採血器	2	2019/1/28	5	TRUE	2019
275	DLN5	A04411285	全拋式採血器	4	2019/1/28	5	TRUE	2019
276	DLN5	A04411285	全拋式採血器	3	2019/1/28	5	TRUE	2019
277	DLN5	A04411285	全拋式採血器	2	2019/1/28	5	TRUE	2019
278	DLN5	A04411285	全拋式採血器	2	2019/1/29	5	TRUE	2019
279	DLN5	A04411285	全拋式採血器	2	2019/1/29	5	TRUE	2019
280	DLN5	A04411285	全拋式採血器	1	2019/1/29	5	TRUE	2019
281	DLN5	A04411285	全拋式採血器	2	2019/1/29	5	TRUE	2019
282	DLN5	A04411285	全拋式採血器	2	2019/1/29	5	TRUE	2019
283	DLN5	A04411285	全拋式採血器	1	2019/1/29	5	TRUE	2019
284	DLN5	A04411285	全拋式採血器	1	2019/1/29	5	TRUE	2019
285	DLN5	A04411285	全拋式採血器	4	2019/1/29	5	TRUE	2019
286	DLN5	A04411285	全拋式採血器	2	2019/1/30	5	TRUE	2019
287	DLN5	A04411285	全拋式採血器	4	2019/1/30	5	TRUE	2019
288	DLN5	A04411285	全拋式採血器	2	2019/1/30	5	TRUE	2019
289	DLN5	A04411285	全拋式採血器	2	2019/1/30	5	TRUE	2019
290	DLN5	A04411285	全拋式採血器	2	2019/1/30	5	TRUE	2019
291	DLN5	A04411285	全拋式採血器	2	2019/1/31	5	TRUE	2019
292	DLN5	A04411285	全拋式採血器	1	2019/1/31	5	TRUE	2019
293	DLN5	A04411285	全拋式採血器	2	2019/1/31	5	TRUE	2019
294	DLN5	A04411285	全拋式採血器	2	2019/1/31	5	TRUE	2019
295	DLN5	A04411285	全拋式採血器	1	2019/1/31	5	TRUE	2019
296	DLN5	A04411285	全拋式採血器	2	2019/1/31	5	TRUE	2019
297	DLN5	A04411285	全拋式採血器	1	2019/1/31	5	TRUE	2019
298	DLN5	A04411285	全拋式採血器	2	2019/2/1	5	TRUE	2019
299	DLN5	A04411285	全拋式採血器	4	2019/2/1	5	TRUE	2019
300	DLN5	A04411285	全拋式採血器	2	2019/2/1	5	TRUE	2019
301	DLN5	A04411285	全拋式採血器	1	2019/2/2	5	TRUE	2019
302	DLN5	A04411285	全拋式採血器	2	2019/2/2	5	TRUE	2019
303	DLN5	A04411285	全拋式採血器	2	2019/2/2	5	TRUE	2019
304	DLN5	A04411285	全拋式採血器	1	2019/2/2	5	TRUE	2019
305	DLN5	A04411285	全拋式採血器	1	2019/2/2	5	TRUE	2019
306	DLN5	A04411285	全拋式採血器	4	2019/2/2	5	TRUE	2019
307	DLN5	A04411285	全拋式採血器	2	2019/2/2	5	TRUE	2019
308	DLN5	A04411285	全拋式採血器	3	2019/2/2	5	TRUE	2019
309	DLN5	A04411285	全拋式採血器	4	2019/2/3	5	TRUE	2019
310	DLN5	A04411285	全拋式採血器	4	2019/2/3	5	TRUE	2019
311	DLN5	A04411285	全拋式採血器	4	2019/2/3	5	TRUE	2019
312	DLN5	A04411285	全拋式採血器	4	2019/2/3	5	TRUE	2019
313	DLN5	A04411285	全拋式採血器	4	2019/2/3	5	TRUE	2019
314	DLN5	A04411285	全拋式採血器	5	2019/2/3	5	TRUE	2019
315	DLN5	A04411285	全拋式採血器	4	2019/2/3	5	TRUE	2019
316	DLN5	A04411285	全拋式採血器	2	2019/2/4	6	FALSE	2019
317	DLN5	A04411285	全拋式採血器	1	2019/2/4	6	FALSE	2019
318	DLN5	A04411285	全拋式採血器	2	2019/2/4	6	FALSE	2019
319	DLN5	A04411285	全拋式採血器	4	2019/2/4	6	FALSE	2019
320	DLN5	A04411285	全拋式採血器	4	2019/2/4	6	FALSE	2019
321	DLN5	A04411285	全拋式採血器	4	2019/2/4	6	FALSE	2019
322	DLN5	A04411285	全拋式採血器	3	2019/2/4	6	FALSE	2019
323	DLN5	A04411285	全拋式採血器	7	2019/2/4	6	FALSE	2019
324	DLN5	A04411285	全拋式採血器	1	2019/2/4	6	FALSE	2019
325	DLN5	A04411285	全拋式採血器	1	2019/2/5	6	FALSE	2019
326	DLN5	A04411285	全拋式採血器	2	2019/2/5	6	FALSE	2019
327	DLN5	A04411285	全拋式採血器	4	2019/2/5	6	FALSE	2019
328	DLN5	A04411285	全拋式採血器	2	2019/2/5	6	FALSE	2019
329	DLN5	A04411285	全拋式採血器	1	2019/2/5	6	FALSE	2019
330	DLN5	A04411285	全拋式採血器	7	2019/2/5	6	FALSE	2019
331	DLN5	A04411285	全拋式採血器	4	2019/2/5	6	FALSE	2019
332	DLN5	A04411285	全拋式採血器	1	2019/2/5	6	FALSE	2019
333	DLN5	A04411285	全拋式採血器	4	2019/2/5	6	FALSE	2019
334	DLN5	A04411285	全拋式採血器	2	2019/2/5	6	FALSE	2019
335	DLN5	A04411285	全拋式採血器	4	2019/2/6	6	FALSE	2019
336	DLN5	A04411285	全拋式採血器	4	2019/2/6	6	FALSE	2019
337	DLN5	A04411285	全拋式採血器	2	2019/2/6	6	FALSE	2019
338	DLN5	A04411285	全拋式採血器	4	2019/2/6	6	FALSE	2019
339	DLN5	A04411285	全拋式採血器	5	2019/2/6	6	FALSE	2019
340	DLN5	A04411285	全拋式採血器	2	2019/2/6	6	FALSE	2019
341	DLN5	A04411285	全拋式採血器	3	2019/2/6	6	FALSE	2019
342	DLN5	A04411285	全拋式採血器	2	2019/2/6	6	FALSE	2019
343	DLN5	A04411285	全拋式採血器	7	2019/2/6	6	FALSE	2019
344	DLN5	A04411285	全拋式採血器	4	2019/2/7	6	FALSE	2019
345	DLN5	A04411285	全拋式採血器	1	2019/2/7	6	FALSE	2019
346	DLN5	A04411285	全拋式採血器	7	2019/2/7	6	FALSE	2019
347	DLN5	A04411285	全拋式採血器	1	2019/2/7	6	FALSE	2019
348	DLN5	A04411285	全拋式採血器	4	2019/2/7	6	FALSE	2019
349	DLN5	A04411285	全拋式採血器	6	2019/2/7	6	FALSE	2019
350	DLN5	A04411285	全拋式採血器	2	2019/2/7	6	FALSE	2019
351	DLN5	A04411285	全拋式採血器	4	2019/2/7	6	FALSE	2019
352	DLN5	A04411285	全拋式採血器	4	2019/2/7	6	FALSE	2019
353	DLN5	A04411285	全拋式採血器	2	2019/2/7	6	FALSE	2019
354	DLN5	A04411285	全拋式採血器	4	2019/2/8	6	FALSE	2019
355	DLN5	A04411285	全拋式採血器	1	2019/2/8	6	FALSE	2019
356	DLN5	A04411285	全拋式採血器	7	2019/2/8	6	FALSE	2019
