,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
19,2019-09-03,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,0.0,36
20,2019-09-24,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,0.0,39
21,2019-10-01,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,40
22,2019-10-29,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,44
23,2019-11-12,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,46
24,2019-11-26,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,48
25,2019-12-10,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,50
26,2019-12-31,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,1
0,2020-02-04,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,,6
1,2020-02-11,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,7
2,2020-03-04,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,10
3,2020-03-13,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,11
4,2020-03-24,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,13
5,2020-03-31,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,14
6,2020-04-07,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,15
7,2020-04-14,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,16
8,2020-04-28,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,18
9,2020-05-26,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,22
10,2020-06-16,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,25
11,2020-06-30,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,27
12,2020-07-29,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,31
13,2020-08-11,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,33
14,2020-08-25,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,35
15,2020-09-15,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,4.0,4.0,0.0,,38
16,2020-10-06,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,41
17,2020-10-13,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,42
18,2020-10-27,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,44
19,2020-11-10,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,46
20,2020-12-22,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,52
0,2021-01-26,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,4
1,2021-02-09,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,6
2,2021-03-23,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,12
3,2021-05-11,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,19
4,2021-06-15,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,24
5,2021-07-13,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,28
6,2021-08-05,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,31
7,2021-09-07,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,36
8,2021-10-05,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,40
9,2021-10-12,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,41
10,2021-10-26,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,43
11,2021-11-16,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,46
12,2021-11-30,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,,48
