,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
17,2019-12-31,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,1
0,2020-01-21,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,4
1,2020-02-25,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,9
2,2020-03-10,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,11
3,2020-03-17,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,,12
4,2020-03-24,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,13
5,2020-03-31,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,14
6,2020-04-07,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,15
7,2020-04-21,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,17
8,2020-05-05,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,19
9,2020-05-12,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,20
10,2020-06-02,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,23
11,2020-06-09,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,24
12,2020-06-16,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,25
13,2020-06-24,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,6.0,6.0,0.0,,26
14,2020-07-08,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,15.0,15.0,0.0,,28
15,2020-07-29,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,31
16,2020-08-25,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,35
17,2020-09-01,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,36
18,2020-09-08,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,37
19,2020-09-15,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,38
20,2020-10-13,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,42
21,2020-10-20,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,43
22,2020-10-27,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,44
23,2020-12-01,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,49
24,2020-12-22,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,52
25,2020-12-29,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,53
0,2021-01-19,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,3
1,2021-01-23,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,-5.0,-5.0,0.0,,3
2,2021-02-02,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,5
3,2021-02-09,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,6
4,2021-02-23,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,8
5,2021-03-02,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,9
6,2021-03-16,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,11
7,2021-04-13,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,15
8,2021-04-20,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,16
9,2021-06-18,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,10.0,10.0,0.0,,24
10,2021-06-22,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,25
11,2021-07-29,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,30
12,2021-08-10,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,32
13,2021-08-24,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,34
14,2021-09-07,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,36
15,2021-09-28,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,39
16,2021-11-02,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,44
17,2021-11-16,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,46
18,2021-12-07,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,49
19,2021-12-28,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,,52
