,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
2,2020-03-10,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,11
3,2020-03-24,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,13
4,2020-03-31,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,14
5,2020-04-14,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,16
6,2020-04-21,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,17
7,2020-05-12,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,20
8,2020-05-26,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,22
9,2020-06-09,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,24
10,2020-06-16,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,30.0,30.0,0.0,,25
11,2020-06-18,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,20.0,20.0,0.0,,25
12,2020-06-24,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,26
13,2020-07-08,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,28
14,2020-08-11,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,33
15,2020-08-18,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,34
16,2020-09-01,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,36
17,2020-09-30,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,40
18,2020-10-06,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,41
19,2020-10-27,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,44
20,2020-12-01,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,49
0,2021-01-05,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,1
1,2021-01-26,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,4
2,2021-02-09,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,6
3,2021-03-02,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,9
4,2021-04-06,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,14
5,2021-04-20,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,16
6,2021-04-24,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,-50.0,-50.0,0.0,,16
7,2021-04-27,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,17
8,2021-05-11,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,19
9,2021-06-08,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,23
10,2021-06-22,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,25
11,2021-07-06,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,27
12,2021-07-29,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,30
13,2021-09-07,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,36
14,2021-09-22,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,38
15,2021-10-19,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,42
16,2021-11-23,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,47
17,2021-12-07,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,49
18,2021-12-22,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,51
19,2021-12-28,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,52
