,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
1254,DLN5,A04800036,靜脈輸液套，附Y加葯管,1024.0,2020-08-23,34,False,5.0,2.0,2020
1287,DLN5,A04800036,靜脈輸液套，附Y加葯管,1413.0,2020-08-30,35,False,5.0,2.0,2020
1316,DLN5,A04800036,靜脈輸液套，附Y加葯管,1070.0,2020-09-06,36,False,4.0,3.0,2020
1338,DLN5,A04800036,靜脈輸液套，附Y加葯管,1082.0,2020-09-12,37,False,5.0,2.0,2020
1350,DLN5,A04800036,靜脈輸液套，附Y加葯管,1114.0,2020-09-20,38,False,5.0,2.0,2020
1360,DLN5,A04800036,靜脈輸液套，附Y加葯管,1074.0,2020-09-27,39,True,5.0,2.0,2020
1375,DLN5,A04800036,靜脈輸液套，附Y加葯管,848.0,2020-10-04,40,False,3.0,4.0,2020
1389,DLN5,A04800036,靜脈輸液套，附Y加葯管,681.0,2020-10-10,41,True,4.0,3.0,2020
1415,DLN5,A04800036,靜脈輸液套，附Y加葯管,1384.0,2020-10-18,42,False,5.0,2.0,2020
1439,DLN5,A04800036,靜脈輸液套，附Y加葯管,1195.0,2020-10-25,43,False,5.0,2.0,2020
1458,DLN5,A04800036,靜脈輸液套，附Y加葯管,1100.0,2020-11-01,44,False,5.0,2.0,2020
1472,DLN5,A04800036,靜脈輸液套，附Y加葯管,1015.0,2020-11-07,45,False,5.0,2.0,2020
1482,DLN5,A04800036,靜脈輸液套，附Y加葯管,843.0,2020-11-15,46,False,5.0,2.0,2020
1504,DLN5,A04800036,靜脈輸液套，附Y加葯管,1129.0,2020-11-22,47,False,5.0,2.0,2020
1518,DLN5,A04800036,靜脈輸液套，附Y加葯管,914.0,2020-11-29,48,False,5.0,2.0,2020
1529,DLN5,A04800036,靜脈輸液套，附Y加葯管,1191.0,2020-12-06,49,False,5.0,2.0,2020
1544,DLN5,A04800036,靜脈輸液套，附Y加葯管,866.0,2020-12-13,50,False,5.0,2.0,2020
1563,DLN5,A04800036,靜脈輸液套，附Y加葯管,949.0,2020-12-20,51,False,5.0,2.0,2020
1573,DLN5,A04800036,靜脈輸液套，附Y加葯管,894.0,2020-12-27,52,False,5.0,2.0,2020
1603,DLN5,A04800036,靜脈輸液套，附Y加葯管,995.0,2021-01-10,1,False,5.0,2.0,2021
1626,DLN5,A04800036,靜脈輸液套，附Y加葯管,1225.0,2021-01-17,2,False,5.0,2.0,2021
1640,DLN5,A04800036,靜脈輸液套，附Y加葯管,1127.0,2021-01-24,3,False,5.0,2.0,2021
1592,DLN5,A04800036,靜脈輸液套，附Y加葯管,1000.0,2021-01-29,4,True,5.0,2.0,2021
1660,DLN5,A04800036,靜脈輸液套，附Y加葯管,1131.0,2021-02-07,5,True,5.0,2.0,2021
1663,DLN5,A04800036,靜脈輸液套，附Y加葯管,148.0,2021-02-08,6,True,2.0,5.0,2021
1676,DLN5,A04800036,靜脈輸液套，附Y加葯管,718.0,2021-02-21,7,False,3.0,4.0,2021
1686,DLN5,A04800036,靜脈輸液套，附Y加葯管,1022.0,2021-02-28,8,False,5.0,2.0,2021
1696,DLN5,A04800036,靜脈輸液套，附Y加葯管,1060.0,2021-03-07,9,False,4.0,3.0,2021
1703,DLN5,A04800036,靜脈輸液套，附Y加葯管,925.0,2021-03-14,10,False,5.0,2.0,2021
1707,DLN5,A04800036,靜脈輸液套，附Y加葯管,985.0,2021-03-20,11,False,5.0,2.0,2021
1718,DLN5,A04800036,靜脈輸液套，附Y加葯管,845.0,2021-03-28,12,False,5.0,2.0,2021
1731,DLN5,A04800036,靜脈輸液套，附Y加葯管,735.0,2021-04-04,13,False,4.0,3.0,2021
1734,DLN5,A04800036,靜脈輸液套，附Y加葯管,956.0,2021-04-09,14,True,4.0,3.0,2021
1743,DLN5,A04800036,靜脈輸液套，附Y加葯管,714.0,2021-04-18,15,False,5.0,2.0,2021
1749,DLN5,A04800036,靜脈輸液套，附Y加葯管,571.0,2021-04-23,16,True,5.0,2.0,2021
1756,DLN5,A04800036,靜脈輸液套，附Y加葯管,776.0,2021-04-30,17,True,5.0,2.0,2021
1773,DLN5,A04800036,靜脈輸液套，附Y加葯管,840.0,2021-05-09,18,False,5.0,2.0,2021
1780,DLN5,A04800036,靜脈輸液套，附Y加葯管,759.0,2021-05-16,19,False,5.0,2.0,2021
1786,DLN5,A04800036,靜脈輸液套，附Y加葯管,734.0,2021-05-23,20,False,5.0,2.0,2021
1800,DLN5,A04800036,靜脈輸液套，附Y加葯管,805.0,2021-05-30,21,False,5.0,2.0,2021
1806,DLN5,A04800036,靜脈輸液套，附Y加葯管,832.0,2021-06-05,22,False,5.0,2.0,2021
1815,DLN5,A04800036,靜脈輸液套，附Y加葯管,882.0,2021-06-13,23,False,5.0,2.0,2021
1824,DLN5,A04800036,靜脈輸液套，附Y加葯管,847.0,2021-06-20,24,False,4.0,3.0,2021
1830,DLN5,A04800036,靜脈輸液套，附Y加葯管,774.0,2021-06-26,25,False,5.0,2.0,2021
1840,DLN5,A04800036,靜脈輸液套，附Y加葯管,967.0,2021-07-04,26,False,5.0,2.0,2021
1862,DLN5,A04800036,靜脈輸液套，附Y加葯管,1078.0,2021-07-11,27,False,5.0,2.0,2021
1884,DLN5,A04800036,靜脈輸液套，附Y加葯管,1097.0,2021-07-18,28,False,5.0,2.0,2021
1896,DLN5,A04800036,靜脈輸液套，附Y加葯管,887.0,2021-07-25,29,False,5.0,2.0,2021
1902,DLN5,A04800036,靜脈輸液套，附Y加葯管,860.0,2021-07-30,30,True,5.0,2.0,2021
1911,DLN5,A04800036,靜脈輸液套，附Y加葯管,835.0,2021-08-05,31,True,5.0,2.0,2021
1915,DLN5,A04800036,靜脈輸液套，附Y加葯管,753.0,2021-08-15,32,False,5.0,2.0,2021
1927,DLN5,A04800036,靜脈輸液套，附Y加葯管,793.0,2021-08-19,33,True,5.0,2.0,2021
1935,DLN5,A04800036,靜脈輸液套，附Y加葯管,873.0,2021-08-29,34,False,5.0,2.0,2021
1960,DLN5,A04800036,靜脈輸液套，附Y加葯管,1129.0,2021-09-05,35,False,4.0,3.0,2021
1976,DLN5,A04800036,靜脈輸液套，附Y加葯管,1119.0,2021-09-12,36,False,5.0,2.0,2021
1991,DLN5,A04800036,靜脈輸液套，附Y加葯管,985.0,2021-09-19,37,False,5.0,2.0,2021
1996,DLN5,A04800036,靜脈輸液套，附Y加葯管,748.0,2021-09-26,38,True,3.0,4.0,2021
2019,DLN5,A04800036,靜脈輸液套，附Y加葯管,1114.0,2021-10-03,39,False,5.0,2.0,2021
2035,DLN5,A04800036,靜脈輸液套，附Y加葯管,735.0,2021-10-10,40,False,5.0,2.0,2021
2046,DLN5,A04800036,靜脈輸液套，附Y加葯管,633.0,2021-10-17,41,False,4.0,3.0,2021
2051,DLN5,A04800036,靜脈輸液套，附Y加葯管,662.0,2021-10-22,42,True,5.0,2.0,2021
2065,DLN5,A04800036,靜脈輸液套，附Y加葯管,765.0,2021-10-31,43,False,5.0,2.0,2021
2072,DLN5,A04800036,靜脈輸液套，附Y加葯管,785.0,2021-11-07,44,False,5.0,2.0,2021
2080,DLN5,A04800036,靜脈輸液套，附Y加葯管,885.0,2021-11-14,45,False,5.0,2.0,2021
2091,DLN5,A04800036,靜脈輸液套，附Y加葯管,764.0,2021-11-21,46,False,5.0,2.0,2021
2100,DLN5,A04800036,靜脈輸液套，附Y加葯管,1007.0,2021-11-28,47,False,5.0,2.0,2021
2111,DLN5,A04800036,靜脈輸液套，附Y加葯管,876.0,2021-12-05,48,False,5.0,2.0,2021
2124,DLN5,A04800036,靜脈輸液套，附Y加葯管,830.0,2021-12-12,49,False,5.0,2.0,2021
2140,DLN5,A04800036,靜脈輸液套，附Y加葯管,950.0,2021-12-19,50,False,5.0,2.0,2021
2163,DLN5,A04800036,靜脈輸液套，附Y加葯管,1024.0,2021-12-26,51,False,5.0,2.0,2021
2175,DLN5,A04800036,靜脈輸液套，附Y加葯管,550.0,2021-12-30,52,True,4.0,2.0,2021
