,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
777,DLN5,A02120180,塑膠注射針頭,499.0,2019-06-16,24,False,5.0,2.0,2019
792,DLN5,A02120180,塑膠注射針頭,482.0,2019-06-23,25,False,5.0,2.0,2019
820,DLN5,A02120180,塑膠注射針頭,542.0,2019-06-30,26,False,5.0,2.0,2019
836,DLN5,A02120180,塑膠注射針頭,553.0,2019-07-07,27,False,5.0,2.0,2019
861,DLN5,A02120180,塑膠注射針頭,539.0,2019-07-14,28,False,5.0,2.0,2019
881,DLN5,A02120180,塑膠注射針頭,517.0,2019-07-21,29,False,5.0,2.0,2019
906,DLN5,A02120180,塑膠注射針頭,620.0,2019-07-28,30,False,5.0,2.0,2019
928,DLN5,A02120180,塑膠注射針頭,537.0,2019-08-04,31,False,5.0,2.0,2019
959,DLN5,A02120180,塑膠注射針頭,632.0,2019-08-11,32,False,5.0,2.0,2019
1007,DLN5,A02120180,塑膠注射針頭,842.0,2019-08-18,33,False,5.0,2.0,2019
1031,DLN5,A02120180,塑膠注射針頭,416.0,2019-08-25,34,False,5.0,2.0,2019
1042,DLN5,A02120180,塑膠注射針頭,482.0,2019-09-01,35,False,5.0,2.0,2019
1061,DLN5,A02120180,塑膠注射針頭,726.0,2019-09-08,36,False,4.0,3.0,2019
1088,DLN5,A02120180,塑膠注射針頭,611.0,2019-09-15,37,False,4.0,3.0,2019
1105,DLN5,A02120180,塑膠注射針頭,538.0,2019-09-22,38,False,5.0,2.0,2019
1129,DLN5,A02120180,塑膠注射針頭,467.0,2019-09-29,39,True,5.0,2.0,2019
1156,DLN5,A02120180,塑膠注射針頭,538.0,2019-10-06,40,False,5.0,2.0,2019
1183,DLN5,A02120180,塑膠注射針頭,616.0,2019-10-13,41,False,3.0,4.0,2019
1201,DLN5,A02120180,塑膠注射針頭,462.0,2019-10-20,42,False,5.0,2.0,2019
1230,DLN5,A02120180,塑膠注射針頭,698.0,2019-10-27,43,False,5.0,2.0,2019
1251,DLN5,A02120180,塑膠注射針頭,520.0,2019-11-03,44,False,5.0,2.0,2019
1275,DLN5,A02120180,塑膠注射針頭,416.0,2019-11-09,45,False,5.0,2.0,2019
1295,DLN5,A02120180,塑膠注射針頭,571.0,2019-11-17,46,False,5.0,2.0,2019
1321,DLN5,A02120180,塑膠注射針頭,693.0,2019-11-24,47,False,5.0,2.0,2019
1341,DLN5,A02120180,塑膠注射針頭,708.0,2019-11-30,48,False,5.0,2.0,2019
1362,DLN5,A02120180,塑膠注射針頭,620.0,2019-12-08,49,False,5.0,2.0,2019
1382,DLN5,A02120180,塑膠注射針頭,536.0,2019-12-15,50,False,5.0,2.0,2019
1413,DLN5,A02120180,塑膠注射針頭,632.0,2019-12-22,51,False,5.0,2.0,2019
1438,DLN5,A02120180,塑膠注射針頭,624.0,2019-12-29,52,False,5.0,2.0,2019
1445,DLN5,A02120180,塑膠注射針頭,302.0,2020-01-04,1,False,2.0,3.0,2020
1457,DLN5,A02120180,塑膠注射針頭,459.0,2020-01-12,2,False,5.0,2.0,2020
1476,DLN5,A02120180,塑膠注射針頭,431.0,2020-01-19,3,True,5.0,2.0,2020
1478,DLN5,A02120180,塑膠注射針頭,139.0,2020-01-21,4,True,3.0,4.0,2020
1482,DLN5,A02120180,塑膠注射針頭,131.0,2020-02-02,5,False,2.0,5.0,2020
1497,DLN5,A02120180,塑膠注射針頭,618.0,2020-02-09,6,False,5.0,2.0,2020
1510,DLN5,A02120180,塑膠注射針頭,556.0,2020-02-16,7,False,5.0,2.0,2020
1525,DLN5,A02120180,塑膠注射針頭,570.0,2020-02-23,8,False,5.0,2.0,2020
1535,DLN5,A02120180,塑膠注射針頭,464.0,2020-03-01,9,False,4.0,3.0,2020
1562,DLN5,A02120180,塑膠注射針頭,556.0,2020-03-08,10,False,5.0,2.0,2020
1583,DLN5,A02120180,塑膠注射針頭,633.0,2020-03-15,11,False,5.0,2.0,2020
1607,DLN5,A02120180,塑膠注射針頭,619.0,2020-03-22,12,False,5.0,2.0,2020
1653,DLN5,A02120180,塑膠注射針頭,886.0,2020-03-29,13,False,5.0,2.0,2020
1718,DLN5,A02120180,塑膠注射針頭,941.0,2020-04-05,14,False,3.0,4.0,2020
1784,DLN5,A02120180,塑膠注射針頭,1007.0,2020-04-12,15,False,5.0,2.0,2020
1828,DLN5,A02120180,塑膠注射針頭,884.0,2020-04-19,16,False,5.0,2.0,2020
1895,DLN5,A02120180,塑膠注射針頭,852.0,2020-04-26,17,True,5.0,2.0,2020
1950,DLN5,A02120180,塑膠注射針頭,817.0,2020-05-03,18,False,4.0,3.0,2020
1994,DLN5,A02120180,塑膠注射針頭,679.0,2020-05-10,19,False,5.0,2.0,2020
2032,DLN5,A02120180,塑膠注射針頭,746.0,2020-05-17,20,False,5.0,2.0,2020
2045,DLN5,A02120180,塑膠注射針頭,494.0,2020-05-22,21,True,5.0,2.0,2020
2075,DLN5,A02120180,塑膠注射針頭,598.0,2020-05-31,22,False,5.0,2.0,2020
2104,DLN5,A02120180,塑膠注射針頭,551.0,2020-06-07,23,False,5.0,2.0,2020
2145,DLN5,A02120180,塑膠注射針頭,723.0,2020-06-14,24,False,5.0,2.0,2020
2183,DLN5,A02120180,塑膠注射針頭,891.0,2020-06-21,25,False,5.0,2.0,2020
2219,DLN5,A02120180,塑膠注射針頭,727.0,2020-06-28,26,True,3.0,4.0,2020
2278,DLN5,A02120180,塑膠注射針頭,766.0,2020-07-05,27,False,5.0,2.0,2020
2324,DLN5,A02120180,塑膠注射針頭,741.0,2020-07-12,28,False,5.0,2.0,2020
2346,DLN5,A02120180,塑膠注射針頭,536.0,2020-07-19,29,False,5.0,2.0,2020
2373,DLN5,A02120180,塑膠注射針頭,645.0,2020-07-26,30,False,5.0,2.0,2020
2387,DLN5,A02120180,塑膠注射針頭,569.0,2020-08-02,31,False,5.0,2.0,2020
2410,DLN5,A02120180,塑膠注射針頭,788.0,2020-08-09,32,False,5.0,2.0,2020
2435,DLN5,A02120180,塑膠注射針頭,814.0,2020-08-16,33,False,5.0,2.0,2020
2462,DLN5,A02120180,塑膠注射針頭,636.0,2020-08-23,34,False,5.0,2.0,2020
2524,DLN5,A02120180,塑膠注射針頭,901.0,2020-08-30,35,False,5.0,2.0,2020
2555,DLN5,A02120180,塑膠注射針頭,680.0,2020-09-06,36,False,4.0,3.0,2020
2597,DLN5,A02120180,塑膠注射針頭,681.0,2020-09-13,37,False,5.0,2.0,2020
2633,DLN5,A02120180,塑膠注射針頭,693.0,2020-09-20,38,False,5.0,2.0,2020
2659,DLN5,A02120180,塑膠注射針頭,688.0,2020-09-27,39,True,5.0,2.0,2020
2680,DLN5,A02120180,塑膠注射針頭,522.0,2020-10-03,40,False,3.0,4.0,2020
2693,DLN5,A02120180,塑膠注射針頭,394.0,2020-10-11,41,False,4.0,3.0,2020
2737,DLN5,A02120180,塑膠注射針頭,871.0,2020-10-18,42,False,5.0,2.0,2020
2763,DLN5,A02120180,塑膠注射針頭,693.0,2020-10-25,43,False,5.0,2.0,2020
2778,DLN5,A02120180,塑膠注射針頭,647.0,2020-11-01,44,False,5.0,2.0,2020
2796,DLN5,A02120180,塑膠注射針頭,673.0,2020-11-08,45,False,5.0,2.0,2020
2815,DLN5,A02120180,塑膠注射針頭,505.0,2020-11-15,46,False,5.0,2.0,2020
2845,DLN5,A02120180,塑膠注射針頭,718.0,2020-11-22,47,False,5.0,2.0,2020
2858,DLN5,A02120180,塑膠注射針頭,573.0,2020-11-29,48,False,5.0,2.0,2020
2891,DLN5,A02120180,塑膠注射針頭,696.0,2020-12-06,49,False,5.0,2.0,2020
2916,DLN5,A02120180,塑膠注射針頭,496.0,2020-12-13,50,False,5.0,2.0,2020
2939,DLN5,A02120180,塑膠注射針頭,615.0,2020-12-20,51,False,5.0,2.0,2020
2954,DLN5,A02120180,塑膠注射針頭,576.0,2020-12-27,52,False,5.0,2.0,2020
3030,DLN5,A02120180,塑膠注射針頭,673.0,2021-01-10,1,False,5.0,2.0,2021
3067,DLN5,A02120180,塑膠注射針頭,777.0,2021-01-17,2,False,5.0,2.0,2021
3119,DLN5,A02120180,塑膠注射針頭,643.0,2021-01-24,3,False,5.0,2.0,2021
2989,DLN5,A02120180,塑膠注射針頭,569.0,2021-01-29,4,True,5.0,2.0,2021
3162,DLN5,A02120180,塑膠注射針頭,687.0,2021-02-07,5,True,5.0,2.0,2021
3164,DLN5,A02120180,塑膠注射針頭,86.0,2021-02-08,6,True,2.0,5.0,2021
3180,DLN5,A02120180,塑膠注射針頭,472.0,2021-02-21,7,False,3.0,4.0,2021
3202,DLN5,A02120180,塑膠注射針頭,644.0,2021-02-28,8,False,5.0,2.0,2021
3239,DLN5,A02120180,塑膠注射針頭,679.0,2021-03-07,9,False,4.0,3.0,2021
3267,DLN5,A02120180,塑膠注射針頭,603.0,2021-03-14,10,False,5.0,2.0,2021
3280,DLN5,A02120180,塑膠注射針頭,591.0,2021-03-21,11,False,5.0,2.0,2021
3302,DLN5,A02120180,塑膠注射針頭,564.0,2021-03-28,12,False,5.0,2.0,2021
3319,DLN5,A02120180,塑膠注射針頭,461.0,2021-04-03,13,False,4.0,3.0,2021
3342,DLN5,A02120180,塑膠注射針頭,605.0,2021-04-11,14,False,4.0,3.0,2021
3361,DLN5,A02120180,塑膠注射針頭,454.0,2021-04-18,15,False,5.0,2.0,2021
3367,DLN5,A02120180,塑膠注射針頭,342.0,2021-04-24,16,False,5.0,2.0,2021
3380,DLN5,A02120180,塑膠注射針頭,474.0,2021-04-30,17,True,5.0,2.0,2021
3399,DLN5,A02120180,塑膠注射針頭,533.0,2021-05-09,18,False,5.0,2.0,2021
3418,DLN5,A02120180,塑膠注射針頭,419.0,2021-05-16,19,False,5.0,2.0,2021
3430,DLN5,A02120180,塑膠注射針頭,387.0,2021-05-23,20,False,5.0,2.0,2021
3458,DLN5,A02120180,塑膠注射針頭,456.0,2021-05-30,21,False,5.0,2.0,2021
3493,DLN5,A02120180,塑膠注射針頭,538.0,2021-06-06,22,False,5.0,2.0,2021
3518,DLN5,A02120180,塑膠注射針頭,526.0,2021-06-13,23,False,5.0,2.0,2021
3553,DLN5,A02120180,塑膠注射針頭,433.0,2021-06-20,24,False,4.0,3.0,2021
3578,DLN5,A02120180,塑膠注射針頭,470.0,2021-06-27,25,False,5.0,2.0,2021
3625,DLN5,A02120180,塑膠注射針頭,626.0,2021-07-04,26,False,5.0,2.0,2021
3650,DLN5,A02120180,塑膠注射針頭,703.0,2021-07-11,27,False,5.0,2.0,2021
3670,DLN5,A02120180,塑膠注射針頭,701.0,2021-07-18,28,False,5.0,2.0,2021
3699,DLN5,A02120180,塑膠注射針頭,557.0,2021-07-25,29,False,5.0,2.0,2021
3725,DLN5,A02120180,塑膠注射針頭,527.0,2021-08-01,30,False,5.0,2.0,2021
3739,DLN5,A02120180,塑膠注射針頭,533.0,2021-08-08,31,False,5.0,2.0,2021
3755,DLN5,A02120180,塑膠注射針頭,446.0,2021-08-14,32,False,5.0,2.0,2021
3768,DLN5,A02120180,塑膠注射針頭,499.0,2021-08-22,33,False,5.0,2.0,2021
3786,DLN5,A02120180,塑膠注射針頭,579.0,2021-08-29,34,False,5.0,2.0,2021
3815,DLN5,A02120180,塑膠注射針頭,639.0,2021-09-05,35,False,4.0,3.0,2021
3837,DLN5,A02120180,塑膠注射針頭,649.0,2021-09-12,36,False,5.0,2.0,2021
3860,DLN5,A02120180,塑膠注射針頭,572.0,2021-09-19,37,False,5.0,2.0,2021
3874,DLN5,A02120180,塑膠注射針頭,463.0,2021-09-26,38,True,3.0,4.0,2021
3896,DLN5,A02120180,塑膠注射針頭,712.0,2021-10-03,39,False,5.0,2.0,2021
3915,DLN5,A02120180,塑膠注射針頭,416.0,2021-10-10,40,False,5.0,2.0,2021
3922,DLN5,A02120180,塑膠注射針頭,366.0,2021-10-17,41,False,4.0,3.0,2021
3933,DLN5,A02120180,塑膠注射針頭,430.0,2021-10-22,42,True,5.0,2.0,2021
3940,DLN5,A02120180,塑膠注射針頭,509.0,2021-10-27,43,True,5.0,2.0,2021
3966,DLN5,A02120180,塑膠注射針頭,552.0,2021-11-07,44,False,5.0,2.0,2021
3980,DLN5,A02120180,塑膠注射針頭,565.0,2021-11-14,45,False,5.0,2.0,2021
3997,DLN5,A02120180,塑膠注射針頭,439.0,2021-11-21,46,False,5.0,2.0,2021
4029,DLN5,A02120180,塑膠注射針頭,647.0,2021-11-28,47,False,5.0,2.0,2021
4062,DLN5,A02120180,塑膠注射針頭,583.0,2021-12-05,48,False,5.0,2.0,2021
4081,DLN5,A02120180,塑膠注射針頭,534.0,2021-12-12,49,False,5.0,2.0,2021
4093,DLN5,A02120180,塑膠注射針頭,534.0,2021-12-19,50,False,5.0,2.0,2021
4116,DLN5,A02120180,塑膠注射針頭,565.0,2021-12-26,51,False,5.0,2.0,2021
4127,DLN5,A02120180,塑膠注射針頭,313.0,2021-12-29,52,True,4.0,2.0,2021
