,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
396,DLN5,A03295054,安全式注射筆專用針,586.0,2019-06-19,25,True,5.0,2.0,2019
401,DLN5,A03295054,安全式注射筆專用針,637.0,2019-06-30,26,False,5.0,2.0,2019
409,DLN5,A03295054,安全式注射筆專用針,668.0,2019-07-07,27,False,5.0,2.0,2019
413,DLN5,A03295054,安全式注射筆專用針,624.0,2019-07-14,28,False,5.0,2.0,2019
422,DLN5,A03295054,安全式注射筆專用針,610.0,2019-07-21,29,False,5.0,2.0,2019
430,DLN5,A03295054,安全式注射筆專用針,716.0,2019-07-28,30,False,5.0,2.0,2019
441,DLN5,A03295054,安全式注射筆專用針,630.0,2019-08-04,31,False,5.0,2.0,2019
456,DLN5,A03295054,安全式注射筆專用針,739.0,2019-08-11,32,False,5.0,2.0,2019
460,DLN5,A03295054,安全式注射筆專用針,947.0,2019-08-16,33,True,5.0,2.0,2019
33,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,469.0,2019-08-25,34,False,5.0,2.0,2019
476,DLN5,A03295054,安全式注射筆專用針,578.0,2019-09-01,35,False,5.0,2.0,2019
484,DLN5,A03295054,安全式注射筆專用針,824.0,2019-09-07,36,False,4.0,3.0,2019
495,DLN5,A03295054,安全式注射筆專用針,703.0,2019-09-15,37,False,4.0,3.0,2019
506,DLN5,A03295054,安全式注射筆專用針,653.0,2019-09-22,38,False,5.0,2.0,2019
521,DLN5,A03295054,安全式注射筆專用針,553.0,2019-09-29,39,True,5.0,2.0,2019
529,DLN5,A03295054,安全式注射筆專用針,638.0,2019-10-06,40,False,5.0,2.0,2019
543,DLN5,A03295054,安全式注射筆專用針,716.0,2019-10-13,41,False,3.0,4.0,2019
548,DLN5,A03295054,安全式注射筆專用針,549.0,2019-10-20,42,False,5.0,2.0,2019
553,DLN5,A03295054,安全式注射筆專用針,785.0,2019-10-27,43,False,5.0,2.0,2019
567,DLN5,A03295054,安全式注射筆專用針,615.0,2019-11-03,44,False,5.0,2.0,2019
578,DLN5,A03295054,安全式注射筆專用針,508.0,2019-11-10,45,False,5.0,2.0,2019
582,DLN5,A03295054,安全式注射筆專用針,652.0,2019-11-17,46,False,5.0,2.0,2019
588,DLN5,A03295054,安全式注射筆專用針,813.0,2019-11-24,47,False,5.0,2.0,2019
595,DLN5,A03295054,安全式注射筆專用針,809.0,2019-12-01,48,False,5.0,2.0,2019
602,DLN5,A03295054,安全式注射筆專用針,726.0,2019-12-08,49,False,5.0,2.0,2019
613,DLN5,A03295054,安全式注射筆專用針,624.0,2019-12-15,50,False,5.0,2.0,2019
623,DLN5,A03295054,安全式注射筆專用針,742.0,2019-12-20,51,True,5.0,2.0,2019
630,DLN5,A03295054,安全式注射筆專用針,721.0,2019-12-29,52,False,5.0,2.0,2019
633,DLN5,A03295054,安全式注射筆專用針,350.0,2020-01-05,1,False,2.0,3.0,2020
640,DLN5,A03295054,安全式注射筆專用針,518.0,2020-01-09,2,True,5.0,2.0,2020
641,DLN5,A03295054,安全式注射筆專用針,493.0,2020-01-19,3,True,5.0,2.0,2020
642,DLN5,A03295054,安全式注射筆專用針,153.0,2020-01-21,4,True,3.0,4.0,2020
56,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,147.0,2020-02-02,5,False,2.0,5.0,2020
647,DLN5,A03295054,安全式注射筆專用針,736.0,2020-02-09,6,False,5.0,2.0,2020
665,DLN5,A03295054,安全式注射筆專用針,685.0,2020-02-16,7,False,5.0,2.0,2020
677,DLN5,A03295054,安全式注射筆專用針,682.0,2020-02-23,8,False,5.0,2.0,2020
686,DLN5,A03295054,安全式注射筆專用針,565.0,2020-03-01,9,False,4.0,3.0,2020
705,DLN5,A03295054,安全式注射筆專用針,689.0,2020-03-08,10,False,5.0,2.0,2020
723,DLN5,A03295054,安全式注射筆專用針,778.0,2020-03-15,11,False,5.0,2.0,2020
745,DLN5,A03295054,安全式注射筆專用針,823.0,2020-03-22,12,False,5.0,2.0,2020
787,DLN5,A03295054,安全式注射筆專用針,1105.0,2020-03-29,13,False,5.0,2.0,2020
830,DLN5,A03295054,安全式注射筆專用針,1097.0,2020-04-05,14,False,3.0,4.0,2020
859,DLN5,A03295054,安全式注射筆專用針,1167.0,2020-04-12,15,False,5.0,2.0,2020
902,DLN5,A03295054,安全式注射筆專用針,1074.0,2020-04-19,16,False,5.0,2.0,2020
954,DLN5,A03295054,安全式注射筆專用針,1033.0,2020-04-26,17,True,5.0,2.0,2020
983,DLN5,A03295054,安全式注射筆專用針,962.0,2020-05-03,18,False,4.0,3.0,2020
1011,DLN5,A03295054,安全式注射筆專用針,821.0,2020-05-10,19,False,5.0,2.0,2020
1030,DLN5,A03295054,安全式注射筆專用針,886.0,2020-05-17,20,False,5.0,2.0,2020
1045,DLN5,A03295054,安全式注射筆專用針,587.0,2020-05-24,21,False,5.0,2.0,2020
1058,DLN5,A03295054,安全式注射筆專用針,695.0,2020-05-31,22,False,5.0,2.0,2020
1074,DLN5,A03295054,安全式注射筆專用針,644.0,2020-06-07,23,False,5.0,2.0,2020
1093,DLN5,A03295054,安全式注射筆專用針,847.0,2020-06-14,24,False,5.0,2.0,2020
1101,DLN5,A03295054,安全式注射筆專用針,1010.0,2020-06-18,25,True,5.0,2.0,2020
1117,DLN5,A03295054,安全式注射筆專用針,839.0,2020-06-28,26,True,3.0,4.0,2020
1129,DLN5,A03295054,安全式注射筆專用針,894.0,2020-07-05,27,False,5.0,2.0,2020
1150,DLN5,A03295054,安全式注射筆專用針,887.0,2020-07-12,28,False,5.0,2.0,2020
1156,DLN5,A03295054,安全式注射筆專用針,609.0,2020-07-19,29,False,5.0,2.0,2020
1169,DLN5,A03295054,安全式注射筆專用針,755.0,2020-07-26,30,False,5.0,2.0,2020
1182,DLN5,A03295054,安全式注射筆專用針,663.0,2020-08-02,31,False,5.0,2.0,2020
1190,DLN5,A03295054,安全式注射筆專用針,895.0,2020-08-09,32,False,5.0,2.0,2020
1203,DLN5,A03295054,安全式注射筆專用針,932.0,2020-08-16,33,False,5.0,2.0,2020
1218,DLN5,A03295054,安全式注射筆專用針,740.0,2020-08-23,34,False,5.0,2.0,2020
1239,DLN5,A03295054,安全式注射筆專用針,1053.0,2020-08-30,35,False,5.0,2.0,2020
1246,DLN5,A03295054,安全式注射筆專用針,797.0,2020-09-03,36,True,4.0,3.0,2020
1256,DLN5,A03295054,安全式注射筆專用針,764.0,2020-09-13,37,False,5.0,2.0,2020
1272,DLN5,A03295054,安全式注射筆專用針,804.0,2020-09-20,38,False,5.0,2.0,2020
1281,DLN5,A03295054,安全式注射筆專用針,814.0,2020-09-27,39,True,5.0,2.0,2020
1291,DLN5,A03295054,安全式注射筆專用針,619.0,2020-10-04,40,False,3.0,4.0,2020
1299,DLN5,A03295054,安全式注射筆專用針,494.0,2020-10-11,41,False,4.0,3.0,2020
1312,DLN5,A03295054,安全式注射筆專用針,1010.0,2020-10-18,42,False,5.0,2.0,2020
1334,DLN5,A03295054,安全式注射筆專用針,807.0,2020-10-25,43,False,5.0,2.0,2020
1344,DLN5,A03295054,安全式注射筆專用針,762.0,2020-10-31,44,False,5.0,2.0,2020
1350,DLN5,A03295054,安全式注射筆專用針,770.0,2020-11-07,45,False,5.0,2.0,2020
1360,DLN5,A03295054,安全式注射筆專用針,608.0,2020-11-15,46,False,5.0,2.0,2020
1370,DLN5,A03295054,安全式注射筆專用針,864.0,2020-11-22,47,False,5.0,2.0,2020
1381,DLN5,A03295054,安全式注射筆專用針,684.0,2020-11-29,48,False,5.0,2.0,2020
1393,DLN5,A03295054,安全式注射筆專用針,830.0,2020-12-06,49,False,5.0,2.0,2020
1406,DLN5,A03295054,安全式注射筆專用針,602.0,2020-12-13,50,False,5.0,2.0,2020
1419,DLN5,A03295054,安全式注射筆專用針,703.0,2020-12-20,51,False,5.0,2.0,2020
1428,DLN5,A03295054,安全式注射筆專用針,678.0,2020-12-27,52,False,5.0,2.0,2020
1437,DLN5,A03295054,安全式注射筆專用針,790.0,2021-01-10,1,False,5.0,2.0,2021
1450,DLN5,A03295054,安全式注射筆專用針,911.0,2021-01-17,2,False,5.0,2.0,2021
1471,DLN5,A03295054,安全式注射筆專用針,779.0,2021-01-24,3,False,5.0,2.0,2021
1484,DLN5,A03295054,安全式注射筆專用針,719.0,2021-01-30,4,False,5.0,2.0,2021
1497,DLN5,A03295054,安全式注射筆專用針,810.0,2021-02-07,5,True,5.0,2.0,2021
1499,DLN5,A03295054,安全式注射筆專用針,100.0,2021-02-09,6,True,2.0,5.0,2021
1512,DLN5,A03295054,安全式注射筆專用針,547.0,2021-02-21,7,False,3.0,4.0,2021
1524,DLN5,A03295054,安全式注射筆專用針,767.0,2021-02-27,8,False,5.0,2.0,2021
1531,DLN5,A03295054,安全式注射筆專用針,820.0,2021-03-07,9,False,4.0,3.0,2021
1534,DLN5,A03295054,安全式注射筆專用針,679.0,2021-03-14,10,False,5.0,2.0,2021
1543,DLN5,A03295054,安全式注射筆專用針,709.0,2021-03-21,11,False,5.0,2.0,2021
1551,DLN5,A03295054,安全式注射筆專用針,671.0,2021-03-26,12,True,5.0,2.0,2021
1554,DLN5,A03295054,安全式注射筆專用針,547.0,2021-04-04,13,False,4.0,3.0,2021
117,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,696.0,2021-04-11,14,False,4.0,3.0,2021
1557,DLN5,A03295054,安全式注射筆專用針,516.0,2021-04-18,15,False,5.0,2.0,2021
1561,DLN5,A03295054,安全式注射筆專用針,400.0,2021-04-22,16,True,5.0,2.0,2021
1567,DLN5,A03295054,安全式注射筆專用針,555.0,2021-05-02,17,False,5.0,2.0,2021
1572,DLN5,A03295054,安全式注射筆專用針,618.0,2021-05-07,18,True,5.0,2.0,2021
1587,DLN5,A03295054,安全式注射筆專用針,512.0,2021-05-16,19,False,5.0,2.0,2021
1609,DLN5,A03295054,安全式注射筆專用針,489.0,2021-05-23,20,False,5.0,2.0,2021
1629,DLN5,A03295054,安全式注射筆專用針,548.0,2021-05-30,21,False,5.0,2.0,2021
1630,DLN5,A03295054,安全式注射筆專用針,642.0,2021-06-04,22,True,5.0,2.0,2021
1647,DLN5,A03295054,安全式注射筆專用針,623.0,2021-06-13,23,False,5.0,2.0,2021
1684,DLN5,A03295054,安全式注射筆專用針,566.0,2021-06-20,24,False,4.0,3.0,2021
1700,DLN5,A03295054,安全式注射筆專用針,551.0,2021-06-27,25,False,5.0,2.0,2021
1714,DLN5,A03295054,安全式注射筆專用針,743.0,2021-07-04,26,False,5.0,2.0,2021
1725,DLN5,A03295054,安全式注射筆專用針,834.0,2021-07-11,27,False,5.0,2.0,2021
1732,DLN5,A03295054,安全式注射筆專用針,823.0,2021-07-16,28,True,5.0,2.0,2021
1746,DLN5,A03295054,安全式注射筆專用針,656.0,2021-07-25,29,False,5.0,2.0,2021
1756,DLN5,A03295054,安全式注射筆專用針,670.0,2021-07-31,30,False,5.0,2.0,2021
1758,DLN5,A03295054,安全式注射筆專用針,641.0,2021-08-05,31,True,5.0,2.0,2021
1771,DLN5,A03295054,安全式注射筆專用針,535.0,2021-08-15,32,False,5.0,2.0,2021
1787,DLN5,A03295054,安全式注射筆專用針,618.0,2021-08-22,33,False,5.0,2.0,2021
1800,DLN5,A03295054,安全式注射筆專用針,689.0,2021-08-29,34,False,5.0,2.0,2021
1822,DLN5,A03295054,安全式注射筆專用針,790.0,2021-09-05,35,False,4.0,3.0,2021
1860,DLN5,A03295054,安全式注射筆專用針,813.0,2021-09-12,36,False,5.0,2.0,2021
1894,DLN5,A03295054,安全式注射筆專用針,716.0,2021-09-19,37,False,5.0,2.0,2021
1910,DLN5,A03295054,安全式注射筆專用針,556.0,2021-09-26,38,True,3.0,4.0,2021
1919,DLN5,A03295054,安全式注射筆專用針,817.0,2021-09-30,39,True,5.0,2.0,2021
1927,DLN5,A03295054,安全式注射筆專用針,500.0,2021-10-10,40,False,5.0,2.0,2021
1935,DLN5,A03295054,安全式注射筆專用針,450.0,2021-10-17,41,False,4.0,3.0,2021
1942,DLN5,A03295054,安全式注射筆專用針,504.0,2021-10-23,42,False,5.0,2.0,2021
1943,DLN5,A03295054,安全式注射筆專用針,593.0,2021-10-31,43,False,5.0,2.0,2021
1946,DLN5,A03295054,安全式注射筆專用針,649.0,2021-11-07,44,False,5.0,2.0,2021
1949,DLN5,A03295054,安全式注射筆專用針,714.0,2021-11-14,45,False,5.0,2.0,2021
1958,DLN5,A03295054,安全式注射筆專用針,571.0,2021-11-21,46,False,5.0,2.0,2021
1966,DLN5,A03295054,安全式注射筆專用針,762.0,2021-11-28,47,False,5.0,2.0,2021
1984,DLN5,A03295054,安全式注射筆專用針,687.0,2021-12-05,48,False,5.0,2.0,2021
1992,DLN5,A03295054,安全式注射筆專用針,624.0,2021-12-12,49,False,5.0,2.0,2021
2018,DLN5,A03295054,安全式注射筆專用針,658.0,2021-12-19,50,False,5.0,2.0,2021
2041,DLN5,A03295054,安全式注射筆專用針,671.0,2021-12-26,51,False,5.0,2.0,2021
2047,DLN5,A03295054,安全式注射筆專用針,372.0,2021-12-29,52,True,4.0,2.0,2021
