,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
463,DLN5,A00421190,胰島素安全注射筒附針-30G,651.0,2019-11-24,47,False,5.0,2.0,2019
481,DLN5,A00421190,胰島素安全注射筒附針-30G,685.0,2019-12-01,48,False,5.0,2.0,2019
496,DLN5,A00421190,胰島素安全注射筒附針-30G,581.0,2019-12-08,49,False,5.0,2.0,2019
503,DLN5,A00421190,胰島素安全注射筒附針-30G,501.0,2019-12-15,50,False,5.0,2.0,2019
505,DLN5,A00421190,胰島素安全注射筒附針-30G,580.0,2019-12-22,51,False,5.0,2.0,2019
509,DLN5,A00421190,胰島素安全注射筒附針-30G,571.0,2019-12-28,52,False,5.0,2.0,2019
512,DLN5,A00421190,胰島素安全注射筒附針-30G,294.0,2020-01-05,1,False,2.0,3.0,2020
514,DLN5,A00421190,胰島素安全注射筒附針-30G,437.0,2020-01-08,2,True,5.0,2.0,2020
54,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),404.0,2020-01-19,3,True,5.0,2.0,2020
516,DLN5,A00421190,胰島素安全注射筒附針-30G,137.0,2020-01-22,4,True,3.0,4.0,2020
56,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),125.0,2020-02-02,5,False,2.0,5.0,2020
522,DLN5,A00421190,胰島素安全注射筒附針-30G,601.0,2020-02-09,6,False,5.0,2.0,2020
530,DLN5,A00421190,胰島素安全注射筒附針-30G,537.0,2020-02-16,7,False,5.0,2.0,2020
538,DLN5,A00421190,胰島素安全注射筒附針-30G,554.0,2020-02-23,8,False,5.0,2.0,2020
546,DLN5,A00421190,胰島素安全注射筒附針-30G,452.0,2020-02-29,9,False,4.0,3.0,2020
550,DLN5,A00421190,胰島素安全注射筒附針-30G,512.0,2020-03-08,10,False,5.0,2.0,2020
561,DLN5,A00421190,胰島素安全注射筒附針-30G,597.0,2020-03-15,11,False,5.0,2.0,2020
576,DLN5,A00421190,胰島素安全注射筒附針-30G,592.0,2020-03-22,12,False,5.0,2.0,2020
610,DLN5,A00421190,胰島素安全注射筒附針-30G,807.0,2020-03-29,13,False,5.0,2.0,2020
637,DLN5,A00421190,胰島素安全注射筒附針-30G,808.0,2020-04-05,14,False,3.0,4.0,2020
655,DLN5,A00421190,胰島素安全注射筒附針-30G,888.0,2020-04-11,15,False,5.0,2.0,2020
671,DLN5,A00421190,胰島素安全注射筒附針-30G,803.0,2020-04-19,16,False,5.0,2.0,2020
680,DLN5,A00421190,胰島素安全注射筒附針-30G,746.0,2020-04-26,17,True,5.0,2.0,2020
684,DLN5,A00421190,胰島素安全注射筒附針-30G,737.0,2020-05-03,18,False,4.0,3.0,2020
691,DLN5,A00421190,胰島素安全注射筒附針-30G,627.0,2020-05-10,19,False,5.0,2.0,2020
703,DLN5,A00421190,胰島素安全注射筒附針-30G,679.0,2020-05-17,20,False,5.0,2.0,2020
705,DLN5,A00421190,胰島素安全注射筒附針-30G,473.0,2020-05-19,21,True,5.0,2.0,2020
710,DLN5,A00421190,胰島素安全注射筒附針-30G,559.0,2020-05-29,22,True,5.0,2.0,2020
716,DLN5,A00421190,胰島素安全注射筒附針-30G,497.0,2020-06-07,23,False,5.0,2.0,2020
735,DLN5,A00421190,胰島素安全注射筒附針-30G,668.0,2020-06-14,24,False,5.0,2.0,2020
746,DLN5,A00421190,胰島素安全注射筒附針-30G,833.0,2020-06-21,25,False,5.0,2.0,2020
757,DLN5,A00421190,胰島素安全注射筒附針-30G,657.0,2020-06-28,26,True,3.0,4.0,2020
763,DLN5,A00421190,胰島素安全注射筒附針-30G,677.0,2020-07-04,27,False,5.0,2.0,2020
772,DLN5,A00421190,胰島素安全注射筒附針-30G,682.0,2020-07-09,28,True,5.0,2.0,2020
779,DLN5,A00421190,胰島素安全注射筒附針-30G,506.0,2020-07-18,29,False,5.0,2.0,2020
782,DLN5,A00421190,胰島素安全注射筒附針-30G,608.0,2020-07-26,30,False,5.0,2.0,2020
769,DLN5,A00421190,胰島素安全注射筒附針-30G,551.0,2020-07-30,31,True,5.0,2.0,2020
788,DLN5,A00421190,胰島素安全注射筒附針-30G,754.0,2020-08-09,32,False,5.0,2.0,2020
801,DLN5,A00421190,胰島素安全注射筒附針-30G,768.0,2020-08-16,33,False,5.0,2.0,2020
812,DLN5,A00421190,胰島素安全注射筒附針-30G,599.0,2020-08-21,34,True,5.0,2.0,2020
818,DLN5,A00421190,胰島素安全注射筒附針-30G,799.0,2020-08-28,35,True,5.0,2.0,2020
822,DLN5,A00421190,胰島素安全注射筒附針-30G,641.0,2020-09-06,36,False,4.0,3.0,2020
840,DLN5,A00421190,胰島素安全注射筒附針-30G,627.0,2020-09-13,37,False,5.0,2.0,2020
848,DLN5,A00421190,胰島素安全注射筒附針-30G,638.0,2020-09-17,38,True,5.0,2.0,2020
850,DLN5,A00421190,胰島素安全注射筒附針-30G,657.0,2020-09-27,39,True,5.0,2.0,2020
861,DLN5,A00421190,胰島素安全注射筒附針-30G,501.0,2020-10-04,40,False,3.0,4.0,2020
864,DLN5,A00421190,胰島素安全注射筒附針-30G,381.0,2020-10-11,41,False,4.0,3.0,2020
881,DLN5,A00421190,胰島素安全注射筒附針-30G,800.0,2020-10-18,42,False,5.0,2.0,2020
906,DLN5,A00421190,胰島素安全注射筒附針-30G,656.0,2020-10-25,43,False,5.0,2.0,2020
920,DLN5,A00421190,胰島素安全注射筒附針-30G,625.0,2020-11-01,44,False,5.0,2.0,2020
928,DLN5,A00421190,胰島素安全注射筒附針-30G,653.0,2020-11-08,45,False,5.0,2.0,2020
932,DLN5,A00421190,胰島素安全注射筒附針-30G,477.0,2020-11-12,46,True,5.0,2.0,2020
936,DLN5,A00421190,胰島素安全注射筒附針-30G,674.0,2020-11-18,47,True,5.0,2.0,2020
941,DLN5,A00421190,胰島素安全注射筒附針-30G,556.0,2020-11-29,48,False,5.0,2.0,2020
948,DLN5,A00421190,胰島素安全注射筒附針-30G,649.0,2020-12-05,49,False,5.0,2.0,2020
957,DLN5,A00421190,胰島素安全注射筒附針-30G,459.0,2020-12-13,50,False,5.0,2.0,2020
963,DLN5,A00421190,胰島素安全注射筒附針-30G,580.0,2020-12-19,51,False,5.0,2.0,2020
972,DLN5,A00421190,胰島素安全注射筒附針-30G,551.0,2020-12-27,52,False,5.0,2.0,2020
987,DLN5,A00421190,胰島素安全注射筒附針-30G,617.0,2021-01-09,1,False,5.0,2.0,2021
1003,DLN5,A00421190,胰島素安全注射筒附針-30G,731.0,2021-01-17,2,False,5.0,2.0,2021
1014,DLN5,A00421190,胰島素安全注射筒附針-30G,574.0,2021-01-23,3,False,5.0,2.0,2021
980,DLN5,A00421190,胰島素安全注射筒附針-30G,516.0,2021-01-29,4,True,5.0,2.0,2021
1023,DLN5,A00421190,胰島素安全注射筒附針-30G,625.0,2021-02-06,5,False,5.0,2.0,2021
1025,DLN5,A00421190,胰島素安全注射筒附針-30G,83.0,2021-02-09,6,True,2.0,5.0,2021
110,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),451.0,2021-02-21,7,False,3.0,4.0,2021
1026,DLN5,A00421190,胰島素安全注射筒附針-30G,616.0,2021-02-26,8,True,5.0,2.0,2021
112,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),627.0,2021-03-07,9,False,4.0,3.0,2021
1029,DLN5,A00421190,胰島素安全注射筒附針-30G,562.0,2021-03-12,10,True,5.0,2.0,2021
1034,DLN5,A00421190,胰島素安全注射筒附針-30G,576.0,2021-03-19,11,True,5.0,2.0,2021
1037,DLN5,A00421190,胰島素安全注射筒附針-30G,532.0,2021-03-28,12,False,5.0,2.0,2021
1038,DLN5,A00421190,胰島素安全注射筒附針-30G,440.0,2021-04-04,13,False,4.0,3.0,2021
1046,DLN5,A00421190,胰島素安全注射筒附針-30G,562.0,2021-04-11,14,False,4.0,3.0,2021
1056,DLN5,A00421190,胰島素安全注射筒附針-30G,426.0,2021-04-18,15,False,5.0,2.0,2021
1063,DLN5,A00421190,胰島素安全注射筒附針-30G,335.0,2021-04-25,16,True,5.0,2.0,2021
1065,DLN5,A00421190,胰島素安全注射筒附針-30G,455.0,2021-04-29,17,True,5.0,2.0,2021
1070,DLN5,A00421190,胰島素安全注射筒附針-30G,499.0,2021-05-09,18,False,5.0,2.0,2021
1078,DLN5,A00421190,胰島素安全注射筒附針-30G,393.0,2021-05-16,19,False,5.0,2.0,2021
1079,DLN5,A00421190,胰島素安全注射筒附針-30G,371.0,2021-05-19,20,True,5.0,2.0,2021
1089,DLN5,A00421190,胰島素安全注射筒附針-30G,421.0,2021-05-30,21,False,5.0,2.0,2021
1091,DLN5,A00421190,胰島素安全注射筒附針-30G,491.0,2021-06-02,22,True,5.0,2.0,2021
1107,DLN5,A00421190,胰島素安全注射筒附針-30G,489.0,2021-06-13,23,False,5.0,2.0,2021
1114,DLN5,A00421190,胰島素安全注射筒附針-30G,385.0,2021-06-18,24,True,4.0,3.0,2021
1116,DLN5,A00421190,胰島素安全注射筒附針-30G,434.0,2021-06-24,25,True,5.0,2.0,2021
1120,DLN5,A00421190,胰島素安全注射筒附針-30G,551.0,2021-07-04,26,False,5.0,2.0,2021
1123,DLN5,A00421190,胰島素安全注射筒附針-30G,671.0,2021-07-11,27,False,5.0,2.0,2021
1125,DLN5,A00421190,胰島素安全注射筒附針-30G,674.0,2021-07-15,28,True,5.0,2.0,2021
1127,DLN5,A00421190,胰島素安全注射筒附針-30G,502.0,2021-07-22,29,True,5.0,2.0,2021
1134,DLN5,A00421190,胰島素安全注射筒附針-30G,490.0,2021-08-01,30,False,5.0,2.0,2021
1139,DLN5,A00421190,胰島素安全注射筒附針-30G,506.0,2021-08-05,31,True,5.0,2.0,2021
1144,DLN5,A00421190,胰島素安全注射筒附針-30G,426.0,2021-08-14,32,False,5.0,2.0,2021
1145,DLN5,A00421190,胰島素安全注射筒附針-30G,479.0,2021-08-22,33,False,5.0,2.0,2021
1150,DLN5,A00421190,胰島素安全注射筒附針-30G,544.0,2021-08-29,34,False,5.0,2.0,2021
1161,DLN5,A00421190,胰島素安全注射筒附針-30G,600.0,2021-09-05,35,False,4.0,3.0,2021
1168,DLN5,A00421190,胰島素安全注射筒附針-30G,622.0,2021-09-12,36,False,5.0,2.0,2021
1176,DLN5,A00421190,胰島素安全注射筒附針-30G,538.0,2021-09-19,37,False,5.0,2.0,2021
1182,DLN5,A00421190,胰島素安全注射筒附針-30G,439.0,2021-09-24,38,True,3.0,4.0,2021
1189,DLN5,A00421190,胰島素安全注射筒附針-30G,685.0,2021-10-03,39,False,5.0,2.0,2021
1190,DLN5,A00421190,胰島素安全注射筒附針-30G,388.0,2021-10-04,40,False,5.0,2.0,2021
1197,DLN5,A00421190,胰島素安全注射筒附針-30G,357.0,2021-10-16,41,False,4.0,3.0,2021
1205,DLN5,A00421190,胰島素安全注射筒附針-30G,412.0,2021-10-24,42,False,5.0,2.0,2021
1209,DLN5,A00421190,胰島素安全注射筒附針-30G,502.0,2021-10-31,43,False,5.0,2.0,2021
1210,DLN5,A00421190,胰島素安全注射筒附針-30G,519.0,2021-11-06,44,False,5.0,2.0,2021
1219,DLN5,A00421190,胰島素安全注射筒附針-30G,544.0,2021-11-14,45,False,5.0,2.0,2021
1228,DLN5,A00421190,胰島素安全注射筒附針-30G,418.0,2021-11-21,46,False,5.0,2.0,2021
1233,DLN5,A00421190,胰島素安全注射筒附針-30G,598.0,2021-11-28,47,False,5.0,2.0,2021
1241,DLN5,A00421190,胰島素安全注射筒附針-30G,527.0,2021-12-05,48,False,5.0,2.0,2021
1252,DLN5,A00421190,胰島素安全注射筒附針-30G,497.0,2021-12-12,49,False,5.0,2.0,2021
1266,DLN5,A00421190,胰島素安全注射筒附針-30G,521.0,2021-12-19,50,False,5.0,2.0,2021
1273,DLN5,A00421190,胰島素安全注射筒附針-30G,534.0,2021-12-26,51,False,5.0,2.0,2021
155,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),298.0,2021-12-29,52,True,4.0,2.0,2021
