,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
788,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),504.0,2019-05-12,19,False,5.0,2.0,2019
837,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),525.0,2019-05-19,20,False,5.0,2.0,2019
871,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),520.0,2019-05-26,21,False,5.0,2.0,2019
896,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),376.0,2019-06-02,22,False,5.0,2.0,2019
921,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),345.0,2019-06-09,23,False,4.0,3.0,2019
949,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),463.0,2019-06-16,24,False,5.0,2.0,2019
974,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),454.0,2019-06-23,25,False,5.0,2.0,2019
1009,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),501.0,2019-06-30,26,False,5.0,2.0,2019
1034,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),529.0,2019-07-07,27,False,5.0,2.0,2019
1063,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),506.0,2019-07-14,28,False,5.0,2.0,2019
1088,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),474.0,2019-07-21,29,False,5.0,2.0,2019
1112,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),563.0,2019-07-28,30,False,5.0,2.0,2019
1133,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),471.0,2019-08-04,31,False,5.0,2.0,2019
1169,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),567.0,2019-08-11,32,False,5.0,2.0,2019
1227,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),736.0,2019-08-18,33,False,5.0,2.0,2019
1253,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),359.0,2019-08-25,34,False,5.0,2.0,2019
1266,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),461.0,2019-09-01,35,False,5.0,2.0,2019
1287,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),695.0,2019-09-08,36,False,4.0,3.0,2019
1313,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),559.0,2019-09-14,37,False,4.0,3.0,2019
1337,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),502.0,2019-09-22,38,False,5.0,2.0,2019
1360,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),428.0,2019-09-29,39,True,5.0,2.0,2019
1387,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),478.0,2019-10-06,40,False,5.0,2.0,2019
1418,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),563.0,2019-10-13,41,False,3.0,4.0,2019
1440,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),408.0,2019-10-20,42,False,5.0,2.0,2019
1471,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),629.0,2019-10-27,43,False,5.0,2.0,2019
1491,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),487.0,2019-11-03,44,False,5.0,2.0,2019
1520,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),383.0,2019-11-10,45,False,5.0,2.0,2019
1550,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),534.0,2019-11-17,46,False,5.0,2.0,2019
1581,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),626.0,2019-11-24,47,False,5.0,2.0,2019
1613,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),640.0,2019-12-01,48,False,5.0,2.0,2019
1645,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),552.0,2019-12-08,49,False,5.0,2.0,2019
1677,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),491.0,2019-12-15,50,False,5.0,2.0,2019
1717,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),578.0,2019-12-22,51,False,5.0,2.0,2019
1751,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),567.0,2019-12-29,52,False,5.0,2.0,2019
1764,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),291.0,2020-01-05,1,False,2.0,3.0,2020
1785,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),435.0,2020-01-12,2,False,5.0,2.0,2020
1807,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),404.0,2020-01-19,3,True,5.0,2.0,2020
1815,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),135.0,2020-01-22,4,True,3.0,4.0,2020
1828,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),125.0,2020-02-02,5,False,2.0,5.0,2020
1848,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),595.0,2020-02-09,6,False,5.0,2.0,2020
1864,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),526.0,2020-02-16,7,False,5.0,2.0,2020
1886,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),540.0,2020-02-23,8,False,5.0,2.0,2020
1908,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),437.0,2020-03-01,9,False,4.0,3.0,2020
1945,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),508.0,2020-03-08,10,False,5.0,2.0,2020
1972,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),578.0,2020-03-15,11,False,5.0,2.0,2020
2011,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),562.0,2020-03-22,12,False,5.0,2.0,2020
2083,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),734.0,2020-03-29,13,False,5.0,2.0,2020
2160,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),752.0,2020-04-05,14,False,3.0,4.0,2020
2254,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),846.0,2020-04-12,15,False,5.0,2.0,2020
2317,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),786.0,2020-04-19,16,False,5.0,2.0,2020
2414,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),737.0,2020-04-26,17,True,5.0,2.0,2020
2496,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),733.0,2020-05-03,18,False,4.0,3.0,2020
2561,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),615.0,2020-05-10,19,False,5.0,2.0,2020
2608,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),617.0,2020-05-17,20,False,5.0,2.0,2020
2625,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),470.0,2020-05-24,21,False,5.0,2.0,2020
2657,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),552.0,2020-05-31,22,False,5.0,2.0,2020
2692,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),486.0,2020-06-07,23,False,5.0,2.0,2020
2739,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),643.0,2020-06-14,24,False,5.0,2.0,2020
2785,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),776.0,2020-06-21,25,False,5.0,2.0,2020
2830,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),632.0,2020-06-28,26,True,3.0,4.0,2020
2898,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),669.0,2020-07-05,27,False,5.0,2.0,2020
2956,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),679.0,2020-07-12,28,False,5.0,2.0,2020
2977,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),497.0,2020-07-19,29,False,5.0,2.0,2020
3009,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),601.0,2020-07-25,30,False,5.0,2.0,2020
3028,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),543.0,2020-08-02,31,False,5.0,2.0,2020
3072,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),748.0,2020-08-09,32,False,5.0,2.0,2020
3121,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),749.0,2020-08-16,33,False,5.0,2.0,2020
3156,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),587.0,2020-08-23,34,False,5.0,2.0,2020
3232,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),791.0,2020-08-30,35,False,5.0,2.0,2020
3275,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),636.0,2020-09-06,36,False,4.0,3.0,2020
3327,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),584.0,2020-09-13,37,False,5.0,2.0,2020
3360,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),620.0,2020-09-20,38,False,5.0,2.0,2020
3392,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),654.0,2020-09-27,39,True,5.0,2.0,2020
3425,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),482.0,2020-10-04,40,False,3.0,4.0,2020
3440,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),377.0,2020-10-11,41,False,4.0,3.0,2020
3496,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),769.0,2020-10-18,42,False,5.0,2.0,2020
3527,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),602.0,2020-10-25,43,False,5.0,2.0,2020
3549,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),594.0,2020-11-01,44,False,5.0,2.0,2020
3569,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),634.0,2020-11-08,45,False,5.0,2.0,2020
3588,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),468.0,2020-11-15,46,False,5.0,2.0,2020
3619,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),670.0,2020-11-22,47,False,5.0,2.0,2020
3636,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),550.0,2020-11-29,48,False,5.0,2.0,2020
3675,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),637.0,2020-12-06,49,False,5.0,2.0,2020
3701,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),440.0,2020-12-13,50,False,5.0,2.0,2020
3725,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),568.0,2020-12-20,51,False,5.0,2.0,2020
3745,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),527.0,2020-12-27,52,False,5.0,2.0,2020
3823,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),608.0,2021-01-10,1,False,5.0,2.0,2021
3861,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),706.0,2021-01-17,2,False,5.0,2.0,2021
3914,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),556.0,2021-01-24,3,False,5.0,2.0,2021
3787,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),504.0,2021-01-29,4,True,5.0,2.0,2021
3969,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),604.0,2021-02-07,5,True,5.0,2.0,2021
3982,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),80.0,2021-02-09,6,True,2.0,5.0,2021
4008,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),451.0,2021-02-21,7,False,3.0,4.0,2021
4037,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),615.0,2021-02-28,8,False,5.0,2.0,2021
4074,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),627.0,2021-03-07,9,False,4.0,3.0,2021
4109,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),559.0,2021-03-14,10,False,5.0,2.0,2021
4126,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),568.0,2021-03-21,11,False,5.0,2.0,2021
4148,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),529.0,2021-03-28,12,False,5.0,2.0,2021
4169,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),439.0,2021-04-03,13,False,4.0,3.0,2021
4204,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),532.0,2021-04-11,14,False,4.0,3.0,2021
4223,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),410.0,2021-04-18,15,False,5.0,2.0,2021
4236,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),324.0,2021-04-25,16,True,5.0,2.0,2021
4249,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),453.0,2021-04-30,17,True,5.0,2.0,2021
4278,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),494.0,2021-05-09,18,False,5.0,2.0,2021
4301,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),384.0,2021-05-16,19,False,5.0,2.0,2021
4321,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),370.0,2021-05-23,20,False,5.0,2.0,2021
4363,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),408.0,2021-05-30,21,False,5.0,2.0,2021
4410,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),488.0,2021-06-06,22,False,5.0,2.0,2021
4442,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),466.0,2021-06-13,23,False,5.0,2.0,2021
4484,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),376.0,2021-06-19,24,False,4.0,3.0,2021
4519,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),432.0,2021-06-27,25,False,5.0,2.0,2021
4563,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),543.0,2021-07-04,26,False,5.0,2.0,2021
4590,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),668.0,2021-07-11,27,False,5.0,2.0,2021
4612,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),672.0,2021-07-18,28,False,5.0,2.0,2021
4636,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),499.0,2021-07-25,29,False,5.0,2.0,2021
4650,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),475.0,2021-08-01,30,False,5.0,2.0,2021
4664,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),498.0,2021-08-08,31,False,5.0,2.0,2021
4679,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),419.0,2021-08-15,32,False,5.0,2.0,2021
4698,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),478.0,2021-08-22,33,False,5.0,2.0,2021
4731,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),533.0,2021-08-29,34,False,5.0,2.0,2021
4760,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),584.0,2021-09-05,35,False,4.0,3.0,2021
4789,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),605.0,2021-09-12,36,False,5.0,2.0,2021
4812,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),529.0,2021-09-19,37,False,5.0,2.0,2021
4829,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),433.0,2021-09-26,38,True,3.0,4.0,2021
4871,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),675.0,2021-10-03,39,False,5.0,2.0,2021
4885,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),387.0,2021-10-09,40,True,5.0,2.0,2021
4891,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),345.0,2021-10-17,41,False,4.0,3.0,2021
4903,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),391.0,2021-10-22,42,True,5.0,2.0,2021
4916,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),498.0,2021-10-30,43,False,5.0,2.0,2021
4939,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),518.0,2021-11-07,44,False,5.0,2.0,2021
4961,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),528.0,2021-11-14,45,False,5.0,2.0,2021
4973,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),406.0,2021-11-20,46,False,5.0,2.0,2021
5007,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),593.0,2021-11-28,47,False,5.0,2.0,2021
5037,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),519.0,2021-12-05,48,False,5.0,2.0,2021
5060,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),463.0,2021-12-12,49,False,5.0,2.0,2021
5082,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),495.0,2021-12-19,50,False,5.0,2.0,2021
5116,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),527.0,2021-12-26,51,False,5.0,2.0,2021
5127,DLN5,A00120213,20CC塑膠注射空針直插  (無螺紋),298.0,2021-12-29,52,True,4.0,2.0,2021
