,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
2393,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,522.0,2020-03-01,9,False,4.0,3.0,2020
2432,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,619.0,2020-03-08,10,False,5.0,2.0,2020
2471,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,694.0,2020-03-15,11,False,5.0,2.0,2020
2526,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,719.0,2020-03-22,12,False,5.0,2.0,2020
2567,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,946.0,2020-03-29,13,False,5.0,2.0,2020
2590,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,969.0,2020-04-05,14,False,3.0,4.0,2020
2629,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,1058.0,2020-04-12,15,False,5.0,2.0,2020
2665,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,929.0,2020-04-19,16,False,5.0,2.0,2020
2687,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,878.0,2020-04-26,17,True,5.0,2.0,2020
2718,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,853.0,2020-05-03,18,False,4.0,3.0,2020
2746,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,718.0,2020-05-10,19,False,5.0,2.0,2020
2784,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,797.0,2020-05-17,20,False,5.0,2.0,2020
2818,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,534.0,2020-05-24,21,False,5.0,2.0,2020
2851,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,641.0,2020-05-31,22,False,5.0,2.0,2020
2886,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,595.0,2020-06-07,23,False,5.0,2.0,2020
2929,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,774.0,2020-06-14,24,False,5.0,2.0,2020
2963,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,942.0,2020-06-21,25,False,5.0,2.0,2020
2994,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,771.0,2020-06-28,26,True,3.0,4.0,2020
3036,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,818.0,2020-07-05,27,False,5.0,2.0,2020
3077,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,794.0,2020-07-12,28,False,5.0,2.0,2020
3122,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,587.0,2020-07-19,29,False,5.0,2.0,2020
3160,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,697.0,2020-07-26,30,False,5.0,2.0,2020
3208,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,621.0,2020-08-02,31,False,5.0,2.0,2020
3249,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,845.0,2020-08-09,32,False,5.0,2.0,2020
3295,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,868.0,2020-08-16,33,False,5.0,2.0,2020
3327,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,676.0,2020-08-23,34,False,5.0,2.0,2020
3368,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,958.0,2020-08-30,35,False,5.0,2.0,2020
3405,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,724.0,2020-09-06,36,False,4.0,3.0,2020
3430,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,710.0,2020-09-13,37,False,5.0,2.0,2020
3468,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,735.0,2020-09-20,38,False,5.0,2.0,2020
3523,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,755.0,2020-09-27,39,True,5.0,2.0,2020
3550,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,560.0,2020-10-04,40,False,3.0,4.0,2020
3589,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,441.0,2020-10-11,41,False,4.0,3.0,2020
3640,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,936.0,2020-10-18,42,False,5.0,2.0,2020
3683,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,744.0,2020-10-25,43,False,5.0,2.0,2020
3733,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,723.0,2020-11-01,44,False,5.0,2.0,2020
3906,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,740.0,2020-11-02,45,True,5.0,2.0,2020
3851,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,551.0,2020-11-09,46,True,5.0,2.0,2020
3813,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,776.0,2020-11-16,47,True,5.0,2.0,2020
3767,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,618.0,2020-11-23,48,True,5.0,2.0,2020
3945,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,749.0,2020-12-06,49,False,5.0,2.0,2020
3974,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,539.0,2020-12-13,50,False,5.0,2.0,2020
4007,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,651.0,2020-12-20,51,False,5.0,2.0,2020
4048,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,634.0,2020-12-27,52,False,5.0,2.0,2020
4131,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,735.0,2021-01-10,1,False,5.0,2.0,2021
4177,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,831.0,2021-01-17,2,False,5.0,2.0,2021
4217,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,700.0,2021-01-24,3,False,5.0,2.0,2021
4086,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,620.0,2021-01-30,4,False,5.0,2.0,2021
4254,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,739.0,2021-02-07,5,True,5.0,2.0,2021
4256,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,88.0,2021-02-09,6,True,2.0,5.0,2021
4286,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,507.0,2021-02-21,7,False,3.0,4.0,2021
4331,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,704.0,2021-02-28,8,False,5.0,2.0,2021
4378,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,739.0,2021-03-07,9,False,4.0,3.0,2021
4411,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,641.0,2021-03-14,10,False,5.0,2.0,2021
4450,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,647.0,2021-03-21,11,False,5.0,2.0,2021
4486,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,612.0,2021-03-28,12,False,5.0,2.0,2021
4513,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,489.0,2021-04-04,13,False,4.0,3.0,2021
4552,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,653.0,2021-04-11,14,False,4.0,3.0,2021
4582,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,488.0,2021-04-18,15,False,5.0,2.0,2021
4606,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,372.0,2021-04-25,16,True,5.0,2.0,2021
4634,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,510.0,2021-04-30,17,True,5.0,2.0,2021
4671,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,581.0,2021-05-09,18,False,5.0,2.0,2021
4706,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,465.0,2021-05-16,19,False,5.0,2.0,2021
4739,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,427.0,2021-05-21,20,True,5.0,2.0,2021
4767,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,491.0,2021-05-30,21,False,5.0,2.0,2021
4795,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,581.0,2021-06-06,22,False,5.0,2.0,2021
4825,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,560.0,2021-06-12,23,False,5.0,2.0,2021
4854,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,470.0,2021-06-19,24,False,4.0,3.0,2021
4877,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,498.0,2021-06-27,25,False,5.0,2.0,2021
4900,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,656.0,2021-07-04,26,False,5.0,2.0,2021
4938,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,749.0,2021-07-11,27,False,5.0,2.0,2021
4971,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,741.0,2021-07-18,28,False,5.0,2.0,2021
4993,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,587.0,2021-07-25,29,False,5.0,2.0,2021
5027,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,571.0,2021-08-01,30,False,5.0,2.0,2021
5062,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,587.0,2021-08-08,31,False,5.0,2.0,2021
5085,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,479.0,2021-08-15,32,False,5.0,2.0,2021
5130,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,564.0,2021-08-19,33,True,5.0,2.0,2021
5160,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,629.0,2021-08-29,34,False,5.0,2.0,2021
5197,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,697.0,2021-09-04,35,False,4.0,3.0,2021
5233,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,697.0,2021-09-11,36,False,5.0,2.0,2021
5270,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,617.0,2021-09-18,37,True,5.0,2.0,2021
5294,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,495.0,2021-09-26,38,True,3.0,4.0,2021
5329,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,758.0,2021-10-03,39,False,5.0,2.0,2021
5356,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,448.0,2021-10-09,40,True,5.0,2.0,2021
5383,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,405.0,2021-10-17,41,False,4.0,3.0,2021
5412,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,465.0,2021-10-24,42,False,5.0,2.0,2021
5443,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,553.0,2021-10-31,43,False,5.0,2.0,2021
5471,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,585.0,2021-11-07,44,False,5.0,2.0,2021
5513,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,637.0,2021-11-14,45,False,5.0,2.0,2021
5542,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,501.0,2021-11-19,46,True,5.0,2.0,2021
5575,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,691.0,2021-11-28,47,False,5.0,2.0,2021
5600,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,614.0,2021-12-05,48,False,5.0,2.0,2021
5623,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,564.0,2021-12-12,49,False,5.0,2.0,2021
5660,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,579.0,2021-12-19,50,False,5.0,2.0,2021
5687,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,604.0,2021-12-26,51,False,5.0,2.0,2021
5708,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,340.0,2021-12-30,52,True,4.0,2.0,2021
