,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
4126,DLN5,A04411285,全拋式採血器,899.0,2020-03-08,10,False,5.0,2.0,2020
4207,DLN5,A04411285,全拋式採血器,1058.0,2020-03-15,11,False,5.0,2.0,2020
4299,DLN5,A04411285,全拋式採血器,1117.0,2020-03-22,12,False,5.0,2.0,2020
4430,DLN5,A04411285,全拋式採血器,1583.0,2020-03-29,13,False,5.0,2.0,2020
4583,DLN5,A04411285,全拋式採血器,1613.0,2020-04-05,14,False,3.0,4.0,2020
4738,DLN5,A04411285,全拋式採血器,1676.0,2020-04-12,15,False,5.0,2.0,2020
4884,DLN5,A04411285,全拋式採血器,1548.0,2020-04-19,16,False,5.0,2.0,2020
5015,DLN5,A04411285,全拋式採血器,1476.0,2020-04-26,17,True,5.0,2.0,2020
5117,DLN5,A04411285,全拋式採血器,1323.0,2020-05-03,18,False,4.0,3.0,2020
5242,DLN5,A04411285,全拋式採血器,1175.0,2020-05-10,19,False,5.0,2.0,2020
5345,DLN5,A04411285,全拋式採血器,1242.0,2020-05-17,20,False,5.0,2.0,2020
5427,DLN5,A04411285,全拋式採血器,838.0,2020-05-24,21,False,5.0,2.0,2020
5513,DLN5,A04411285,全拋式採血器,964.0,2020-05-31,22,False,5.0,2.0,2020
5588,DLN5,A04411285,全拋式採血器,880.0,2020-06-07,23,False,5.0,2.0,2020
5703,DLN5,A04411285,全拋式採血器,1225.0,2020-06-14,24,False,5.0,2.0,2020
5785,DLN5,A04411285,全拋式採血器,1254.0,2020-06-21,25,False,5.0,2.0,2020
5868,DLN5,A04411285,全拋式採血器,1099.0,2020-06-28,26,True,3.0,4.0,2020
5972,DLN5,A04411285,全拋式採血器,1215.0,2020-07-05,27,False,5.0,2.0,2020
6097,DLN5,A04411285,全拋式採血器,1239.0,2020-07-12,28,False,5.0,2.0,2020
6184,DLN5,A04411285,全拋式採血器,850.0,2020-07-19,29,False,5.0,2.0,2020
6273,DLN5,A04411285,全拋式採血器,1009.0,2020-07-26,30,False,5.0,2.0,2020
6358,DLN5,A04411285,全拋式採血器,914.0,2020-08-02,31,False,5.0,2.0,2020
6444,DLN5,A04411285,全拋式採血器,1149.0,2020-08-09,32,False,5.0,2.0,2020
6538,DLN5,A04411285,全拋式採血器,1238.0,2020-08-16,33,False,5.0,2.0,2020
6621,DLN5,A04411285,全拋式採血器,992.0,2020-08-23,34,False,5.0,2.0,2020
6732,DLN5,A04411285,全拋式採血器,1369.0,2020-08-30,35,False,5.0,2.0,2020
6818,DLN5,A04411285,全拋式採血器,1039.0,2020-09-06,36,False,4.0,3.0,2020
6910,DLN5,A04411285,全拋式採血器,1057.0,2020-09-13,37,False,5.0,2.0,2020
6994,DLN5,A04411285,全拋式採血器,1089.0,2020-09-20,38,False,5.0,2.0,2020
7112,DLN5,A04411285,全拋式採血器,1062.0,2020-09-27,39,True,5.0,2.0,2020
7239,DLN5,A04411285,全拋式採血器,831.0,2020-10-04,40,False,3.0,4.0,2020
7343,DLN5,A04411285,全拋式採血器,663.0,2020-10-11,41,False,4.0,3.0,2020
7568,DLN5,A04411285,全拋式採血器,1326.0,2020-10-18,42,False,5.0,2.0,2020
7849,DLN5,A04411285,全拋式採血器,1162.0,2020-10-25,43,False,5.0,2.0,2020
8081,DLN5,A04411285,全拋式採血器,1059.0,2020-11-01,44,False,5.0,2.0,2020
8234,DLN5,A04411285,全拋式採血器,991.0,2020-11-08,45,False,5.0,2.0,2020
8370,DLN5,A04411285,全拋式採血器,812.0,2020-11-15,46,False,5.0,2.0,2020
8535,DLN5,A04411285,全拋式採血器,1105.0,2020-11-22,47,False,5.0,2.0,2020
8673,DLN5,A04411285,全拋式採血器,883.0,2020-11-29,48,False,5.0,2.0,2020
8939,DLN5,A04411285,全拋式採血器,1178.0,2020-12-06,49,False,5.0,2.0,2020
9115,DLN5,A04411285,全拋式採血器,851.0,2020-12-13,50,False,5.0,2.0,2020
9278,DLN5,A04411285,全拋式採血器,929.0,2020-12-20,51,False,5.0,2.0,2020
9424,DLN5,A04411285,全拋式採血器,880.0,2020-12-27,52,False,5.0,2.0,2020
9654,DLN5,A04411285,全拋式採血器,973.0,2021-01-10,1,False,5.0,2.0,2021
9855,DLN5,A04411285,全拋式採血器,1196.0,2021-01-17,2,False,5.0,2.0,2021
10109,DLN5,A04411285,全拋式採血器,1111.0,2021-01-24,3,False,5.0,2.0,2021
9547,DLN5,A04411285,全拋式採血器,918.0,2021-01-31,4,False,5.0,2.0,2021
10336,DLN5,A04411285,全拋式採血器,1101.0,2021-02-07,5,True,5.0,2.0,2021
10371,DLN5,A04411285,全拋式採血器,145.0,2021-02-09,6,True,2.0,5.0,2021
10493,DLN5,A04411285,全拋式採血器,702.0,2021-02-21,7,False,3.0,4.0,2021
10656,DLN5,A04411285,全拋式採血器,1012.0,2021-02-28,8,False,5.0,2.0,2021
10823,DLN5,A04411285,全拋式採血器,1048.0,2021-03-07,9,False,4.0,3.0,2021
10997,DLN5,A04411285,全拋式採血器,917.0,2021-03-14,10,False,5.0,2.0,2021
11207,DLN5,A04411285,全拋式採血器,981.0,2021-03-21,11,False,5.0,2.0,2021
11312,DLN5,A04411285,全拋式採血器,825.0,2021-03-28,12,False,5.0,2.0,2021
11435,DLN5,A04411285,全拋式採血器,721.0,2021-04-04,13,False,4.0,3.0,2021
11621,DLN5,A04411285,全拋式採血器,953.0,2021-04-11,14,False,4.0,3.0,2021
11761,DLN5,A04411285,全拋式採血器,705.0,2021-04-18,15,False,5.0,2.0,2021
11886,DLN5,A04411285,全拋式採血器,564.0,2021-04-25,16,True,5.0,2.0,2021
12038,DLN5,A04411285,全拋式採血器,760.0,2021-05-02,17,False,5.0,2.0,2021
12189,DLN5,A04411285,全拋式採血器,818.0,2021-05-09,18,False,5.0,2.0,2021
12371,DLN5,A04411285,全拋式採血器,752.0,2021-05-16,19,False,5.0,2.0,2021
12550,DLN5,A04411285,全拋式採血器,717.0,2021-05-23,20,False,5.0,2.0,2021
12749,DLN5,A04411285,全拋式採血器,791.0,2021-05-30,21,False,5.0,2.0,2021
12876,DLN5,A04411285,全拋式採血器,826.0,2021-06-06,22,False,5.0,2.0,2021
13071,DLN5,A04411285,全拋式採血器,871.0,2021-06-13,23,False,5.0,2.0,2021
13277,DLN5,A04411285,全拋式採血器,834.0,2021-06-20,24,False,4.0,3.0,2021
13437,DLN5,A04411285,全拋式採血器,765.0,2021-06-27,25,False,5.0,2.0,2021
13605,DLN5,A04411285,全拋式採血器,955.0,2021-07-04,26,False,5.0,2.0,2021
13751,DLN5,A04411285,全拋式採血器,1049.0,2021-07-11,27,False,5.0,2.0,2021
13907,DLN5,A04411285,全拋式採血器,1034.0,2021-07-18,28,False,5.0,2.0,2021
14072,DLN5,A04411285,全拋式採血器,873.0,2021-07-25,29,False,5.0,2.0,2021
14201,DLN5,A04411285,全拋式採血器,850.0,2021-08-01,30,False,5.0,2.0,2021
14308,DLN5,A04411285,全拋式採血器,808.0,2021-08-08,31,False,5.0,2.0,2021
14462,DLN5,A04411285,全拋式採血器,749.0,2021-08-15,32,False,5.0,2.0,2021
14570,DLN5,A04411285,全拋式採血器,781.0,2021-08-18,33,True,5.0,2.0,2021
14690,DLN5,A04411285,全拋式採血器,864.0,2021-08-29,34,False,5.0,2.0,2021
14934,DLN5,A04411285,全拋式採血器,1092.0,2021-09-05,35,False,4.0,3.0,2021
15156,DLN5,A04411285,全拋式採血器,1099.0,2021-09-12,36,False,5.0,2.0,2021
15354,DLN5,A04411285,全拋式採血器,970.0,2021-09-19,37,False,5.0,2.0,2021
15505,DLN5,A04411285,全拋式採血器,743.0,2021-09-26,38,True,3.0,4.0,2021
15698,DLN5,A04411285,全拋式採血器,1087.0,2021-10-03,39,False,5.0,2.0,2021
15868,DLN5,A04411285,全拋式採血器,716.0,2021-10-10,40,False,5.0,2.0,2021
15988,DLN5,A04411285,全拋式採血器,614.0,2021-10-17,41,False,4.0,3.0,2021
16092,DLN5,A04411285,全拋式採血器,657.0,2021-10-24,42,False,5.0,2.0,2021
16202,DLN5,A04411285,全拋式採血器,750.0,2021-10-31,43,False,5.0,2.0,2021
16288,DLN5,A04411285,全拋式採血器,777.0,2021-11-07,44,False,5.0,2.0,2021
16387,DLN5,A04411285,全拋式採血器,876.0,2021-11-14,45,False,5.0,2.0,2021
16505,DLN5,A04411285,全拋式採血器,743.0,2021-11-21,46,False,5.0,2.0,2021
16663,DLN5,A04411285,全拋式採血器,993.0,2021-11-28,47,False,5.0,2.0,2021
16775,DLN5,A04411285,全拋式採血器,859.0,2021-12-05,48,False,5.0,2.0,2021
16911,DLN5,A04411285,全拋式採血器,809.0,2021-12-12,49,False,5.0,2.0,2021
17108,DLN5,A04411285,全拋式採血器,924.0,2021-12-19,50,False,5.0,2.0,2021
17366,DLN5,A04411285,全拋式採血器,987.0,2021-12-26,51,False,5.0,2.0,2021
17489,DLN5,A04411285,全拋式採血器,538.0,2021-12-31,52,True,4.0,2.0,2021
