,庫房,料號,品名,數量,帳務日期,週,工作日,工作天數,休假天數,年
561,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,593.0,2019-05-05,18,True,4.0,3.0,2019
591,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,649.0,2019-05-12,19,False,5.0,2.0,2019
610,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,669.0,2019-05-19,20,False,5.0,2.0,2019
631,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,653.0,2019-05-26,21,False,5.0,2.0,2019
647,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,511.0,2019-06-02,22,False,5.0,2.0,2019
656,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,442.0,2019-06-09,23,False,4.0,3.0,2019
677,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,583.0,2019-06-16,24,False,5.0,2.0,2019
701,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,579.0,2019-06-23,25,False,5.0,2.0,2019
729,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,632.0,2019-06-30,26,False,5.0,2.0,2019
755,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,658.0,2019-07-07,27,False,5.0,2.0,2019
770,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,619.0,2019-07-14,28,False,5.0,2.0,2019
789,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,596.0,2019-07-21,29,False,5.0,2.0,2019
812,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,705.0,2019-07-28,30,False,5.0,2.0,2019
828,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,610.0,2019-08-04,31,False,5.0,2.0,2019
849,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,716.0,2019-08-11,32,False,5.0,2.0,2019
881,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,943.0,2019-08-18,33,False,5.0,2.0,2019
893,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,469.0,2019-08-25,34,False,5.0,2.0,2019
910,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,547.0,2019-09-01,35,False,5.0,2.0,2019
935,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,814.0,2019-09-08,36,False,4.0,3.0,2019
956,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,687.0,2019-09-15,37,False,4.0,3.0,2019
989,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,637.0,2019-09-22,38,False,5.0,2.0,2019
1002,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,538.0,2019-09-29,39,True,5.0,2.0,2019
1022,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,630.0,2019-10-06,40,False,5.0,2.0,2019
1052,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,702.0,2019-10-13,41,False,3.0,4.0,2019
1074,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,543.0,2019-10-20,42,False,5.0,2.0,2019
1096,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,780.0,2019-10-27,43,False,5.0,2.0,2019
1121,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,597.0,2019-11-03,44,False,5.0,2.0,2019
1144,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,495.0,2019-11-10,45,False,5.0,2.0,2019
1162,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,645.0,2019-11-17,46,False,5.0,2.0,2019
1188,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,798.0,2019-11-24,47,False,5.0,2.0,2019
1218,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,797.0,2019-12-01,48,False,5.0,2.0,2019
1245,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,716.0,2019-12-08,49,False,5.0,2.0,2019
1256,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,596.0,2019-12-15,50,False,5.0,2.0,2019
1282,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,722.0,2019-12-22,51,False,5.0,2.0,2019
1305,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,710.0,2019-12-29,52,False,5.0,2.0,2019
1314,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,346.0,2020-01-05,1,False,2.0,3.0,2020
1328,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,511.0,2020-01-12,2,False,5.0,2.0,2020
1344,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,492.0,2020-01-19,3,True,5.0,2.0,2020
1349,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,152.0,2020-01-22,4,True,3.0,4.0,2020
1353,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,147.0,2020-02-02,5,False,2.0,5.0,2020
1389,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,729.0,2020-02-09,6,False,5.0,2.0,2020
1410,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,652.0,2020-02-16,7,False,5.0,2.0,2020
1433,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,663.0,2020-02-23,8,False,5.0,2.0,2020
1450,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,550.0,2020-03-01,9,False,4.0,3.0,2020
1475,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,663.0,2020-03-08,10,False,5.0,2.0,2020
1505,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,750.0,2020-03-15,11,False,5.0,2.0,2020
1534,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,785.0,2020-03-22,12,False,5.0,2.0,2020
1594,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1045.0,2020-03-29,13,False,5.0,2.0,2020
1629,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1016.0,2020-04-05,14,False,3.0,4.0,2020
1661,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1112.0,2020-04-12,15,False,5.0,2.0,2020
1712,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1008.0,2020-04-19,16,False,5.0,2.0,2020
1763,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,954.0,2020-04-26,17,True,5.0,2.0,2020
1807,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,914.0,2020-05-03,18,False,4.0,3.0,2020
1846,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,775.0,2020-05-10,19,False,5.0,2.0,2020
1883,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,859.0,2020-05-17,20,False,5.0,2.0,2020
1906,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,567.0,2020-05-24,21,False,5.0,2.0,2020
1930,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,679.0,2020-05-31,22,False,5.0,2.0,2020
1941,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,612.0,2020-06-07,23,False,5.0,2.0,2020
1969,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,817.0,2020-06-14,24,False,5.0,2.0,2020
2010,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,998.0,2020-06-21,25,False,5.0,2.0,2020
2042,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,818.0,2020-06-28,26,True,3.0,4.0,2020
2077,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,877.0,2020-07-05,27,False,5.0,2.0,2020
2114,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,856.0,2020-07-12,28,False,5.0,2.0,2020
2127,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,603.0,2020-07-19,29,False,5.0,2.0,2020
2152,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,742.0,2020-07-26,30,False,5.0,2.0,2020
2173,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,650.0,2020-08-02,31,False,5.0,2.0,2020
2249,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,887.0,2020-08-09,32,False,5.0,2.0,2020
2280,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,910.0,2020-08-16,33,False,5.0,2.0,2020
2309,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,716.0,2020-08-23,34,False,5.0,2.0,2020
2218,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1027.0,2020-08-30,35,False,5.0,2.0,2020
2343,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,787.0,2020-09-06,36,False,4.0,3.0,2020
2369,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,753.0,2020-09-13,37,False,5.0,2.0,2020
2401,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,785.0,2020-09-20,38,False,5.0,2.0,2020
2429,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,797.0,2020-09-27,39,True,5.0,2.0,2020
2453,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,596.0,2020-10-04,40,False,3.0,4.0,2020
2475,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,483.0,2020-10-11,41,False,4.0,3.0,2020
2511,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,997.0,2020-10-18,42,False,5.0,2.0,2020
2534,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,783.0,2020-10-25,43,False,5.0,2.0,2020
2552,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,751.0,2020-11-01,44,False,5.0,2.0,2020
2570,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,763.0,2020-11-08,45,False,5.0,2.0,2020
2597,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,591.0,2020-11-15,46,False,5.0,2.0,2020
2640,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,845.0,2020-11-22,47,False,5.0,2.0,2020
2668,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,665.0,2020-11-29,48,False,5.0,2.0,2020
2702,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,814.0,2020-12-06,49,False,5.0,2.0,2020
2720,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,587.0,2020-12-13,50,False,5.0,2.0,2020
2741,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,687.0,2020-12-20,51,False,5.0,2.0,2020
2763,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,666.0,2020-12-27,52,False,5.0,2.0,2020
2822,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,778.0,2021-01-10,1,False,5.0,2.0,2021
2851,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,890.0,2021-01-17,2,False,5.0,2.0,2021
2874,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,740.0,2021-01-24,3,False,5.0,2.0,2021
2794,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,697.0,2021-01-28,4,True,5.0,2.0,2021
2903,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,789.0,2021-02-07,5,True,5.0,2.0,2021
2907,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,95.0,2021-02-09,6,True,2.0,5.0,2021
2924,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,533.0,2021-02-21,7,False,3.0,4.0,2021
2953,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,749.0,2021-02-28,8,False,5.0,2.0,2021
2984,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,811.0,2021-03-07,9,False,4.0,3.0,2021
3009,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,676.0,2021-03-14,10,False,5.0,2.0,2021
3036,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,699.0,2021-03-21,11,False,5.0,2.0,2021
3057,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,663.0,2021-03-28,12,False,5.0,2.0,2021
3095,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,544.0,2021-04-04,13,False,4.0,3.0,2021
3123,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,696.0,2021-04-11,14,False,4.0,3.0,2021
3142,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,513.0,2021-04-18,15,False,5.0,2.0,2021
3157,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,395.0,2021-04-25,16,True,5.0,2.0,2021
3179,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,543.0,2021-05-02,17,False,5.0,2.0,2021
3199,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,613.0,2021-05-09,18,False,5.0,2.0,2021
3216,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,488.0,2021-05-16,19,False,5.0,2.0,2021
3241,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,464.0,2021-05-23,20,False,5.0,2.0,2021
3267,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,526.0,2021-05-30,21,False,5.0,2.0,2021
3298,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,641.0,2021-06-06,22,False,5.0,2.0,2021
3324,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,601.0,2021-06-13,23,False,5.0,2.0,2021
3352,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,522.0,2021-06-20,24,False,4.0,3.0,2021
3372,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,535.0,2021-06-27,25,False,5.0,2.0,2021
3409,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,723.0,2021-07-04,26,False,5.0,2.0,2021
3445,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,816.0,2021-07-11,27,False,5.0,2.0,2021
3483,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,810.0,2021-07-18,28,False,5.0,2.0,2021
3514,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,642.0,2021-07-25,29,False,5.0,2.0,2021
3551,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,660.0,2021-08-01,30,False,5.0,2.0,2021
3578,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,639.0,2021-08-08,31,False,5.0,2.0,2021
3603,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,515.0,2021-08-15,32,False,5.0,2.0,2021
3622,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,586.0,2021-08-22,33,False,5.0,2.0,2021
3648,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,666.0,2021-08-29,34,False,5.0,2.0,2021
3678,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,753.0,2021-09-05,35,False,4.0,3.0,2021
3704,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,745.0,2021-09-12,36,False,5.0,2.0,2021
3725,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,656.0,2021-09-19,37,False,5.0,2.0,2021
3744,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,527.0,2021-09-26,38,True,3.0,4.0,2021
3768,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,798.0,2021-10-03,39,False,5.0,2.0,2021
3790,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,488.0,2021-10-10,40,False,5.0,2.0,2021
3812,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,439.0,2021-10-17,41,False,4.0,3.0,2021
3833,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,494.0,2021-10-24,42,False,5.0,2.0,2021
3860,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,592.0,2021-10-31,43,False,5.0,2.0,2021
3894,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,646.0,2021-11-07,44,False,5.0,2.0,2021
3930,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,711.0,2021-11-14,45,False,5.0,2.0,2021
3954,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,555.0,2021-11-21,46,False,5.0,2.0,2021
3988,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,748.0,2021-11-28,47,False,5.0,2.0,2021
4014,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,660.0,2021-12-05,48,False,5.0,2.0,2021
4038,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,616.0,2021-12-12,49,False,5.0,2.0,2021
4068,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,628.0,2021-12-19,50,False,5.0,2.0,2021
4097,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,642.0,2021-12-26,51,False,5.0,2.0,2021
4112,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,366.0,2021-12-30,52,True,4.0,2.0,2021
