,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),內部秏損量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
18,2019-11-04,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,45,,,,,,,,,,,,
19,2019-11-11,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,46,,,,,,,,,,,,
20,2019-11-25,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,48,,,,,,,,,,,,
21,2019-12-02,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,49,,,,,,,,,,,,
22,2019-12-09,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,50,,,,,,,,,,,,
23,2019-12-16,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,51,,,,,,,,,,,,
24,2019-12-23,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,52,,,,,,,,,,,,
25,2019-12-30,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,1,,,,,,,,,,,,
0,2020-01-06,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,2,,,,,,,,,,,,
1,2020-01-13,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,3,,,,,,,,,,,,
2,2020-01-20,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,4,,,,,,,,,,,,
3,2020-02-03,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,6,,,,,,,,,,,,
4,2020-02-10,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,7,,,,,,,,,,,,
5,2020-02-17,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,8,,,,,,,,,,,,
6,2020-02-24,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,9,,,,,,,,,,,,
7,2020-03-09,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,11,,,,,,,,,,,,
8,2020-03-23,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,13,,,,,,,,,,,,
9,2020-03-30,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,14,,,,,,,,,,,,
10,2020-04-06,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,15,,,,,,,,,,,,
11,2020-04-13,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,16,,,,,,,,,,,,
12,2020-04-20,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,17,,,,,,,,,,,,
13,2020-04-27,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,18,,,,,,,,,,,,
14,2020-05-04,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,19,,,,,,,,,,,,
15,2020-05-11,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,20,,,,,,,,,,,,
16,2020-05-18,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,21,,,,,,,,,,,,
17,2020-05-25,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,400.0,400.0,0.0,22,,,,,,,,,,,,
18,2020-06-01,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,23,,,,,,,,,,,,
19,2020-06-08,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,24,,,,,,,,,,,,
20,2020-06-15,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,25,,,,,,,,,,,,
21,2020-06-22,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,26,,,,,,,,,,,,
22,2020-07-06,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,28,,,,,,,,,,,,
23,2020-07-20,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,30,,,,,,,,,,,,
24,2020-07-27,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,31,,,,,,,,,,,,
25,2020-08-10,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,33,,,,,,,,,,,,
26,2020-08-17,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,34,,,,,,,,,,,,
27,2020-08-24,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,35,,,,,,,,,,,,
28,2020-08-31,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,36,,,,,,,,,,,,
29,2020-09-28,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,40,,,,,,,,,,,,
30,2020-10-05,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,41,,,,,,,,,,,,
31,2020-10-12,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,42,,,,,,,,,,,,
32,2020-10-19,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,43,,,,,,,,,,,,
33,2020-10-26,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,44,,,,,,,,,,,,
34,2020-11-09,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,46,,,,,,,,,,,,
35,2020-11-16,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,47,,,,,,,,,,,,
36,2020-11-23,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,48,,,,,,,,,,,,
37,2020-12-07,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,50,,,,,,,,,,,,
38,2020-12-14,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,51,,,,,,,,,,,,
0,2021-01-04,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,1,,,,,,,,,,,,
1,2021-01-11,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,2,,,,,,,,,,,,
2,2021-01-18,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,3,,,,,,,,,,,,
3,2021-04-01,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,13,,,,,,,,,,,,
4,2021-04-12,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,15,,,,,,,,,,,,
5,2021-04-20,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,16,,,,,,,,,,,,
6,2021-04-26,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,17,,,,,,,,,,,,
7,2021-05-31,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,22,,,,,,,,,,,,
8,2021-06-07,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2021-06-21,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2021-07-05,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,27,,,,,,,,,,,,
11,2021-07-19,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,29,,,,,,,,,,,,
12,2021-08-02,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021-08-09,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2021-08-23,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2021-08-30,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2021-09-06,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2021-09-13,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2021-09-20,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2021-09-28,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2021-10-12,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2021-10-26,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2021-11-15,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,46,,,,,,,,,,,,
23,2021-11-22,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,47,,,,,,,,,,,,
24,2021-11-26,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,47,,,,,,,,,,,,
25,2021-12-06,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2021-12-13,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2021-12-22,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2021-12-27,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,200.0,0.0,0.0,200.0,200.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
