,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
9,2020-06-16,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,25
10,2020-06-24,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,26
11,2020-08-11,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,33
12,2020-08-18,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,34
13,2020-08-25,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,35
14,2020-09-01,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,36
15,2020-09-08,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,37
16,2020-09-15,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,38
17,2020-09-22,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,39
18,2020-10-06,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,41
19,2020-10-13,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,42
20,2020-10-27,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,44
21,2020-11-04,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,45
22,2020-11-17,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,47
23,2020-12-08,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,50
0,2021-01-26,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,4
1,2021-02-02,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,5
2,2021-02-09,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,6
3,2021-02-23,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,8
4,2021-03-30,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,13
5,2021-04-13,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,15
6,2021-05-11,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,19
7,2021-06-01,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,22
8,2021-06-15,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,24
9,2021-07-29,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,30
10,2021-09-07,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,36
11,2021-11-09,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,45
12,2021-11-23,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,47
13,2021-12-07,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,49
14,2021-12-16,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,50
15,2021-12-22,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,51
