,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
4,2021-02-02,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,5
5,2021-02-09,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,6
6,2021-02-23,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,8
7,2021-03-09,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,10
8,2021-03-23,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,12
9,2021-03-30,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,13
10,2021-04-06,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,14
11,2021-04-13,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,15
12,2021-04-20,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,16
13,2021-04-27,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,17
14,2021-05-04,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,18
15,2021-05-11,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,19
16,2021-05-18,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,20
17,2021-05-25,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,21
18,2021-06-22,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,25
19,2021-07-13,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,28
20,2021-07-29,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,30
21,2021-08-05,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,25.0,25.0,0.0,,31
22,2021-08-10,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,25.0,25.0,0.0,,32
23,2021-08-24,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,25.0,25.0,0.0,,34
24,2021-08-31,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,35
25,2021-09-07,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,36
26,2021-09-14,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,37
27,2021-09-22,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,38
28,2021-09-28,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,25.0,25.0,0.0,,39
29,2021-10-05,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,40
30,2021-10-26,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,43
31,2021-11-02,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,44
32,2021-11-09,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,45
33,2021-11-16,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,46
34,2021-11-23,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,25.0,25.0,0.0,,47
35,2021-12-16,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,50
36,2021-12-22,U00611003,病患識別帶，大人用,粉紅色,個,T,50.0,0.0,0.0,50.0,50.0,0.0,,51
