,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
6,2021-05-25,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,21
7,2021-06-22,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,25
8,2021-07-06,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,27
9,2021-07-29,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,30
10,2021-08-24,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,34
11,2021-09-07,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,36
12,2021-09-22,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,38
13,2021-10-26,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,43
14,2021-11-09,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,45
15,2021-11-30,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,48
16,2021-12-28,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,,52
