,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
4,2020-04-21,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,17
5,2020-05-05,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,19
6,2020-05-12,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,20
7,2020-05-19,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,21
8,2020-05-26,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,22
9,2020-06-02,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,5.0,5.0,0.0,,23
10,2020-06-09,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,24
11,2020-06-16,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,25
12,2020-06-24,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,26
13,2020-07-08,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,28
14,2020-07-14,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,29
15,2020-08-11,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,33
16,2020-08-18,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,34
17,2020-09-01,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,36
18,2020-09-08,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,37
19,2020-09-15,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,38
20,2020-09-22,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,39
21,2020-10-06,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,41
22,2020-10-13,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,42
23,2020-10-20,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,43
24,2020-10-27,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,44
25,2020-11-04,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,45
26,2020-11-10,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,46
27,2020-11-17,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,47
28,2020-12-08,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,50
0,2021-01-19,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,3
1,2021-02-02,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,5
2,2021-02-09,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,6
3,2021-02-23,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,8
4,2021-03-16,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,11
5,2021-03-30,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,13
6,2021-04-27,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,17
7,2021-05-11,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,19
8,2021-06-01,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,22
9,2021-06-15,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,24
10,2021-06-22,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,25
11,2021-06-29,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,26
12,2021-07-13,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,28
13,2021-07-20,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,29
14,2021-07-29,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,30
15,2021-08-31,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,35
16,2021-09-07,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,36
17,2021-10-12,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,41
18,2021-11-09,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,45
19,2021-11-30,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,2.0,2.0,0.0,,48
20,2021-12-07,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,3.0,3.0,0.0,,49
21,2021-12-22,G81200207,嗜氧攜送培養基,,支,T,3.0,0.0,0.0,1.0,1.0,0.0,,51
