料號,品名,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12
C00120168,二叉留置導尿管16FR,14.0,22.0,16.0,15.0,8.0,5.0,12.0,15.0,15.0,24.0,20.0,20.0
C00120229,二叉留置導尿管 22FR,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00123169,二叉矽質導尿管-16Fr,3.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,5.0,3.0
C00123204,二叉矽質導尿管-20Fr,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00130166,三叉導尿管(橡皮)-16Fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00211067,橡皮導尿管1wayNo12美規,2.0,1.0,3.0,4.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
C00211075,橡皮導尿管1wayNo14美規,5.0,2.0,7.0,4.0,1.0,2.0,4.0,6.0,0.0,8.0,3.0,8.0
C00733004,3 Lumen  輸液導管組,2.0,3.0,5.0,4.0,2.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0
C02113123,抽痰管，內含手控接頭,807.0,1667.0,1670.0,1479.0,838.0,554.0,877.0,706.0,797.0,1154.0,1149.0,1313.0
C02513167,鼻胃管16Fr  可顯影125cm,4.0,5.0,6.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0
C02514164,矽質胃管  16FR,8.0,7.0,9.0,7.0,7.0,3.0,5.0,6.0,11.0,7.0,10.0,6.0
C02723000,氧氣鼻管 O2雙管 2-Way,15.0,10.0,10.0,8.0,9.0,6.0,9.0,6.0,7.0,12.0,11.0,8.0
C02813013,〞亞康恩〞 導入/引流導管及其附件 (滅菌),2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
C02911226,灌腸管,1.0,0.0,1.0,2.0,3.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0
C03613006,高壓延長管(公針基-母針基),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13830005,IV注射帽,18.0,9.0,13.0,8.0,4.0,5.0,7.0,4.0,25.0,25.0,20.0,19.0
C13930399,T型連接管,193.0,235.0,206.0,214.0,141.0,44.0,177.0,159.0,174.0,183.0,161.0,190.0
C13941807,抽痰連接管,19.0,22.0,20.0,17.0,20.0,19.0,13.0,12.0,12.0,16.0,16.0,17.0
C14000004,輸液延長管,11.0,13.0,10.0,13.0,11.0,0.0,10.0,5.0,8.0,0.0,7.0,5.0
C19750804,導引線,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D00320301,3-0 尼龍線  Nylon,2.0,3.0,4.0,3.0,1.0,0.0,2.0,3.0,5.0,2.0,6.0,1.0
F01321004,廢液收集器-開刀房區(有止溢閥),29.0,37.0,47.0,45.0,36.0,29.0,36.0,23.0,18.0,35.0,32.0,26.0
F01700003,真空吸引瓶,1.0,4.0,15.0,3.0,0.0,1.0,8.0,17.0,1.0,25.0,3.0,7.0
F36005006,單一無菌引流袋 500cc,9.0,8.0,6.0,7.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,2.0
F41200000,痰液收集器,7.0,5.0,12.0,7.0,7.0,11.0,9.0,1.0,9.0,9.0,5.0,22.0
G81500272,血糖試紙,1237.0,1144.0,1196.0,1052.0,592.0,88.0,794.0,1039.0,1073.0,884.0,557.0,619.0
I20100104,心電圖電極貼片,52.0,72.0,57.0,126.0,55.0,36.0,40.0,27.0,45.0,51.0,33.0,22.0
I20115199,克萊福藥物準備系統組件,26.0,19.0,29.0,37.0,16.0,0.0,9.0,6.0,1.0,2.0,7.0,12.0
I20130346,藥物準備系統組件Adapter,16.0,10.0,15.0,19.0,7.0,0.0,3.0,3.0,1.0,1.0,5.0,8.0
J00202019,勤達豪華型尿袋 (滅菌),24.0,35.0,29.0,29.0,18.0,10.0,23.0,24.0,29.0,33.0,36.0,30.0
J10907500,〞康諾〞引流袋 (滅菌),3.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,6.0,0.0,2.0,5.0
K80004044,Push Button Blood Collection,165.0,169.0,180.0,232.0,110.0,58.0,149.0,130.0,164.0,198.0,185.0,140.0
K82430329,痰盒-綠蓋,1.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,3.0,1.0,1.0
T01101016,氧氣口罩成人含接管,4.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,1.0,1.0,2.0,1.0
T01101024,噴霧氧氣口罩，Aerosol Mask,10.0,5.0,10.0,16.0,3.0,2.0,14.0,8.0,6.0,10.0,9.0,11.0
T01102021,小孩氧氣罩,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
T01300007,多重濃度氧氣口罩,2.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0
T01612024,不再吸入口罩,6.0,2.0,0.0,4.0,2.0,5.0,5.0,1.0,2.0,1.0,3.0,0.0
T01910532,丟棄式人工甦醒球,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
T02130909,Oral Airway (Disposable),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04220215,微量噴霧器,12.0,10.0,16.0,19.0,8.0,7.0,16.0,13.0,7.0,10.0,9.0,12.0
U00202042,塑膠三路考克 3Way附Luer Lock,4.0,0.0,4.0,8.0,2.0,0.0,3.0,3.0,1.0,9.0,7.0,3.0
U90480016,中央靜脈導管包布,2.0,3.0,4.0,3.0,1.0,0.0,1.0,3.0,5.0,2.0,5.0,1.0
U91700000,丟棄式導尿包,26.0,36.0,28.0,27.0,17.0,12.0,24.0,25.0,28.0,32.0,34.0,34.0
V00400273,潤滑凍膏 2.7-3GM(滅菌),21.0,18.0,17.0,12.0,12.0,12.0,6.0,10.0,19.0,12.0,17.0,8.0
Y87164971,柏朗輸液轉換閥-抗脂抗藥性,12.0,5.0,8.0,10.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,8.0
A00421108,1cc 胰島素注射空針-31G,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02320160,靜脈留置針-16G,0.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0
A03010033,PORT-A安全彎針附蝴蝶翼輸液套組20Gx1〞,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
A46445209,幫浦輸液套 (含加藥筒),0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0
B08400467,燙傷大紗布Y型織法,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B08518181,滅菌腹部墊18x18〞(45x45cm),0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B13500651,無菌手套 6.5 Fr有粉,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
C00120184,二叉留置導尿管18FR,0.0,1.0,4.0,3.0,1.0,4.0,6.0,2.0,4.0,4.0,5.0,3.0
C00120203,二叉留置導尿管20FR,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C00130201,三叉導尿管(矽化塗層)-20Fr,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02911242,灌腸管,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0
Y12876309,康威 多愛膚超薄型敷料(人工皮),0.0,1.0,5.0,2.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0
A04030052,餵食引導器 (未滅菌),0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A10122001,腰椎穿刺針-22G,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
B05469023,6吋棉棒,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00725000,2 Lumen 抗感染雙重輸液導管組,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
T50411323,單一使用潮濕瓶 (未滅菌),0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Y12876206,康威 多愛膚親水性敷料(人工皮),0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
A00120025,2.5-3cc PVC 注射空針,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02120267,塑膠注射針頭,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02318314,〞美迪克〞安全性靜脈留置針,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12101002,骨髓穿刺針,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C02113149,抽痰管，內含手控接頭,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02911200,灌腸管,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
C03613202,TPN FILTER SET,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C08224755,氣管內管PVC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C14700174,氧氣導管接管,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T02140076,鼻咽喉插管NASAL AIRWAY,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y31060201,迪洛骨髓活體組織切片針-8G,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00123185,二叉矽質導尿管-18Fr,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0
U02000004,T-PIECE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02514180,矽質胃管  18FR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
T01410759,氣切口罩,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Z25211869,N95口罩(第2等級)三瓣型,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
A04411097,胰島素注射筆針頭 8mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
A06005134,組織切片針 胖胖針,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A10521159,經皮肝膽穿刺針PTC Needle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00703000,中心靜脈導管測壓器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
T01102013,噴霧氧氣口罩，Aerosol Mask,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00130182,三叉導尿管(矽化塗層)-18Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C13931431,安全注射器回拉式3ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02120225,塑膠注射針頭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00211083,橡皮導尿管1wayNo16美規,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
C13931457,安全注射器回拉式5ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V02204118,手術刀片,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
A00421174,BD滑蓋式胰島素安全注射筒附針,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
A02120275,塑膠注射針頭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
A04410185,頭皮針-18G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
C00733218,抗感染安全尖端導管組,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C14700201,不鏽鋼導引線J型,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F00230005,胸腔引流瓶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
T90100006,呼吸練習器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A02120241,塑膠注射針頭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B08142226,紗布墊 2〞x2〞x8ply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B10137087,愛康膚銀親水性纖維膚料,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
T01612040,部分重吸入口罩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
