料號,品名,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12
K80004044,Push Button Blood Collection,60.0,42.0,53.0,71.0,74.0,91.0,76.0,43.0,45.0,52.0,71.0,55.0
K82430329,痰盒-綠蓋,1.0,3.0,2.0,7.0,6.0,12.0,4.0,1.0,1.0,1.0,0.0,1.0
P21800002,Lapack  人工肛門袋,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T00030706,微量噴霧器,14.0,6.0,10.0,12.0,13.0,15.0,17.0,15.0,13.0,19.0,12.0,12.0
T01300007,多重濃度氧氣口罩,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T01612024,不再吸入口罩,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04220215,微量噴霧器,4.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0
U00202042,塑膠三路考克 3Way附Luer Lock,1.0,0.0,1.0,9.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,1.0
U90480016,中央靜脈導管包布,3.0,1.0,2.0,4.0,4.0,4.0,5.0,1.0,1.0,3.0,2.0,0.0
U91700000,丟棄式導尿包,24.0,17.0,25.0,19.0,24.0,10.0,20.0,11.0,16.0,22.0,21.0,18.0
V00400273,潤滑凍膏 2.7-3GM(滅菌),6.0,8.0,8.0,6.0,3.0,10.0,9.0,12.0,10.0,10.0,12.0,14.0
V02204118,手術刀片,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,4.0,0.0,8.0,2.0
A02120209,塑膠注射針頭,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02120233,塑膠注射針頭,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,3.0,7.0,3.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0
C02113123,抽痰管，內含手控接頭,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
C08224705,氣管內管PVC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I16200040,CPUI用細菌過濾器,0.0,17.0,1.0,13.0,3.0,18.0,12.0,10.0,22.0,11.0,8.0,17.0
T50412005,Edith,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,27.0,9.0,6.0,0.0
A00120017,1cc PVC注射空針 無螺紋,0.0,0.0,28.0,10.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0
A03010382,PORT-A安全彎針附蝴蝶翼輸液套組20Gx1.5〞,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A46445209,幫浦輸液套 (含加藥筒),0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B00306050,彈性紗捲,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,6.0,7.0,4.0,5.0
B03600101,紙洞巾-外科覆蓋巾 含背膠,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
B03647700,紙治療巾,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
B08518181,滅菌腹部墊18x18〞(45x45cm),0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
C00211067,橡皮導尿管1wayNo12美規,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02723000,氧氣鼻管 O2雙管 2-Way,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13941807,抽痰連接管,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C14000004,輸液延長管,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,6.0,0.0
I20100104,心電圖電極貼片,0.0,0.0,27.0,0.0,6.0,0.0,21.0,6.0,36.0,15.0,0.0,9.0
T01910532,丟棄式人工甦醒球,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,1.0,0.0
C08224755,氣管內管PVC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C14700174,氧氣導管接管,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14700201,不鏽鋼導引線J型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C18100201,〞巴德〞 耐吉瑞透析導管15CM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02120225,塑膠注射針頭,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02120275,塑膠注射針頭,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A04200020,精密控制輸液套附免針加藥座,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02100500,密閉式抽痰套 12FR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C02911226,灌腸管,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
F00230005,胸腔引流瓶,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0
F01321004,廢液收集器-開刀房區(有止溢閥),0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
I00000060,彎式拋棄式葉片#1~#5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B00206057,彈性繃帶-非滅菌,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0
C02513167,鼻胃管16Fr  可顯影125cm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
C09119013,抗彎折加長型氣切套管8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
C09119005,抗彎折加長型氣切套管7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
C09133750,氣切套管 Cuff 7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0
B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
C00733218,抗感染安全尖端導管組,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
C02813013,〞亞康恩〞 導入/引流導管及其附件 (滅菌),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
C19750804,導引線,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
J10907500,〞康諾〞引流袋 (滅菌),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
T01410759,氣切口罩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
T50411323,單一使用潮濕瓶 (未滅菌),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A00120059,5cc塑膠注射空針,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A00120308,塑膠注射器 30cc有螺,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B03500039,三角巾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C03613006,高壓延長管(公針基-母針基),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
C00123220,二叉矽質導尿管-22Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
