料號,品名,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12
C00120168,二叉留置導尿管16FR,38.0,38.0,18.0,30.0,28.0,24.0,33.0,23.0,16.0,29.0,32.0,16.0
C00120184,二叉留置導尿管18FR,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,3.0
C00120229,二叉留置導尿管 22FR,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00123169,二叉矽質導尿管-16Fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00211067,橡皮導尿管1wayNo12美規,7.0,3.0,7.0,4.0,4.0,3.0,4.0,5.0,8.0,3.0,5.0,7.0
C00211075,橡皮導尿管1wayNo14美規,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0
C00211083,橡皮導尿管1wayNo16美規,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0
C00703153,中央靜脈壓導管組(大人),4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0
C00733218,抗感染安全尖端導管組,23.0,21.0,13.0,15.0,16.0,13.0,15.0,20.0,17.0,17.0,16.0,24.0
C02113107,抽痰管有刻度，內含手控接頭,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02113123,抽痰管，內含手控接頭,1780.0,1617.0,1135.0,1962.0,1720.0,1778.0,2059.0,1676.0,1718.0,1466.0,1521.0,1261.0
C02513167,鼻胃管16Fr  可顯影125cm,17.0,12.0,9.0,15.0,21.0,22.0,21.0,11.0,15.0,12.0,6.0,11.0
C02513183,鼻胃管18Fr  可顯影125cm,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02514164,矽質胃管  16FR,4.0,1.0,4.0,5.0,4.0,7.0,2.0,10.0,3.0,7.0,7.0,1.0
C02723000,氧氣鼻管 O2雙管 2-Way,15.0,12.0,14.0,5.0,12.0,9.0,8.0,17.0,12.0,9.0,17.0,15.0
C02911200,灌腸管,3.0,3.0,3.0,1.0,0.0,5.0,0.0,5.0,6.0,1.0,2.0,2.0
C02911226,灌腸管,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0
C02911242,灌腸管,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C03613006,高壓延長管(公針基-母針基),26.0,41.0,22.0,46.0,57.0,67.0,52.0,44.0,26.0,30.0,47.0,58.0
C03613903,高壓延長管(公針基-公針基),2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
C05110284,矽質胸管,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C08224705,氣管內管PVC,5.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0
C08224755,氣管內管PVC,3.0,5.0,1.0,4.0,4.0,8.0,6.0,3.0,2.0,3.0,3.0,6.0
C09133803,氣切套管 Cuff 8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
C10220101,單頭單向血壓監視組,84.0,71.0,56.0,85.0,74.0,78.0,79.0,73.0,64.0,72.0,68.0,59.0
C13830005,IV注射帽,154.0,148.0,85.0,63.0,122.0,121.0,82.0,29.0,59.0,109.0,24.0,37.0
C13930399,T型連接管,171.0,140.0,125.0,139.0,150.0,183.0,183.0,146.0,148.0,110.0,128.0,106.0
C13931219,安全靜脈留置針,254.0,139.0,146.0,197.0,207.0,168.0,187.0,144.0,149.0,252.0,197.0,150.0
C13931457,安全注射器回拉式5ML,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13941807,抽痰連接管,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0
C14000004,輸液延長管,13.0,4.0,3.0,5.0,4.0,12.0,3.0,5.0,15.0,6.0,2.0,1.0
C14700174,氧氣導管接管,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C14700201,不鏽鋼導引線J型,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
C18100201,〞巴德〞 耐吉瑞透析導管15CM,11.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,6.0,5.0,3.0
C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0
C90330003,胸腔引流管,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
D00320301,3-0 尼龍線  Nylon,26.0,23.0,14.0,14.0,19.0,17.0,17.0,22.0,22.0,25.0,17.0,27.0
D00669305,3-0   尼龍線,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
F00230005,胸腔引流瓶,5.0,6.0,0.0,3.0,4.0,5.0,4.0,4.0,0.0,1.0,4.0,6.0
F01321004,廢液收集器-開刀房區(有止溢閥),3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,5.0,1.0
F01700003,真空吸引瓶,6.0,3.0,5.0,26.0,11.0,15.0,9.0,11.0,9.0,5.0,5.0,4.0
F36005006,單一無菌引流袋 500cc,12.0,12.0,8.0,10.0,6.0,11.0,7.0,12.0,14.0,6.0,14.0,9.0
F41200000,痰液收集器,7.0,5.0,3.0,12.0,4.0,6.0,10.0,11.0,13.0,6.0,5.0,8.0
G81500272,血糖試紙,852.0,655.0,566.0,739.0,787.0,711.0,605.0,845.0,795.0,641.0,732.0,707.0
I16200040,CPUI用細菌過濾器,1.0,0.0,0.0,1.0,0.0,10.0,7.0,0.0,3.0,0.0,5.0,0.0
I20100104,心電圖電極貼片,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J00202019,勤達豪華型尿袋 (滅菌),46.0,41.0,26.0,38.0,35.0,27.0,39.0,27.0,26.0,36.0,34.0,21.0
K80004044,Push Button Blood Collection,44.0,21.0,29.0,45.0,33.0,25.0,45.0,24.0,29.0,35.0,21.0,24.0
K82430329,痰盒-綠蓋,6.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
R19269069,〞艾思瑞斯〞雙管注射器系統,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T00030706,微量噴霧器,4.0,3.0,1.0,4.0,2.0,3.0,5.0,1.0,3.0,1.0,4.0,1.0
T01101024,噴霧氧氣口罩，Aerosol Mask,7.0,1.0,7.0,7.0,4.0,5.0,6.0,4.0,3.0,3.0,5.0,5.0
T01300007,多重濃度氧氣口罩,8.0,4.0,5.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,8.0,5.0
T01612024,不再吸入口罩,3.0,1.0,2.0,1.0,2.0,3.0,2.0,10.0,4.0,5.0,4.0,2.0
T01910532,丟棄式人工甦醒球,6.0,7.0,2.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,1.0,5.0
T02130909,Oral Airway (Disposable),2.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0
T02140068,鼻咽喉插管NASAL AIRWAY,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T02140076,鼻咽喉插管NASAL AIRWAY,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
T02302024,咬口器  Bite-Block,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04220215,微量噴霧器,7.0,4.0,8.0,10.0,10.0,8.0,11.0,6.0,5.0,8.0,13.0,9.0
T50412005,Edith,75.0,110.0,42.0,157.0,105.0,150.0,153.0,100.0,96.0,96.0,102.0,84.0
U00202042,塑膠三路考克 3Way附Luer Lock,9.0,14.0,7.0,23.0,24.0,28.0,17.0,16.0,12.0,14.0,9.0,9.0
U90480016,中央靜脈導管包布,25.0,21.0,15.0,14.0,18.0,14.0,17.0,19.0,22.0,23.0,20.0,27.0
U91700000,丟棄式導尿包,46.0,42.0,24.0,34.0,32.0,29.0,39.0,30.0,34.0,39.0,37.0,25.0
V00400273,潤滑凍膏 2.7-3GM(滅菌),24.0,17.0,21.0,3.0,25.0,33.0,24.0,15.0,18.0,21.0,19.0,12.0
V02204118,手術刀片,3.0,0.0,7.0,0.0,2.0,2.0,3.0,4.0,9.0,10.0,3.0,2.0
X00100000,婦科沖洗器,20.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y12876111,康威 多愛膚親水性敷料(人工皮),24.0,9.0,28.0,1.0,19.0,29.0,17.0,10.0,15.0,12.0,11.0,5.0
A00120033,2.5-3cc PVC 注射空針,0.0,8.0,0.0,4.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0
A04410238,頭皮針-23G,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A04800036,靜脈輸液套，附Y加葯管,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A12101002,骨髓穿刺針,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A46443607,硝酸甘油輸液套,0.0,1.0,0.0,2.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0
C02100500,密閉式抽痰套 12FR,0.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,6.0
C13931431,安全注射器回拉式3ml,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P20200306,造口護理器材適透膜粉,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
T01101016,氧氣口罩成人含接管,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0
T02302016,咬口器 Bite-Block,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y31060201,迪洛骨髓活體組織切片針-8G,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A02320160,靜脈留置針-16G,0.0,0.0,2.0,10.0,0.0,5.0,4.0,2.0,9.0,0.0,1.0,2.0
A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
A10122001,腰椎穿刺針-22G,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,0.0,3.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0
B08142226,紗布墊 2〞x2〞x8ply,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
B08142337,紗布墊 3〞x3〞x8ply,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
B08320206,Y型紗布-不織布,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
B08340408,Y型紗布-不織布,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0
B08518181,滅菌腹部墊18x18〞(45x45cm),0.0,0.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00123185,二叉矽質導尿管-18Fr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C02813013,〞亞康恩〞 導入/引流導管及其附件 (滅菌),0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
C40308201,擴張器,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J10907500,〞康諾〞引流袋 (滅菌),0.0,0.0,1.0,0.0,2.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0
T02131009,Oral Airway (Disposable),0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
T50411323,單一使用潮濕瓶 (未滅菌),0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Y12876309,康威 多愛膚超薄型敷料(人工皮),0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
A04200004,精密輸液套附Y加藥座120c.c硬bag,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
A04300409,白血球去除過濾器(血小板專用),0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B13500754,無菌手套 7.5 Fr有粉,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C09113011,加長型氣切套管  No.7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C19750804,導引線,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
I17100002,大人電刀迥路片,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B03600101,紙洞巾-外科覆蓋巾 含背膠,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0
B03647700,紙治療巾,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
C00725000,2 Lumen 抗感染雙重輸液導管組,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
C09113003,加長型氣切套管,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
U02000004,T-PIECE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z25211869,N95口罩(第2等級)三瓣型,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C00120203,二叉留置導尿管20FR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
C02113149,抽痰管，內含手控接頭,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
C05110242,胸管,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
C19706208,氣道連接器,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0
I00000060,彎式拋棄式葉片#1~#5,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,7.0
T01410759,氣切口罩,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U04110009,體外心臟節律貼片,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
C09133750,氣切套管 Cuff 7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P21800002,Lapack  人工肛門袋,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,3.0,3.0,0.0
U09012304,束腹帶(12〞x 30〞)M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00733004,3 Lumen  輸液導管組,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00130182,三叉導尿管(矽化塗層)-18Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00130201,三叉導尿管(矽化塗層)-20Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Y87461244,體外引流袋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
C02514180,矽質胃管  18FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C02812127,矽質食道止血球,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C15800039,主動脈氣球導管7.5Fr 34cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
