料號,品名,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12
A02320340,〞美迪克〞安全性靜脈留置針  20G,138.0,149.0,72.0,13.0,44.0,106.0,113.0,186.0,146.0,116.0,110.0,113.0
A02322259,〞美迪克〞安全性靜脈留置針  22G,183.0,202.0,180.0,33.0,44.0,117.0,115.0,155.0,128.0,230.0,209.0,140.0
A03010025,PORT-A安全彎針附蝴蝶翼輸液套組20Gx0.75〞,15.0,15.0,8.0,0.0,1.0,5.0,16.0,17.0,8.0,8.0,14.0,20.0
A03010033,PORT-A安全彎針附蝴蝶翼輸液套組20Gx1〞,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
A03295054,安全式注射筆專用針,68.0,171.0,103.0,18.0,22.0,73.0,103.0,136.0,66.0,40.0,170.0,61.0
A04119488,幫浦輸液套(含加藥筒),2.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0
A04120306,幫浦輸液套(一般型),18.0,22.0,17.0,0.0,3.0,14.0,32.0,47.0,19.0,10.0,18.0,16.0
A04200004,精密輸液套附Y加藥座120c.c硬bag,163.0,154.0,79.0,16.0,37.0,86.0,125.0,146.0,113.0,127.0,133.0,105.0
A04200020,精密控制輸液套附免針加藥座,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A04300023,急速輸血套附Y型管,28.0,24.0,13.0,7.0,9.0,29.0,20.0,18.0,18.0,18.0,28.0,13.0
A04411285,全拋式採血器,1025.0,1187.0,686.0,98.0,384.0,930.0,1011.0,1231.0,900.0,898.0,1216.0,750.0
A04411370,胰島素筆型注射器針頭32G x 4mm,49.0,98.0,8.0,0.0,0.0,46.0,12.0,1.0,10.0,17.0,135.0,16.0
A04800036,靜脈輸液套，附Y加葯管,51.0,41.0,17.0,1.0,15.0,28.0,28.0,59.0,83.0,71.0,56.0,85.0
A12101002,骨髓穿刺針,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
B00204053,彈性繃帶-非滅菌,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
B00206057,彈性繃帶-非滅菌,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0
B00304056,彈性紗捲,3.0,10.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0
B00306050,彈性紗捲,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0
B03106859,人工薄膜,255.0,255.0,156.0,32.0,71.0,163.0,189.0,256.0,188.0,238.0,218.0,207.0
B03110120,人工薄膜,32.0,45.0,38.0,0.0,12.0,19.0,28.0,33.0,28.0,27.0,89.0,44.0
B04150042,免縫膠布,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,3.0,3.0,0.0,0.0,6.0,4.0,6.0,3.0,1.0,7.0,1.0
B08142226,紗布墊 2〞x2〞x8ply,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B08142337,紗布墊 3〞x3〞x8ply,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0
B08143445,紗布墊 4〞X4〞X8Ply,10.0,14.0,3.0,0.0,0.0,6.0,4.0,27.0,26.0,1.0,20.0,10.0
B13500651,無菌手套 6.5 Fr有粉,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0
B13500704,無菌手套 7.0 Fr有粉,2.0,1.0,2.0,0.0,0.0,6.0,2.0,3.0,2.0,0.0,5.0,0.0
C00120142,二叉留置導尿管14FR,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
C00120168,二叉留置導尿管16FR,9.0,2.0,6.0,1.0,2.0,11.0,12.0,25.0,14.0,11.0,19.0,6.0
C00120184,二叉留置導尿管18FR,2.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0
C00120203,二叉留置導尿管20FR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
C00123169,二叉矽質導尿管-16Fr,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0
C00123185,二叉矽質導尿管-18Fr,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
C00211067,橡皮導尿管1wayNo12美規,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,2.0,0.0
C00211075,橡皮導尿管1wayNo14美規,5.0,4.0,4.0,0.0,2.0,6.0,2.0,7.0,8.0,0.0,2.0,2.0
C00211083,橡皮導尿管1wayNo16美規,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
C00733004,3 Lumen  輸液導管組,3.0,1.0,3.0,0.0,0.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0
C02113123,抽痰管，內含手控接頭,878.0,541.0,615.0,68.0,700.0,1294.0,1123.0,1330.0,1589.0,642.0,1143.0,925.0
C02513167,鼻胃管16Fr  可顯影125cm,2.0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,7.0,0.0,2.0,3.0
C02514164,矽質胃管  16FR,4.0,1.0,5.0,0.0,2.0,3.0,6.0,13.0,8.0,6.0,6.0,7.0
C02514180,矽質胃管  18FR,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0
C02723000,氧氣鼻管 O2雙管 2-Way,11.0,7.0,4.0,3.0,4.0,9.0,15.0,12.0,6.0,11.0,7.0,6.0
C02813013,〞亞康恩〞 導入/引流導管及其附件 (滅菌),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C02911226,灌腸管,5.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0
C03613006,高壓延長管(公針基-母針基),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C03613202,TPN FILTER SET,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
C13802021,塑膠接管 直接管,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13830005,IV注射帽,20.0,13.0,5.0,6.0,3.0,10.0,38.0,7.0,9.0,14.0,13.0,7.0
C13930399,T型連接管,233.0,229.0,147.0,31.0,54.0,156.0,175.0,229.0,175.0,222.0,180.0,166.0
C13941807,抽痰連接管,11.0,20.0,8.0,5.0,12.0,9.0,19.0,17.0,7.0,14.0,16.0,19.0
C14000004,輸液延長管,11.0,11.0,5.0,0.0,1.0,5.0,5.0,3.0,8.0,11.0,29.0,8.0
C14700174,氧氣導管接管,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C19750804,導引線,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D00320301,3-0 尼龍線  Nylon,3.0,3.0,3.0,0.0,0.0,4.0,4.0,6.0,3.0,1.0,8.0,1.0
F01321004,廢液收集器-開刀房區(有止溢閥),28.0,20.0,13.0,6.0,16.0,38.0,34.0,36.0,37.0,25.0,36.0,34.0
F36005006,單一無菌引流袋 500cc,4.0,0.0,3.0,0.0,0.0,2.0,4.0,14.0,4.0,8.0,8.0,7.0
F41200000,痰液收集器,6.0,3.0,5.0,14.0,7.0,9.0,10.0,8.0,18.0,5.0,2.0,4.0
G81500272,血糖試紙,1031.0,1189.0,688.0,103.0,385.0,933.0,1014.0,1241.0,902.0,897.0,1217.0,750.0
I20100104,心電圖電極貼片,14.0,30.0,9.0,0.0,9.0,24.0,68.0,60.0,121.0,69.0,51.0,24.0
I20115199,克萊福藥物準備系統組件,30.0,29.0,15.0,0.0,4.0,10.0,32.0,26.0,9.0,20.0,28.0,27.0
I20130346,藥物準備系統組件Adapter,19.0,19.0,11.0,0.0,3.0,7.0,17.0,13.0,5.0,9.0,17.0,14.0
J00202019,勤達豪華型尿袋 (滅菌),18.0,6.0,10.0,2.0,12.0,27.0,25.0,31.0,27.0,20.0,27.0,16.0
J10907500,〞康諾〞引流袋 (滅菌),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
K80004044,Push Button Blood Collection,192.0,135.0,81.0,53.0,55.0,181.0,187.0,175.0,178.0,172.0,210.0,144.0
K82430329,痰盒-綠蓋,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
T01101016,氧氣口罩成人含接管,3.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,4.0,1.0,4.0
T01101024,噴霧氧氣口罩，Aerosol Mask,12.0,10.0,3.0,0.0,5.0,13.0,11.0,13.0,8.0,8.0,9.0,11.0
T01300007,多重濃度氧氣口罩,3.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
T01410759,氣切口罩,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
T01612024,不再吸入口罩,3.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0
T01910532,丟棄式人工甦醒球,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
T02302024,咬口器  Bite-Block,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04220215,微量噴霧器,19.0,14.0,5.0,0.0,5.0,19.0,14.0,18.0,12.0,12.0,10.0,16.0
T50411323,單一使用潮濕瓶 (未滅菌),1.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0
U00202042,塑膠三路考克 3Way附Luer Lock,5.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0
U90480016,中央靜脈導管包布,3.0,3.0,3.0,0.0,0.0,4.0,4.0,6.0,3.0,1.0,8.0,1.0
U91700000,丟棄式導尿包,23.0,12.0,9.0,2.0,7.0,27.0,16.0,38.0,33.0,13.0,27.0,14.0
V00400273,潤滑凍膏 2.7-3GM(滅菌),8.0,1.0,8.0,0.0,4.0,9.0,15.0,23.0,27.0,9.0,19.0,12.0
Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0
Y12876206,康威 多愛膚親水性敷料(人工皮),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y31060201,迪洛骨髓活體組織切片針-8G,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Y87164971,柏朗輸液轉換閥-抗脂抗藥性,11.0,9.0,4.0,0.0,2.0,7.0,12.0,4.0,3.0,2.0,8.0,6.0
Z25211869,N95口罩(第2等級)三瓣型,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
A02320160,靜脈留置針-16G,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
A02320186,靜脈留置針-18G,0.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
A04300409,白血球去除過濾器(血小板專用),0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A04411097,胰島素注射筆針頭 8mm,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
A05124274,硝酸甘油輸液套,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C00725000,2 Lumen 抗感染雙重輸液導管組,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0
C13931431,安全注射器回拉式3ml,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F01700003,真空吸引瓶,0.0,7.0,2.0,0.0,0.0,10.0,6.0,6.0,3.0,0.0,0.0,4.0
R19269069,〞艾思瑞斯〞雙管注射器系統,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y12876309,康威 多愛膚超薄型敷料(人工皮),0.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0
C03613903,高壓延長管(公針基-公針基),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A00120308,塑膠注射器 30cc有螺,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
B08400467,燙傷大紗布Y型織法,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A04200038,安全靜脈點滴輸液套(免針式),0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
B10216857,3M 導管固定防水透氣敷料-滅菌,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
C00123220,二叉矽質導尿管-22Fr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00733218,抗感染安全尖端導管組,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C02911200,灌腸管,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
C09133750,氣切套管 Cuff 7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C19735186,桂冠親水性導引導線,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C90821613,J-VAC Reservoir,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C90821877,Round Blake Silicon Drains,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
N00801503,手榴彈吸引球 125-150cc,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A00120025,2.5-3cc PVC 注射空針,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
A00421108,1cc 胰島素注射空針-31G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05110242,胸管,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C08224755,氣管內管PVC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F00230005,胸腔引流瓶,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
T02302016,咬口器 Bite-Block,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A02120198,塑膠注射針頭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0
B08518181,滅菌腹部墊18x18〞(45x45cm),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
C00130182,三叉導尿管(矽化塗層)-18Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
C14700201,不鏽鋼導引線J型,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
U09012304,束腹帶(12〞x 30〞)M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A04030052,餵食引導器 (未滅菌),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
A10122001,腰椎穿刺針-22G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
B03600101,紙洞巾-外科覆蓋巾 含背膠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
B03647700,紙治療巾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
C09154002,可旋式接頭氣切套管(無囊),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
U02000004,T-PIECE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A02318314,〞美迪克〞安全性靜脈留置針,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C00123204,二叉矽質導尿管-20Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C00130201,三叉導尿管(矽化塗層)-20Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
C08224652,氣管內管PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A46441986,幫浦輸液套(一般型),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
