料號,品名,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12
A03010025,PORT-A安全彎針附蝴蝶翼輸液套組20Gx0.75〞,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A03295054,安全式注射筆專用針,21.0,21.0,28.0,11.0,37.0,36.0,2.0,79.0,64.0,62.0,33.0,47.0
A04030052,餵食引導器 (未滅菌),2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0
A04119488,幫浦輸液套(含加藥筒),15.0,29.0,5.0,11.0,7.0,6.0,8.0,6.0,4.0,17.0,6.0,10.0
A04120306,幫浦輸液套(一般型),40.0,46.0,24.0,55.0,39.0,29.0,36.0,41.0,18.0,26.0,27.0,40.0
A04200020,精密控制輸液套附免針加藥座,58.0,92.0,77.0,83.0,85.0,84.0,71.0,81.0,54.0,84.0,69.0,78.0
A04200038,安全靜脈點滴輸液套(免針式),70.0,77.0,69.0,99.0,54.0,120.0,84.0,89.0,62.0,96.0,59.0,89.0
A04300023,急速輸血套附Y型管,85.0,98.0,68.0,54.0,21.0,65.0,45.0,52.0,15.0,51.0,56.0,81.0
A04411285,全拋式採血器,281.0,373.0,457.0,477.0,504.0,310.0,466.0,408.0,427.0,521.0,490.0,588.0
A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
A04800036,靜脈輸液套，附Y加葯管,1.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0
B00206057,彈性繃帶-非滅菌,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0
B00304056,彈性紗捲,2.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,12.0,2.0,2.0,2.0
B00306050,彈性紗捲,1.0,3.0,0.0,2.0,4.0,3.0,3.0,0.0,8.0,0.0,0.0,2.0
B03106859,人工薄膜,199.0,256.0,254.0,290.0,289.0,229.0,240.0,271.0,208.0,277.0,177.0,226.0
B03110120,人工薄膜,28.0,39.0,60.0,88.0,70.0,47.0,32.0,30.0,68.0,47.0,15.0,53.0
B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
B05469023,6吋棉棒,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,23.0,21.0,24.0,14.0,14.0,26.0,13.0,7.0,28.0,19.0,14.0,15.0
B05904451,看護墊,17.0,8.0,16.0,6.0,0.0,6.0,6.0,8.0,1.0,7.0,2.0,6.0
B08142226,紗布墊 2〞x2〞x8ply,1.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
B08142337,紗布墊 3〞x3〞x8ply,3.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0
B08143445,紗布墊 4〞X4〞X8Ply,19.0,23.0,26.0,60.0,19.0,26.0,12.0,16.0,41.0,17.0,11.0,17.0
B08320206,Y型紗布-不織布,2.0,12.0,3.0,5.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0
B08518181,滅菌腹部墊18x18〞(45x45cm),1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,0.0
B13500651,無菌手套 6.5 Fr有粉,11.0,16.0,15.0,2.0,5.0,16.0,2.0,2.0,0.0,6.0,9.0,8.0
B13500704,無菌手套 7.0 Fr有粉,5.0,2.0,1.0,14.0,5.0,11.0,9.0,4.0,7.0,7.0,4.0,4.0
C00120142,二叉留置導尿管14FR,1.0,2.0,3.0,2.0,0.0,1.0,4.0,2.0,1.0,3.0,7.0,3.0
C00120168,二叉留置導尿管16FR,22.0,21.0,29.0,27.0,48.0,43.0,26.0,25.0,26.0,28.0,10.0,25.0
C00123169,二叉矽質導尿管-16Fr,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
C00123185,二叉矽質導尿管-18Fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00211067,橡皮導尿管1wayNo12美規,2.0,2.0,1.0,1.0,3.0,9.0,3.0,2.0,2.0,6.0,1.0,4.0
C00211075,橡皮導尿管1wayNo14美規,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
C00703153,中央靜脈壓導管組(大人),1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0
C00733218,抗感染安全尖端導管組,18.0,24.0,15.0,17.0,17.0,28.0,15.0,11.0,14.0,14.0,11.0,15.0
C02113123,抽痰管，內含手控接頭,1636.0,2337.0,2114.0,2042.0,1852.0,1314.0,1202.0,2073.0,1408.0,1996.0,1091.0,1843.0
C02513167,鼻胃管16Fr  可顯影125cm,5.0,13.0,11.0,9.0,14.0,6.0,15.0,11.0,7.0,17.0,10.0,21.0
C02514164,矽質胃管  16FR,9.0,8.0,6.0,9.0,2.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0
C02514180,矽質胃管  18FR,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0
C02723000,氧氣鼻管 O2雙管 2-Way,16.0,18.0,14.0,11.0,15.0,9.0,8.0,13.0,19.0,15.0,15.0,13.0
C02911200,灌腸管,7.0,4.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,3.0
C02911242,灌腸管,2.0,2.0,3.0,1.0,0.0,5.0,1.0,3.0,0.0,4.0,5.0,2.0
C03613006,高壓延長管(公針基-母針基),47.0,85.0,53.0,81.0,52.0,41.0,26.0,80.0,27.0,60.0,20.0,54.0
C03613903,高壓延長管(公針基-公針基),2.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0
C05110242,胸管,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C08224705,氣管內管PVC,6.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,4.0,0.0,3.0
C08224755,氣管內管PVC,2.0,5.0,4.0,9.0,1.0,5.0,5.0,7.0,2.0,4.0,0.0,4.0
C10220101,單頭單向血壓監視組,50.0,62.0,60.0,60.0,64.0,64.0,53.0,63.0,57.0,68.0,55.0,67.0
C13830005,IV注射帽,14.0,16.0,21.0,27.0,12.0,22.0,16.0,13.0,23.0,28.0,24.0,27.0
C13930399,T型連接管,107.0,112.0,133.0,135.0,128.0,106.0,141.0,157.0,92.0,151.0,93.0,140.0
C13931219,安全靜脈留置針,32.0,133.0,161.0,121.0,129.0,141.0,173.0,158.0,124.0,193.0,134.0,144.0
C13931431,安全注射器回拉式3ml,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0
C14000004,輸液延長管,3.0,15.0,21.0,5.0,5.0,11.0,3.0,13.0,1.0,8.0,10.0,4.0
C18100201,〞巴德〞 耐吉瑞透析導管15CM,2.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0
C18100251,〞巴德〞 耐吉瑞透析導管20CM,7.0,6.0,1.0,0.0,1.0,0.0,3.0,7.0,1.0,3.0,0.0,0.0
D00320301,3-0 尼龍線  Nylon,22.0,27.0,17.0,12.0,14.0,23.0,16.0,15.0,12.0,17.0,13.0,16.0
F00230005,胸腔引流瓶,11.0,0.0,13.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0
F36005006,單一無菌引流袋 500cc,5.0,6.0,9.0,15.0,15.0,8.0,10.0,8.0,7.0,12.0,11.0,27.0
F41200000,痰液收集器,8.0,9.0,6.0,13.0,8.0,6.0,17.0,7.0,3.0,13.0,8.0,12.0
G81500272,血糖試紙,627.0,682.0,836.0,831.0,993.0,754.0,757.0,761.0,702.0,755.0,685.0,898.0
I16200040,CPUI用細菌過濾器,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0
J00202019,勤達豪華型尿袋 (滅菌),30.0,32.0,37.0,27.0,48.0,39.0,34.0,28.0,31.0,34.0,20.0,27.0
K80004044,Push Button Blood Collection,41.0,12.0,25.0,19.0,22.0,16.0,31.0,30.0,25.0,35.0,23.0,26.0
K82430329,痰盒-綠蓋,3.0,1.0,5.0,0.0,8.0,3.0,4.0,3.0,0.0,4.0,1.0,1.0
P21800002,Lapack  人工肛門袋,12.0,6.0,0.0,17.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
T00030706,微量噴霧器,7.0,7.0,1.0,4.0,5.0,2.0,0.0,5.0,2.0,3.0,3.0,4.0
T01101016,氧氣口罩成人含接管,1.0,3.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,2.0,3.0,4.0,3.0,5.0,8.0,3.0,5.0,1.0,2.0,2.0
T01102021,小孩氧氣罩,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T01300007,多重濃度氧氣口罩,3.0,5.0,6.0,9.0,9.0,5.0,10.0,4.0,3.0,5.0,1.0,9.0
T01910532,丟棄式人工甦醒球,6.0,3.0,8.0,6.0,4.0,5.0,5.0,5.0,3.0,6.0,3.0,8.0
T02130909,Oral Airway (Disposable),2.0,1.0,2.0,0.0,1.0,0.0,3.0,6.0,2.0,2.0,0.0,2.0
T02302016,咬口器 Bite-Block,1.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
T04220215,微量噴霧器,4.0,7.0,9.0,10.0,16.0,16.0,13.0,11.0,14.0,11.0,7.0,7.0
T50411323,單一使用潮濕瓶 (未滅菌),1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0
T50412005,Edith,149.0,202.0,135.0,187.0,154.0,115.0,79.0,181.0,90.0,195.0,71.0,126.0
U00202042,塑膠三路考克 3Way附Luer Lock,22.0,23.0,10.0,18.0,13.0,17.0,5.0,2.0,9.0,15.0,12.0,14.0
U09012465,束腹帶(12〞x46〞)L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U90480016,中央靜脈導管包布,23.0,29.0,19.0,12.0,14.0,25.0,17.0,14.0,12.0,16.0,13.0,16.0
U91700000,丟棄式導尿包,31.0,31.0,36.0,30.0,52.0,46.0,36.0,29.0,36.0,42.0,23.0,31.0
V00400273,潤滑凍膏 2.7-3GM(滅菌),13.0,16.0,15.0,16.0,14.0,12.0,17.0,12.0,11.0,23.0,13.0,28.0
V02204118,手術刀片,8.0,9.0,6.0,4.0,5.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0
X00100000,婦科沖洗器,29.0,28.0,25.0,24.0,17.0,18.0,22.0,19.0,23.0,17.0,25.0,37.0
Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,16.0,17.0,2.0,13.0,9.0,9.0,4.0,21.0,18.0,10.0,19.0
A00421108,1cc 胰島素注射空針-31G,0.0,2.0,1.0,5.0,5.0,6.0,3.0,3.0,3.0,0.0,2.0,1.0
A02320160,靜脈留置針-16G,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
A05124274,硝酸甘油輸液套,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0
C00130243,三叉導尿管(矽化塗層)-24Fr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00733004,3 Lumen  輸液導管組,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C02100500,密閉式抽痰套 12FR,0.0,7.0,1.0,12.0,10.0,5.0,0.0,4.0,3.0,5.0,0.0,5.0
C02513183,鼻胃管18Fr  可顯影125cm,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C09113003,加長型氣切套管,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
C13931457,安全注射器回拉式5ML,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
C14700201,不鏽鋼導引線J型,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C90330003,胸腔引流管,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F01700003,真空吸引瓶,0.0,2.0,0.0,5.0,0.0,8.0,5.0,2.0,0.0,11.0,11.0,8.0
I20100104,心電圖電極貼片,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0
T01612024,不再吸入口罩,0.0,1.0,4.0,2.0,5.0,2.0,8.0,0.0,3.0,3.0,1.0,5.0
T02302024,咬口器  Bite-Block,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
T04300016,噴霧瓶,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
T90100006,呼吸練習器,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A10122001,腰椎穿刺針-22G,0.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
B06805000,"牙棒附海綿,牙粉",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B08340408,Y型紗布-不織布,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
B13500807,無菌手套 8.0 Fr有粉,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
C08224652,氣管內管PVC,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C13941807,抽痰連接管,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,16.0,0.0
F01321004,廢液收集器-開刀房區(有止溢閥),0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
T02140076,鼻咽喉插管NASAL AIRWAY,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,5.0
U04110009,體外心臟節律貼片,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A00120067,5cc 塑膠注射空針,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0
A03010033,PORT-A安全彎針附蝴蝶翼輸液套組20Gx1〞,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A04200004,精密輸液套附Y加藥座120c.c硬bag,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
B00204053,彈性繃帶-非滅菌,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
B03600101,紙洞巾-外科覆蓋巾 含背膠,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
B03647700,紙治療巾,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
B13500754,無菌手套 7.5 Fr有粉,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00130182,三叉導尿管(矽化塗層)-18Fr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C02113096,抽痰管有刻度內含手控接頭,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
C02813013,〞亞康恩〞 導入/引流導管及其附件 (滅菌),0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
C09113011,加長型氣切套管  No.7.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0
C09133607,氣切套管 Cuff 6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09133750,氣切套管 Cuff 7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J10907500,〞康諾〞引流袋 (滅菌),0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
P20200306,造口護理器材適透膜粉,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
P20900579,造口護理器材適透膜環 57mm,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P21000579,造口護理器材適透膜開口便袋57mm,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T01410759,氣切口罩,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
T02131009,Oral Airway (Disposable),0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
Y12876309,康威 多愛膚超薄型敷料(人工皮),0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
B03215340,嬰幼兒專用膠帶,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,2.0,4.0,4.0
B07109004,酒精棉片,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00120184,二叉留置導尿管18FR,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
C00725000,2 Lumen 抗感染雙重輸液導管組,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C05110200,胸管,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19750804,導引線,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C40308201,擴張器,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F05111008,塑膠男用尿壼,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T02130806,Oral Airway (Disposable),0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
A10700178,〞尼普洛〞安全內廔管翼狀針,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
B13330609,乳膠無菌手套 6.0Fr有粉,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C02911226,灌腸管,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,2.0
C13911803,塑膠抽吸接管,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C17203010,血液透析用迴路,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C40361062,皮必恩-血管擴張器,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E45101328,人工合成膜血液透析器,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T02140068,鼻咽喉插管NASAL AIRWAY,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0
U09012304,束腹帶(12〞x 30〞)M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U90714009,血液透析包,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A00124417,血氣分析專用採血器 3 cc,0.0,0.0,0.0,0.0,0.0,0.0,30.0,160.0,173.0,255.0,152.0,227.0
C00120126,二叉留置導尿管 12FR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C00120203,二叉留置導尿管20FR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00211083,橡皮導尿管1wayNo16美規,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0
C00703000,中心靜脈導管測壓器,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C03613903,高壓延長管(公針基-母針基),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C17200027,尼普洛血液迴路管,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
E45101130,低通透膜透析器UFR≧7，面積≦1.3m2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Z25211869,N95口罩(第2等級)三瓣型,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0
A12101002,骨髓穿刺針,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
B10179025,〝康威〞愛康膚 強化吸收親水性纖維敷料 (滅菌),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
C00130201,三叉導尿管(矽化塗層)-20Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y12876206,康威 多愛膚親水性敷料(人工皮),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Y31060201,迪洛骨髓活體組織切片針-8G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C08224808,氣管內管PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
C09133700,氣切套管 Cuff 7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C10430010,迷你引流套,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B03500039,三角巾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09154002,可旋式接頭氣切套管(無囊),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C14700174,氧氣導管接管,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V00000110,無痛保護膜 (以瓶計價),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
