,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2021-01-20,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-01-27,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-10,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-04-07,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2021-04-28,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2021-06-02,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,22,,,,,,,,,,,,
6,2021-06-16,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,24,,,,,,,,,,,,
7,2021-06-23,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,25,,,,,,,,,,,,
8,2021-07-21,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2021-08-05,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,31,,,,,,,,,,,,
10,2021-09-01,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,35,,,,,,,,,,,,
11,2021-09-29,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,39,,,,,,,,,,,,
12,2021-10-20,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,42,,,,,,,,,,,,
