2019/11/13,46,2019,28
2019/11/14,46,2019,31
2019/11/15,46,2019,31
2019/11/16,46,2019,31
2019/11/17,46,2019,30
2019/11/18,47,2019,29
2019/11/19,47,2019,32
2019/11/20,47,2019,35
2019/11/21,47,2019,35
2019/11/22,47,2019,33
2019/11/23,47,2019,30
2019/11/24,47,2019,30
2019/11/25,48,2019,38
2019/11/26,48,2019,40
2019/11/27,48,2019,41
2019/11/28,48,2019,40
2019/11/29,48,2019,38
2019/11/30,48,2019,35
2019/12/1,48,2019,32
2019/12/2,49,2019,35
2019/12/3,49,2019,34
2019/12/4,49,2019,32
2019/12/5,49,2019,35
2019/12/6,49,2019,35
2019/12/7,49,2019,31
2019/12/8,49,2019,27
2019/12/9,50,2019,32
2019/12/10,50,2019,36
2019/12/11,50,2019,34
2019/12/12,50,2019,29
2019/12/13,50,2019,30
2019/12/14,50,2019,31
2019/12/15,50,2019,27
2019/12/16,51,2019,33
2019/12/17,51,2019,34
2019/12/18,51,2019,41
2019/12/19,51,2019,44
2019/12/20,51,2019,38
2019/12/21,51,2019,32
2019/12/22,51,2019,32
2019/12/23,52,2019,40
2019/12/24,52,2019,43
2019/12/25,52,2019,37
2019/12/26,52,2019,41
2019/12/27,52,2019,37
2019/12/28,52,2019,32
2019/12/29,52,2019,30
2020/1/1,1,2020,26
2020/1/2,1,2020,29
2020/1/3,1,2020,28
2020/1/4,1,2020,24
2020/1/5,1,2020,26
2020/1/6,2,2020,31
2020/1/7,2,2020,35
2020/1/8,2,2020,33
2020/1/9,2,2020,25
2020/1/10,2,2020,22
2020/1/11,2,2020,20
2020/1/12,2,2020,21
2020/1/13,3,2020,26
2020/1/14,3,2020,28
2020/1/15,3,2020,26
2020/1/16,3,2020,26
2020/1/17,3,2020,25
2020/1/18,3,2020,25
2020/1/19,3,2020,20
2020/1/20,4,2020,24
2020/1/21,4,2020,20
2020/1/22,4,2020,16
2020/1/23,4,2020,1
2020/1/24,4,2020,0
2020/1/25,4,2020,0
2020/1/26,4,2020,1
2020/1/27,5,2020,0
2020/1/28,5,2020,0
2020/1/29,5,2020,0
2020/1/30,5,2020,12
2020/1/31,5,2020,14
2020/2/1,5,2020,12
2020/2/2,5,2020,14
2020/2/3,6,2020,25
2020/2/4,6,2020,30
2020/2/5,6,2020,33
2020/2/6,6,2020,37
2020/2/7,6,2020,40
2020/2/8,6,2020,35
2020/2/9,6,2020,36
2020/2/10,7,2020,37
2020/2/11,7,2020,38
2020/2/12,7,2020,41
2020/2/13,7,2020,43
2020/2/14,7,2020,37
2020/2/15,7,2020,28
2020/2/16,7,2020,27
2020/2/17,8,2020,32
2020/2/18,8,2020,34
2020/2/19,8,2020,30
2020/2/20,8,2020,35
2020/2/21,8,2020,35
2020/2/22,8,2020,32
2020/2/23,8,2020,26
2020/2/24,9,2020,33
2020/2/25,9,2020,31
2020/2/26,9,2020,33
2020/2/27,9,2020,29
2020/2/28,9,2020,27
2020/2/29,9,2020,25
2020/3/1,9,2020,22
2020/3/2,10,2020,26
2020/3/3,10,2020,29
2020/3/4,10,2020,32
2020/3/5,10,2020,35
2020/3/6,10,2020,35
2020/3/7,10,2020,26
2020/3/8,10,2020,28
2020/3/9,11,2020,33
2020/3/10,11,2020,31
2020/3/11,11,2020,32
2020/3/12,11,2020,36
2020/3/13,11,2020,35
2020/3/14,11,2020,27
2020/3/15,11,2020,29
2020/3/16,12,2020,31
2020/3/17,12,2020,33
2020/3/18,12,2020,35
2020/3/19,12,2020,33
2020/3/20,12,2020,39
2020/3/21,12,2020,42
2020/3/22,12,2020,44
2020/3/23,13,2020,43
2020/3/24,13,2020,43
2020/3/25,13,2020,39
2020/3/26,13,2020,42
2020/3/27,13,2020,43
2020/3/28,13,2020,38
2020/3/29,13,2020,40
2020/3/30,14,2020,43
2020/3/31,14,2020,44
2020/4/1,14,2020,45
2020/4/2,14,2020,43
2020/4/3,14,2020,34
2020/4/4,14,2020,26
2020/4/5,14,2020,29
2020/4/6,15,2020,39
2020/4/7,15,2020,40
2020/4/8,15,2020,41
2020/4/9,15,2020,41
2020/4/10,15,2020,40
2020/4/11,15,2020,40
2020/4/12,15,2020,39
2020/4/13,16,2020,43
2020/4/14,16,2020,41
2020/4/15,16,2020,41
2020/4/16,16,2020,41
2020/4/17,16,2020,41
2020/4/18,16,2020,39
2020/4/19,16,2020,36
2020/4/20,17,2020,41
2020/4/21,17,2020,47
2020/4/22,17,2020,44
2020/4/23,17,2020,42
2020/4/24,17,2020,41
2020/4/25,17,2020,40
2020/4/26,17,2020,38
2020/4/27,18,2020,42
2020/4/28,18,2020,38
2020/4/29,18,2020,41
2020/4/30,18,2020,40
2020/5/1,18,2020,41
2020/5/2,18,2020,36
2020/5/3,18,2020,38
2020/5/4,19,2020,42
2020/5/5,19,2020,40
2020/5/6,19,2020,41
2020/5/7,19,2020,40
2020/5/8,19,2020,42
2020/5/9,19,2020,36
2020/5/10,19,2020,35
2020/5/11,20,2020,40
2020/5/12,20,2020,41
2020/5/13,20,2020,40
2020/5/14,20,2020,41
2020/5/15,20,2020,40
2020/5/16,20,2020,37
2020/5/17,20,2020,32
2020/5/18,21,2020,39
2020/5/19,21,2020,38
2020/5/20,21,2020,36
2020/5/21,21,2020,28
2020/5/22,21,2020,26
2020/5/23,21,2020,25
2020/5/24,21,2020,23
2020/5/25,22,2020,29
2020/5/26,22,2020,34
2020/5/27,22,2020,35
2020/5/28,22,2020,37
2020/5/29,22,2020,32
2020/5/30,22,2020,29
2020/5/31,22,2020,22
2020/6/1,23,2020,30
2020/6/2,23,2020,28
2020/6/3,23,2020,28
2020/6/4,23,2020,33
2020/6/5,23,2020,32
2020/6/6,23,2020,32
2020/6/7,23,2020,30
2020/6/8,24,2020,36
2020/6/9,24,2020,37
2020/6/10,24,2020,41
2020/6/11,24,2020,42
2020/6/12,24,2020,41
2020/6/13,24,2020,40
2020/6/14,24,2020,43
2020/6/15,25,2020,44
2020/6/16,25,2020,44
2020/6/17,25,2020,44
2020/6/18,25,2020,46
2020/6/19,25,2020,43
2020/6/20,25,2020,40
2020/6/21,25,2020,38
2020/6/22,26,2020,44
2020/6/23,26,2020,43
2020/6/24,26,2020,39
2020/6/25,26,2020,31
2020/6/26,26,2020,32
2020/6/27,26,2020,29
2020/6/28,26,2020,30
2020/6/29,27,2020,37
2020/6/30,27,2020,43
2020/7/1,27,2020,44
2020/7/2,27,2020,47
2020/7/3,27,2020,47
2020/7/4,27,2020,41
2020/7/5,27,2020,40
2020/7/6,28,2020,42
2020/7/7,28,2020,40
2020/7/8,28,2020,42
2020/7/9,28,2020,43
2020/7/10,28,2020,39
2020/7/11,28,2020,29
2020/7/12,28,2020,28
2020/7/13,29,2020,34
2020/7/14,29,2020,36
2020/7/15,29,2020,36
2020/7/16,29,2020,37
2020/7/17,29,2020,37
2020/7/18,29,2020,30
2020/7/19,29,2020,29
2020/7/20,30,2020,34
2020/7/21,30,2020,38
2020/7/22,30,2020,41
2020/7/23,30,2020,35
2020/7/24,30,2020,34
2020/7/25,30,2020,33
2020/7/26,30,2020,26
2020/7/27,31,2020,29
2020/7/28,31,2020,34
2020/7/29,31,2020,33
2020/7/30,31,2020,35
2020/7/31,31,2020,36
2020/8/1,31,2020,37
2020/8/2,31,2020,35
2020/8/3,32,2020,36
2020/8/4,32,2020,40
2020/8/5,32,2020,42
2020/8/6,32,2020,41
2020/8/7,32,2020,39
2020/8/8,32,2020,34
2020/8/9,32,2020,37
2020/8/10,33,2020,40
2020/8/11,33,2020,40
2020/8/12,33,2020,46
2020/8/13,33,2020,48
2020/8/14,33,2020,45
2020/8/15,33,2020,43
2020/8/16,33,2020,38
2020/8/17,34,2020,38
2020/8/18,34,2020,35
2020/8/19,34,2020,37
2020/8/20,34,2020,36
2020/8/21,34,2020,35
2020/8/22,34,2020,34
2020/8/23,34,2020,29
2020/8/24,35,2020,38
2020/8/25,35,2020,43
2020/8/26,35,2020,42
2020/8/27,35,2020,45
2020/8/28,35,2020,44
2020/8/29,35,2020,41
2020/8/30,35,2020,38
2020/8/31,36,2020,41
2020/9/1,36,2020,43
2020/9/2,36,2020,42
2020/9/3,36,2020,41
2020/9/4,36,2020,36
2020/9/5,36,2020,32
2020/9/6,36,2020,26
2020/9/7,37,2020,25
2020/9/8,37,2020,29
2020/9/9,37,2020,33
2020/9/10,37,2020,38
2020/9/11,37,2020,40
2020/9/12,37,2020,38
2020/9/13,37,2020,38
2020/9/14,38,2020,39
2020/9/15,38,2020,39
2020/9/16,38,2020,44
2020/9/17,38,2020,44
2020/9/18,38,2020,41
2020/9/19,38,2020,35
2020/9/20,38,2020,34
2020/9/21,39,2020,41
2020/9/22,39,2020,46
2020/9/23,39,2020,48
2020/9/24,39,2020,47
2020/9/25,39,2020,46
2020/9/26,39,2020,41
2020/9/27,39,2020,32
2020/9/28,40,2020,39
2020/9/29,40,2020,37
2020/9/30,40,2020,36
2020/10/1,40,2020,30
2020/10/2,40,2020,27
2020/10/3,40,2020,23
2020/10/4,40,2020,21
2020/10/5,41,2020,31
2020/10/6,41,2020,33
2020/10/7,41,2020,34
2020/10/8,41,2020,32
2020/10/9,41,2020,23
2020/10/10,41,2020,19
2020/10/11,41,2020,25
2020/10/12,42,2020,39
2020/10/13,42,2020,43
2020/10/14,42,2020,45
2020/10/15,42,2020,47
2020/10/16,42,2020,43
2020/10/17,42,2020,40
2020/10/18,42,2020,34
2020/10/19,43,2020,41
2020/10/20,43,2020,44
2020/10/21,43,2020,41
2020/10/22,43,2020,40
2020/10/23,43,2020,37
2020/10/24,43,2020,33
2020/10/25,43,2020,28
2020/10/26,44,2020,31
2020/10/27,44,2020,31
2020/10/28,44,2020,30
2020/10/29,44,2020,35
2020/10/30,44,2020,35
2020/10/31,44,2020,30
2020/11/1,44,2020,32
2020/11/2,45,2020,36
2020/11/3,45,2020,42
2020/11/4,45,2020,43
2020/11/5,45,2020,44
2020/11/6,45,2020,46
2020/11/7,45,2020,37
2020/11/8,45,2020,28
2020/11/9,46,2020,35
2020/11/10,46,2020,35
2020/11/11,46,2020,33
2020/11/12,46,2020,33
2020/11/13,46,2020,32
2020/11/14,46,2020,31
2020/11/15,46,2020,31
2020/11/16,47,2020,38
2020/11/17,47,2020,44
2020/11/18,47,2020,46
2020/11/19,47,2020,50
2020/11/20,47,2020,45
2020/11/21,47,2020,38
2020/11/22,47,2020,32
2020/11/23,48,2020,34
2020/11/24,48,2020,32
2020/11/25,48,2020,37
2020/11/26,48,2020,36
2020/11/27,48,2020,35
2020/11/28,48,2020,32
2020/11/29,48,2020,34
2020/11/30,49,2020,44
2020/12/1,49,2020,46
2020/12/2,49,2020,48
2020/12/3,49,2020,47
2020/12/4,49,2020,38
2020/12/5,49,2020,33
2020/12/6,49,2020,32
2020/12/7,50,2020,31
2020/12/8,50,2020,29
2020/12/9,50,2020,37
2020/12/10,50,2020,35
2020/12/11,50,2020,31
2020/12/12,50,2020,25
2020/12/13,50,2020,25
2020/12/14,51,2020,33
2020/12/15,51,2020,40
2020/12/16,51,2020,40
2020/12/17,51,2020,41
2020/12/18,51,2020,36
2020/12/19,51,2020,28
2020/12/20,51,2020,25
2020/12/21,52,2020,31
2020/12/22,52,2020,35
2020/12/23,52,2020,35
2020/12/24,52,2020,33
2020/12/25,52,2020,32
2020/12/26,52,2020,34
2020/12/27,52,2020,35
2021/1/4,1,2021,28
2021/1/5,1,2021,34
2021/1/6,1,2021,35
2021/1/7,1,2021,38
2021/1/8,1,2021,36
2021/1/9,1,2021,33
2021/1/10,1,2021,34
2021/1/11,2,2021,41
2021/1/12,2,2021,43
2021/1/13,2,2021,47
2021/1/14,2,2021,49
2021/1/15,2,2021,46
2021/1/16,2,2021,42
2021/1/17,2,2021,37
2021/1/18,3,2021,37
2021/1/19,3,2021,46
2021/1/20,3,2021,46
2021/1/21,3,2021,49
2021/1/22,3,2021,46
2021/1/23,3,2021,39
2021/1/24,3,2021,33
2021/1/25,4,2021,37
2021/1/26,4,2021,42
2021/1/27,4,2021,42
2021/1/28,4,2021,42
2021/1/29,4,2021,38
2021/1/30,4,2021,29
2021/1/31,4,2021,31
2021/2/1,5,2021,40
2021/2/2,5,2021,40
2021/2/3,5,2021,37
2021/2/4,5,2021,40
2021/2/5,5,2021,39
2021/2/6,5,2021,33
2021/2/7,5,2021,29
2021/2/8,6,2021,25
2021/2/9,6,2021,17
2021/2/10,6,2021,1
2021/2/11,6,2021,2
2021/2/12,6,2021,0
2021/2/13,6,2021,0
2021/2/14,6,2021,0
2021/2/15,7,2021,1
2021/2/16,7,2021,15
2021/2/17,7,2021,22
2021/2/18,7,2021,32
2021/2/19,7,2021,37
2021/2/20,7,2021,38
2021/2/21,7,2021,38
2021/2/22,8,2021,43
2021/2/23,8,2021,43
2021/2/24,8,2021,44
2021/2/25,8,2021,44
2021/2/26,8,2021,44
2021/2/27,8,2021,37
2021/2/28,8,2021,24
2021/3/1,9,2021,34
2021/3/2,9,2021,36
2021/3/3,9,2021,41
2021/3/4,9,2021,44
2021/3/5,9,2021,41
2021/3/6,9,2021,35
2021/3/7,9,2021,26
2021/3/8,10,2021,30
2021/3/9,10,2021,35
2021/3/10,10,2021,37
2021/3/11,10,2021,44
2021/3/12,10,2021,44
2021/3/13,10,2021,37
2021/3/14,10,2021,31
2021/3/15,11,2021,37
2021/3/16,11,2021,39
2021/3/17,11,2021,43
2021/3/18,11,2021,44
2021/3/19,11,2021,44
2021/3/20,11,2021,42
2021/3/21,11,2021,31
2021/3/22,12,2021,35
2021/3/23,12,2021,37
2021/3/24,12,2021,36
2021/3/25,12,2021,34
2021/3/26,12,2021,35
2021/3/27,12,2021,38
2021/3/28,12,2021,40
2021/3/29,13,2021,39
2021/3/30,13,2021,37
2021/3/31,13,2021,41
2021/4/1,13,2021,42
2021/4/2,13,2021,36
2021/4/3,13,2021,23
2021/4/4,13,2021,25
2021/4/5,14,2021,25
2021/4/6,14,2021,32
2021/4/7,14,2021,35
2021/4/8,14,2021,36
2021/4/9,14,2021,38
2021/4/10,14,2021,36
2021/4/11,14,2021,32
2021/4/12,15,2021,36
2021/4/13,15,2021,38
2021/4/14,15,2021,39
2021/4/15,15,2021,45
2021/4/16,15,2021,44
2021/4/17,15,2021,36
2021/4/18,15,2021,31
2021/4/19,16,2021,32
2021/4/20,16,2021,32
2021/4/21,16,2021,33
2021/4/22,16,2021,33
2021/4/23,16,2021,32
2021/4/24,16,2021,21
2021/4/25,16,2021,19
2021/4/26,17,2021,29
2021/4/27,17,2021,33
2021/4/28,17,2021,41
2021/4/29,17,2021,42
2021/4/30,17,2021,41
2021/5/1,17,2021,34
2021/5/2,17,2021,25
2021/5/3,18,2021,28
2021/5/4,18,2021,32
2021/5/5,18,2021,35
2021/5/6,18,2021,39
2021/5/7,18,2021,39
2021/5/8,18,2021,32
2021/5/9,18,2021,31
2021/5/10,19,2021,31
2021/5/11,19,2021,31
2021/5/12,19,2021,31
2021/5/13,19,2021,34
2021/5/14,19,2021,39
2021/5/15,19,2021,35
2021/5/16,19,2021,28
2021/5/17,20,2021,30
2021/5/18,20,2021,29
2021/5/19,20,2021,37
2021/5/20,20,2021,37
2021/5/21,20,2021,33
2021/5/22,20,2021,26
2021/5/23,20,2021,21
2021/5/24,21,2021,25
2021/5/25,21,2021,31
2021/5/26,21,2021,36
2021/5/27,21,2021,36
2021/5/28,21,2021,35
2021/5/29,21,2021,34
2021/5/30,21,2021,33
2021/5/31,22,2021,36
2021/6/1,22,2021,33
2021/6/2,22,2021,37
2021/6/3,22,2021,38
2021/6/4,22,2021,35
2021/6/5,22,2021,31
2021/6/6,22,2021,32
2021/6/7,23,2021,35
2021/6/8,23,2021,32
2021/6/9,23,2021,34
2021/6/10,23,2021,35
2021/6/11,23,2021,34
2021/6/12,23,2021,29
2021/6/13,23,2021,26
2021/6/14,24,2021,26
2021/6/15,24,2021,27
2021/6/16,24,2021,32
2021/6/17,24,2021,32
2021/6/18,24,2021,31
2021/6/19,24,2021,32
2021/6/20,24,2021,31
2021/6/21,25,2021,29
2021/6/22,25,2021,27
2021/6/23,25,2021,26
2021/6/24,25,2021,34
2021/6/25,25,2021,33
2021/6/26,25,2021,29
2021/6/27,25,2021,31
2021/6/28,26,2021,37
2021/6/29,26,2021,34
2021/6/30,26,2021,34
2021/7/1,26,2021,35
2021/7/2,26,2021,33
2021/7/3,26,2021,29
2021/7/4,26,2021,29
2021/7/5,27,2021,35
2021/7/6,27,2021,34
2021/7/7,27,2021,36
2021/7/8,27,2021,38
2021/7/9,27,2021,39
2021/7/10,27,2021,32
2021/7/11,27,2021,34
2021/7/12,28,2021,37
2021/7/13,28,2021,37
2021/7/14,28,2021,37
2021/7/15,28,2021,34
2021/7/16,28,2021,35
2021/7/17,28,2021,28
2021/7/18,28,2021,31
2021/7/19,29,2021,32
2021/7/20,29,2021,31
2021/7/21,29,2021,34
2021/7/22,29,2021,35
2021/7/23,29,2021,33
2021/7/24,29,2021,31
2021/7/25,29,2021,30
2021/7/26,30,2021,31
2021/7/27,30,2021,34
2021/7/28,30,2021,36
2021/7/29,30,2021,38
2021/7/30,30,2021,38
2021/7/31,30,2021,34
2021/8/1,30,2021,26
2021/8/2,31,2021,29
2021/8/3,31,2021,34
2021/8/4,31,2021,36
2021/8/5,31,2021,35
2021/8/6,31,2021,36
2021/8/7,31,2021,29
2021/8/8,31,2021,26
2021/8/9,32,2021,31
2021/8/10,32,2021,30
2021/8/11,32,2021,34
2021/8/12,32,2021,34
2021/8/13,32,2021,34
2021/8/14,32,2021,30
2021/8/15,32,2021,26
2021/8/16,33,2021,29
2021/8/17,33,2021,32
2021/8/18,33,2021,34
2021/8/19,33,2021,34
2021/8/20,33,2021,34
2021/8/21,33,2021,31
2021/8/22,33,2021,30
2021/8/23,34,2021,35
2021/8/24,34,2021,37
2021/8/25,34,2021,35
2021/8/26,34,2021,34
2021/8/27,34,2021,33
2021/8/28,34,2021,32
2021/8/29,34,2021,31
2021/8/30,35,2021,38
2021/8/31,35,2021,36
2021/9/1,35,2021,37
2021/9/2,35,2021,39
2021/9/3,35,2021,41
2021/9/4,35,2021,37
2021/9/5,35,2021,31
2021/9/6,36,2021,32
2021/9/7,36,2021,35
2021/9/8,36,2021,39
2021/9/9,36,2021,40
2021/9/10,36,2021,40
2021/9/11,36,2021,38
2021/9/12,36,2021,34
2021/9/13,37,2021,39
2021/9/14,37,2021,36
2021/9/15,37,2021,41
2021/9/16,37,2021,45
2021/9/17,37,2021,42
2021/9/18,37,2021,39
2021/9/19,37,2021,29
2021/9/20,38,2021,24
2021/9/21,38,2021,20
2021/9/22,38,2021,27
2021/9/23,38,2021,31
2021/9/24,38,2021,33
2021/9/25,38,2021,30
2021/9/26,38,2021,29
2021/9/27,39,2021,34
2021/9/28,39,2021,39
2021/9/29,39,2021,41
2021/9/30,39,2021,44
2021/10/1,39,2021,44
2021/10/2,39,2021,43
2021/10/3,39,2021,41
2021/10/4,40,2021,40
2021/10/5,40,2021,37
