,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
34270,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,6.0,28,False,2022-07-16,,
34273,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,29,False,2022-07-23,,
34277,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,30,False,2022-07-31,,
34280,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,31,True,2022-08-02,,
34284,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,32,False,2022-08-14,,
34288,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,33,False,2022-08-21,,
34290,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,34,False,2022-08-28,,
34292,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,35,True,2022-09-01,,
34297,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,6.0,36,False,2022-09-11,,
34301,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,37,False,2022-09-17,,
34307,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,7.0,38,True,2022-09-23,,
34312,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,6.0,39,False,2022-10-02,,
34144,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,40,True,2022-01-04,202201.0,T-不計價
34319,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,7.0,41,False,2022-10-16,,
34323,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,42,False,2022-10-22,,
34327,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,43,True,2022-10-28,,
34336,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,11.0,44,False,2022-11-06,,
34339,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,45,False,2022-11-13,,
34344,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,7.0,46,False,2022-11-20,,
34350,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,7.0,47,True,2022-11-25,,
34353,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,48,True,2022-12-02,,
34363,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,10.0,49,False,2022-12-11,,
34367,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,50,True,2022-12-16,,
34372,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,51,False,2022-12-25,,
34379,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,7.0,52,False,2022-12-31,,
