,庫房,料號,品名,數量,週,年,滑動平均,滑動標準差,滑動變異數
52,DLN5,A00120110,10cc塑膠注射空針 無螺紋,94.0,1,2020,157.67,18.01,324.33
53,DLN5,A00120110,10cc塑膠注射空針 無螺紋,132.0,2,2020,142.33,42.92,1842.33
54,DLN5,A00120110,10cc塑膠注射空針 無螺紋,113.0,3,2020,127.67,31.72,1006.33
55,DLN5,A00120110,10cc塑膠注射空針 無螺紋,33.0,4,2020,113.0,19.0,361.0
56,DLN5,A00120110,10cc塑膠注射空針 無螺紋,24.0,5,2020,92.67,52.54,2760.33
57,DLN5,A00120110,10cc塑膠注射空針 無螺紋,184.0,6,2020,56.67,48.99,2400.33
58,DLN5,A00120110,10cc塑膠注射空針 無螺紋,179.0,7,2020,80.33,89.89,8080.33
59,DLN5,A00120110,10cc塑膠注射空針 無螺紋,170.0,8,2020,129.0,90.97,8275.0
60,DLN5,A00120110,10cc塑膠注射空針 無螺紋,148.0,9,2020,177.67,7.09,50.33
61,DLN5,A00120110,10cc塑膠注射空針 無螺紋,133.0,10,2020,165.67,15.95,254.33
62,DLN5,A00120110,10cc塑膠注射空針 無螺紋,144.0,11,2020,150.33,18.61,346.33
63,DLN5,A00120110,10cc塑膠注射空針 無螺紋,130.0,12,2020,141.67,7.77,60.33
64,DLN5,A00120110,10cc塑膠注射空針 無螺紋,230.0,13,2020,135.67,7.37,54.33
65,DLN5,A00120110,10cc塑膠注射空針 無螺紋,235.0,14,2020,168.0,54.15,2932.0
66,DLN5,A00120110,10cc塑膠注射空針 無螺紋,210.0,15,2020,198.33,59.23,3508.33
67,DLN5,A00120110,10cc塑膠注射空針 無螺紋,235.0,16,2020,225.0,13.23,175.0
68,DLN5,A00120110,10cc塑膠注射空針 無螺紋,243.0,17,2020,226.67,14.43,208.33
69,DLN5,A00120110,10cc塑膠注射空針 無螺紋,223.0,18,2020,229.33,17.21,296.33
70,DLN5,A00120110,10cc塑膠注射空針 無螺紋,261.0,19,2020,233.67,10.07,101.33
71,DLN5,A00120110,10cc塑膠注射空針 無螺紋,278.0,20,2020,242.33,19.01,361.33
72,DLN5,A00120110,10cc塑膠注射空針 無螺紋,201.0,21,2020,254.0,28.16,793.0
73,DLN5,A00120110,10cc塑膠注射空針 無螺紋,216.0,22,2020,246.67,40.45,1636.33
74,DLN5,A00120110,10cc塑膠注射空針 無螺紋,180.0,23,2020,231.67,40.82,1666.33
75,DLN5,A00120110,10cc塑膠注射空針 無螺紋,216.0,24,2020,199.0,18.08,327.0
76,DLN5,A00120110,10cc塑膠注射空針 無螺紋,324.0,25,2020,204.0,20.78,432.0
77,DLN5,A00120110,10cc塑膠注射空針 無螺紋,253.0,26,2020,240.0,74.94,5616.0
78,DLN5,A00120110,10cc塑膠注射空針 無螺紋,235.0,27,2020,264.33,54.88,3012.33
79,DLN5,A00120110,10cc塑膠注射空針 無螺紋,260.0,28,2020,270.67,47.06,2214.33
80,DLN5,A00120110,10cc塑膠注射空針 無螺紋,184.0,29,2020,249.33,12.9,166.33
81,DLN5,A00120110,10cc塑膠注射空針 無螺紋,206.0,30,2020,226.33,38.73,1500.33
82,DLN5,A00120110,10cc塑膠注射空針 無螺紋,204.0,31,2020,216.67,39.11,1529.33
83,DLN5,A00120110,10cc塑膠注射空針 無螺紋,259.0,32,2020,198.0,12.17,148.0
84,DLN5,A00120110,10cc塑膠注射空針 無螺紋,270.0,33,2020,223.0,31.19,973.0
85,DLN5,A00120110,10cc塑膠注射空針 無螺紋,183.0,34,2020,244.33,35.36,1250.33
86,DLN5,A00120110,10cc塑膠注射空針 無螺紋,243.0,35,2020,237.33,47.37,2244.33
87,DLN5,A00120110,10cc塑膠注射空針 無螺紋,281.0,36,2020,232.0,44.53,1983.0
88,DLN5,A00120110,10cc塑膠注射空針 無螺紋,244.0,37,2020,235.67,49.41,2441.33
89,DLN5,A00120110,10cc塑膠注射空針 無螺紋,239.0,38,2020,256.0,21.66,469.0
90,DLN5,A00120110,10cc塑膠注射空針 無螺紋,190.0,39,2020,254.67,22.94,526.33
91,DLN5,A00120110,10cc塑膠注射空針 無螺紋,123.0,40,2020,224.33,29.84,890.33
92,DLN5,A00120110,10cc塑膠注射空針 無螺紋,99.0,41,2020,184.0,58.23,3391.0
93,DLN5,A00120110,10cc塑膠注射空針 無螺紋,234.0,42,2020,137.33,47.16,2224.33
94,DLN5,A00120110,10cc塑膠注射空針 無螺紋,194.0,43,2020,152.0,72.02,5187.0
95,DLN5,A00120110,10cc塑膠注射空針 無螺紋,207.0,44,2020,175.67,69.34,4808.33
96,DLN5,A00120110,10cc塑膠注射空針 無螺紋,205.0,45,2020,211.67,20.4,416.33
97,DLN5,A00120110,10cc塑膠注射空針 無螺紋,146.0,46,2020,202.0,7.0,49.0
98,DLN5,A00120110,10cc塑膠注射空針 無螺紋,241.0,47,2020,186.0,34.66,1201.0
99,DLN5,A00120110,10cc塑膠注射空針 無螺紋,168.0,48,2020,197.33,47.96,2300.33
100,DLN5,A00120110,10cc塑膠注射空針 無螺紋,212.0,49,2020,185.0,49.73,2473.0
101,DLN5,A00120110,10cc塑膠注射空針 無螺紋,113.0,50,2020,207.0,36.76,1351.0
102,DLN5,A00120110,10cc塑膠注射空針 無螺紋,131.0,51,2020,164.33,49.6,2460.33
103,DLN5,A00120110,10cc塑膠注射空針 無螺紋,132.0,52,2020,152.0,52.74,2781.0
104,DLN5,A00120110,10cc塑膠注射空針 無螺紋,185.0,1,2021,125.33,10.69,114.33
105,DLN5,A00120110,10cc塑膠注射空針 無螺紋,236.0,2,2021,149.33,30.89,954.33
106,DLN5,A00120110,10cc塑膠注射空針 無螺紋,212.0,3,2021,184.33,52.0,2704.33
107,DLN5,A00120110,10cc塑膠注射空針 無螺紋,157.0,4,2021,211.0,25.51,651.0
108,DLN5,A00120110,10cc塑膠注射空針 無螺紋,167.0,5,2021,201.67,40.5,1640.33
109,DLN5,A00120110,10cc塑膠注射空針 無螺紋,27.0,6,2021,178.67,29.3,858.33
110,DLN5,A00120110,10cc塑膠注射空針 無螺紋,142.0,7,2021,117.0,78.1,6100.0
111,DLN5,A00120110,10cc塑膠注射空針 無螺紋,168.0,8,2021,112.0,74.67,5575.0
112,DLN5,A00120110,10cc塑膠注射空針 無螺紋,185.0,9,2021,112.33,75.04,5630.33
113,DLN5,A00120110,10cc塑膠注射空針 無螺紋,166.0,10,2021,165.0,21.66,469.0
114,DLN5,A00120110,10cc塑膠注射空針 無螺紋,181.0,11,2021,173.0,10.44,109.0
115,DLN5,A00120110,10cc塑膠注射空針 無螺紋,153.0,12,2021,177.33,10.02,100.33
116,DLN5,A00120110,10cc塑膠注射空針 無螺紋,129.0,13,2021,166.67,14.01,196.33
117,DLN5,A00120110,10cc塑膠注射空針 無螺紋,113.0,14,2021,154.33,26.03,677.33
118,DLN5,A00120110,10cc塑膠注射空針 無螺紋,102.0,15,2021,131.67,20.13,405.33
119,DLN5,A00120110,10cc塑膠注射空針 無螺紋,83.0,16,2021,114.67,13.58,184.33
120,DLN5,A00120110,10cc塑膠注射空針 無螺紋,117.0,17,2021,99.33,15.18,230.33
121,DLN5,A00120110,10cc塑膠注射空針 無螺紋,106.0,18,2021,100.67,17.04,290.33
122,DLN5,A00120110,10cc塑膠注射空針 無螺紋,103.0,19,2021,102.0,17.35,301.0
123,DLN5,A00120110,10cc塑膠注射空針 無螺紋,117.0,20,2021,108.67,7.37,54.33
124,DLN5,A00120110,10cc塑膠注射空針 無螺紋,101.0,21,2021,108.67,7.37,54.33
125,DLN5,A00120110,10cc塑膠注射空針 無螺紋,161.0,22,2021,107.0,8.72,76.0
126,DLN5,A00120110,10cc塑膠注射空針 無螺紋,134.0,23,2021,126.33,31.07,965.33
127,DLN5,A00120110,10cc塑膠注射空針 無螺紋,106.0,24,2021,132.0,30.05,903.0
128,DLN5,A00120110,10cc塑膠注射空針 無螺紋,168.0,25,2021,133.67,27.5,756.33
129,DLN5,A00120110,10cc塑膠注射空針 無螺紋,198.0,26,2021,136.0,31.05,964.0
130,DLN5,A00120110,10cc塑膠注射空針 無螺紋,258.0,27,2021,157.33,46.92,2201.33
131,DLN5,A00120110,10cc塑膠注射空針 無螺紋,261.0,28,2021,208.0,45.83,2100.0
132,DLN5,A00120110,10cc塑膠注射空針 無螺紋,176.0,29,2021,239.0,35.54,1263.0
133,DLN5,A00120110,10cc塑膠注射空針 無螺紋,147.0,30,2021,231.67,48.23,2326.33
134,DLN5,A00120110,10cc塑膠注射空針 無螺紋,159.0,31,2021,194.67,59.25,3510.33
135,DLN5,A00120110,10cc塑膠注射空針 無螺紋,87.0,32,2021,160.67,14.57,212.33
136,DLN5,A00120110,10cc塑膠注射空針 無螺紋,171.0,33,2021,131.0,38.57,1488.0
137,DLN5,A00120110,10cc塑膠注射空針 無螺紋,171.0,34,2021,139.0,45.43,2064.0
138,DLN5,A00120110,10cc塑膠注射空針 無螺紋,157.0,35,2021,143.0,48.5,2352.0
139,DLN5,A00120110,10cc塑膠注射空針 無螺紋,202.0,36,2021,166.33,8.08,65.33
140,DLN5,A00120110,10cc塑膠注射空針 無螺紋,137.0,37,2021,176.67,23.03,530.33
141,DLN5,A00120110,10cc塑膠注射空針 無螺紋,110.0,38,2021,165.33,33.29,1108.33
142,DLN5,A00120110,10cc塑膠注射空針 無螺紋,168.0,39,2021,149.67,47.29,2236.33
143,DLN5,A00120110,10cc塑膠注射空針 無螺紋,127.0,40,2021,138.33,29.02,842.33
144,DLN5,A00120110,10cc塑膠注射空針 無螺紋,97.0,41,2021,135.0,29.82,889.0
145,DLN5,A00120110,10cc塑膠注射空針 無螺紋,102.0,42,2021,130.67,35.64,1270.33
146,DLN5,A00120110,10cc塑膠注射空針 無螺紋,148.0,43,2021,108.67,16.07,258.33
147,DLN5,A00120110,10cc塑膠注射空針 無螺紋,141.0,44,2021,115.67,28.11,790.33
148,DLN5,A00120110,10cc塑膠注射空針 無螺紋,213.0,45,2021,130.33,24.79,614.33
149,DLN5,A00120110,10cc塑膠注射空針 無螺紋,167.0,46,2021,167.33,39.7,1576.33
150,DLN5,A00120110,10cc塑膠注射空針 無螺紋,190.0,47,2021,173.67,36.46,1329.33
151,DLN5,A00120110,10cc塑膠注射空針 無螺紋,158.0,48,2021,190.0,23.0,529.0
152,DLN5,A00120110,10cc塑膠注射空針 無螺紋,140.0,49,2021,171.67,16.5,272.33
153,DLN5,A00120110,10cc塑膠注射空針 無螺紋,186.0,50,2021,162.67,25.32,641.33
154,DLN5,A00120110,10cc塑膠注射空針 無螺紋,151.0,51,2021,161.33,23.18,537.33
155,DLN5,A00120110,10cc塑膠注射空針 無螺紋,72.0,52,2021,159.0,24.02,577.0
