,庫房,料號,品名,數量,週,年,滑動平均,滑動標準差,滑動變異數
20,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,21,2019,58.0,4.24,18.0
21,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,38.0,22,2019,53.5,2.12,4.5
22,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,47.0,23,2019,45.0,9.9,98.0
23,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,56.0,24,2019,42.5,6.36,40.5
24,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,25,2019,51.5,6.36,40.5
25,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,45.0,26,2019,55.0,1.41,2.0
26,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,60.0,27,2019,49.5,6.36,40.5
27,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,28,2019,52.5,10.61,112.5
28,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,55.0,29,2019,57.0,4.24,18.0
29,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,53.0,30,2019,54.5,0.71,0.5
30,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,49.0,31,2019,54.0,1.41,2.0
31,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,32,2019,51.0,2.83,8.0
32,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,49.0,33,2019,51.5,3.54,12.5
33,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,34,2019,51.5,3.54,12.5
34,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,35,2019,42.0,9.9,98.0
35,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,57.0,36,2019,39.5,6.36,40.5
36,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,37,2019,50.5,9.19,84.5
37,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,47.0,38,2019,50.0,9.9,98.0
38,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,56.0,39,2019,45.0,2.83,8.0
39,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,40,2019,51.5,6.36,40.5
40,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,41,2019,55.0,1.41,2.0
41,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,42,2019,48.5,7.78,60.5
42,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,43,2019,43.5,0.71,0.5
43,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,41.0,44,2019,49.0,7.07,50.0
44,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,45.0,45,2019,47.5,9.19,84.5
45,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,47.0,46,2019,43.0,2.83,8.0
46,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,55.0,47,2019,46.0,1.41,2.0
47,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,47.0,48,2019,51.0,5.66,32.0
48,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,48.0,49,2019,51.0,5.66,32.0
49,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,41.0,50,2019,47.5,0.71,0.5
50,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,53.0,51,2019,44.5,4.95,24.5
51,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,52,2019,47.0,8.49,72.0
52,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,33.0,1,2020,52.0,1.41,2.0
53,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,31.0,2,2020,42.0,12.73,162.0
54,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,36.0,3,2020,32.0,1.41,2.0
55,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,8.0,4,2020,33.5,3.54,12.5
56,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,11.0,5,2020,22.0,19.8,392.0
57,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,53.0,6,2020,9.5,2.12,4.5
58,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,59.0,7,2020,32.0,29.7,882.0
59,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,60.0,8,2020,56.0,4.24,18.0
60,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,58.0,9,2020,59.5,0.71,0.5
61,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,63.0,10,2020,59.0,1.41,2.0
62,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,61.0,11,2020,60.5,3.54,12.5
63,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,100.0,12,2020,62.0,1.41,2.0
64,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,60.0,13,2020,80.5,27.58,760.5
65,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,14,2020,80.0,28.28,800.0
66,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,15,2020,44.0,22.63,512.0
67,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,45.0,16,2020,39.5,16.26,264.5
68,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,26.0,17,2020,48.0,4.24,18.0
69,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,36.0,18,2020,35.5,13.44,180.5
70,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,39.0,19,2020,31.0,7.07,50.0
71,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,20,2020,37.5,2.12,4.5
72,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,40.0,21,2020,45.0,8.49,72.0
73,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,22,2020,45.5,7.78,60.5
74,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,23,2020,41.5,2.12,4.5
75,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,24,2020,43.5,0.71,0.5
76,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,25,2020,47.5,4.95,24.5
77,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,26,2020,51.0,0.0,0.0
78,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,27,2020,47.5,4.95,24.5
79,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,53.0,28,2020,48.0,5.66,32.0
80,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,29,2020,52.5,0.71,0.5
81,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,30,2020,52.0,1.41,2.0
82,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,31,2020,51.5,0.71,0.5
83,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,57.0,32,2020,52.0,0.0,0.0
84,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,33,2020,54.5,3.54,12.5
85,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,40.0,34,2020,55.5,2.12,4.5
86,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,57.0,35,2020,47.0,9.9,98.0
87,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,36,2020,48.5,12.02,144.5
88,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,29.0,37,2020,50.5,9.19,84.5
89,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,42.0,38,2020,36.5,10.61,112.5
90,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,67.0,39,2020,35.5,9.19,84.5
91,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,38.0,40,2020,54.5,17.68,312.5
92,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,47.0,41,2020,52.5,20.51,420.5
93,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,65.0,42,2020,42.5,6.36,40.5
94,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,43,2020,56.0,12.73,162.0
95,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,76.0,44,2020,58.0,9.9,98.0
96,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,67.0,45,2020,63.5,17.68,312.5
97,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,46,2020,71.5,6.36,40.5
98,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,58.0,47,2020,56.5,14.85,220.5
99,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,45.0,48,2020,52.0,8.49,72.0
100,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,53.0,49,2020,51.5,9.19,84.5
101,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,50,2020,49.0,5.66,32.0
102,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,36.0,51,2020,48.0,7.07,50.0
103,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,58.0,52,2020,39.5,4.95,24.5
104,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,62.0,1,2021,47.0,15.56,242.0
105,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,2,2021,60.0,2.83,8.0
106,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,57.0,3,2021,58.0,5.66,32.0
107,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,4,2021,55.5,2.12,4.5
108,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,5,2021,54.0,4.24,18.0
109,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,6,2021,51.5,0.71,0.5
110,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,7,2021,27.0,35.36,1250.0
111,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,60.0,8,2021,18.5,23.33,544.5
112,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,60.0,9,2021,47.5,17.68,312.5
113,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,38.0,10,2021,60.0,0.0,0.0
114,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,56.0,11,2021,49.0,15.56,242.0
115,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,48.0,12,2021,47.0,12.73,162.0
116,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,13,2021,52.0,5.66,32.0
117,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,48.0,14,2021,38.0,14.14,200.0
118,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,34.0,15,2021,38.0,14.14,200.0
119,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,16,2021,41.0,9.9,98.0
120,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,36.0,17,2021,32.0,2.83,8.0
121,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,48.0,18,2021,33.0,4.24,18.0
122,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,19,2021,42.0,8.49,72.0
123,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,40.0,20,2021,47.0,1.41,2.0
124,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,21,2021,43.0,4.24,18.0
125,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,22,2021,37.5,3.54,12.5
126,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,34.0,23,2021,39.0,5.66,32.0
127,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,37.0,24,2021,38.5,6.36,40.5
128,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,25,2021,35.5,2.12,4.5
129,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,26,2021,32.5,6.36,40.5
130,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,27,2021,29.0,1.41,2.0
131,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,40.0,28,2021,38.0,11.31,128.0
132,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,29,2021,43.0,4.24,18.0
133,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,30,2021,35.0,7.07,50.0
134,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,31,2021,37.0,9.9,98.0
135,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,33.0,32,2021,49.0,7.07,50.0
136,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,65.0,33,2021,43.5,14.85,220.5
137,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,50.0,34,2021,49.0,22.63,512.0
138,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,58.0,35,2021,57.5,10.61,112.5
139,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,48.0,36,2021,54.0,5.66,32.0
140,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,45.0,37,2021,53.0,7.07,50.0
141,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,32.0,38,2021,46.5,2.12,4.5
142,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,39,2021,38.5,9.19,84.5
143,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,32.0,40,2021,39.0,9.9,98.0
144,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,39.0,41,2021,39.0,9.9,98.0
145,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,42,2021,35.5,4.95,24.5
146,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,43,2021,37.0,2.83,8.0
147,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,33.0,44,2021,39.5,6.36,40.5
148,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,72.0,45,2021,38.5,7.78,60.5
149,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,62.0,46,2021,52.5,27.58,760.5
150,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,47,2021,67.0,7.07,50.0
151,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,31.0,48,2021,53.0,12.73,162.0
152,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,49,2021,37.5,9.19,84.5
153,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,45.0,50,2021,30.5,0.71,0.5
154,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,39.0,51,2021,37.5,10.61,112.5
155,DLN5,A02320340,〞美迪克〞安全性靜脈留置針  20G,27.0,52,2021,42.0,4.24,18.0
